n,plugin_error,debiased_error
32,0.04416931705145655,-0.02066311546129146
32,0.18453935907906777,0.13839028101235856
32,0.23648279276332979,0.17187541857259175
32,0.04074239678276914,-0.01761116186630668
32,-0.1261733683099402,-0.17089435745822415
32,-0.11808209816975007,-0.15419679683502613
32,0.2938834704436161,0.23958217099964157
32,0.13112754163292956,0.06834393480479961
32,-0.0017885157204146629,-0.04482271112571806
32,0.16963919479795403,0.1117552333861736
32,0.027652561268331988,-0.026939693903851092
32,0.24834178538833757,0.21035679298557913
32,0.24734002229131818,0.18598214681548758
32,0.31974620284849803,0.25284812393810546
32,-0.21177899520337484,-0.2793487120539544
32,-0.08846828232663334,-0.14741614686652443
32,0.17827901513074657,0.1397853837135617
32,0.23951813729367694,0.18940491724179892
32,-0.14296643014040322,-0.21031096741627553
32,0.061181303865941616,0.0017877853702153446
32,-0.06074961384025235,-0.113002280191485
32,-0.04206816633065741,-0.09283690577321235
32,0.18053589228823558,0.13483917091041547
32,-0.11104095490146332,-0.17393553827570474
32,0.24873351967606344,0.19404390652243647
32,-0.03259986788906588,-0.09164177044332189
32,0.06338896305168479,-0.008196910760814802
32,0.0032350265094355235,-0.04296010862633587
32,-0.13278153970352902,-0.20012856564324535
32,0.18553266718872757,0.11965198276358607
32,0.16021822974275296,0.1046010105891147
32,0.11071453883315968,0.05611844830922336
32,-0.26084216879639743,-0.30906740285747153
32,-0.26739091158678807,-0.32327119035322266
32,-0.3012283231449918,-0.3686943078073293
32,0.20178947800557107,0.14423286548002673
32,0.1979079367997993,0.1475157221668944
32,-0.00994308355438589,-0.0548948740788161
32,0.31976740290362965,0.277548586419662
32,0.01827545015588694,-0.041130315389769245
32,0.09386166832370185,0.03394196990889026
32,0.10204608635400031,0.04890651860272471
32,0.06579499035073677,0.022100865259331137
32,0.28726308589117283,0.23054062912867318
32,-0.07095065195334499,-0.13148461267984973
32,0.3025864730598529,0.24644177913714355
32,0.2045721816295884,0.15830062896363922
32,0.15898148304731502,0.1013343274457163
32,0.23741060408331177,0.19421667175554663
32,0.08770815097997603,0.029226255008210633
32,0.06647572072788238,0.011379081625009613
32,0.1118415532173817,0.04383902739561496
32,0.04455458685439789,-0.008972631718319246
32,0.16122237350255458,0.10905702635269016
32,0.2677924704116849,0.23423344487304448
32,0.30099114879023187,0.23745909516609237
32,-0.1311824747355767,-0.197500827805084
32,-0.13335518320125822,-0.20013901728567324
32,-0.0666598008821806,-0.1340167749428678
32,0.1085627343169055,0.05255980117642034
32,-0.032371956103302124,-0.08166309329552623
32,-0.30186489385510046,-0.3645627246605627
32,-0.18786219444380406,-0.23217204779775888
32,-0.09656100707384202,-0.14761002404795337
32,0.20278965934481136,0.13613027749100265
32,-0.03527178628537936,-0.09563193343104198
32,-0.024756607831323052,-0.06923549280313862
32,0.2750792969954489,0.22172633039532647
32,-0.06302518209187963,-0.09955718648839701
32,0.15742541700099927,0.09665343246417119
32,-0.12157633682063829,-0.1830869134085309
32,0.12710649511102473,0.06495314509092154
32,-0.1013778971833123,-0.14685798001016726
32,0.2108914810774511,0.15979310502744543
32,0.09422876691754228,0.06280172930361588
32,0.05737111485764895,-0.004256575906663562
32,-0.0750032903604792,-0.13295844927114675
32,0.1479848031551126,0.07062015310589953
32,-0.021999010312471146,-0.06622810961062392
32,0.052811085715121664,-0.012660024814203141
32,0.2539230595340432,0.20522269577500069
32,0.2812642966454158,0.23072190821076405
32,-0.0710947445610225,-0.1238774559367139
32,0.34192770354984564,0.30602120739253075
32,-0.05611911244871148,-0.11845900679567772
32,0.06197336600565845,0.018429112377479406
32,0.1843812678537879,0.12971929941428512
32,0.3341051127019004,0.2805510675069384
32,-0.04377541695018633,-0.09797678083986627
32,0.05724817719307179,-0.008013566073342193
32,0.2945307468703979,0.212570971244551
32,-0.05892971695401161,-0.10539517134788762
32,0.08000961745650476,0.02162771118024015
32,-0.09157264468241816,-0.14427088075725997
32,-0.02488768176101691,-0.07848016740667657
32,0.11638441813780681,0.0450472605987669
32,0.06340708549962071,-0.009881214084122736
32,0.22691532621568383,0.16393607547608685
32,0.44337040931359445,0.38750192387243293
32,0.18742417968372876,0.11634343852951451
32,0.2119764704081571,0.16276953149551437
32,0.2273020888421829,0.19110376931681267
32,0.014230869498495335,-0.05311899915724538
32,-0.13373326486941306,-0.20385708645077355
32,-0.07155703773389976,-0.11820995672034385
32,-0.049380133365024614,-0.11231938987612822
32,0.03710388576986923,-0.002098743420059057
32,0.31809761078576376,0.259693336366917
32,0.196176000986149,0.1453371824879816
32,0.3057914301267362,0.23201684014670104
32,0.2463882800659028,0.19892511962477882
32,0.10609646476579954,0.045085010958886784
32,0.027113628361874254,-0.037957683869911996
32,0.0902080775215845,0.024080856333548672
32,0.16296988918699834,0.09480820456377953
32,0.07075287902310712,0.020148424087129246
32,0.2661339659068516,0.20878964877271816
32,0.11905816610134129,0.06861418255071511
32,-0.11575641900452999,-0.16702265302511976
32,0.36995986095044203,0.31041402020271364
32,0.16650412417802102,0.10916698483621662
32,-0.10239501988594701,-0.1629631100710261
32,-0.043799163507138306,-0.10322134272259098
32,-0.08625951428425338,-0.14112646455858008
32,-0.0309221589654593,-0.10018847312095519
