seed,episode,method,asset,weight
14,66,Symmetric CPT-PG,Stock_4,0.0856175362529302
14,66,Symmetric CPT-PG,Stock_5,0.0013547841058124356
14,67,Symmetric CPT-PG,Cash,0.03721129643729591
14,67,Symmetric CPT-PG,Stock_1,0.9053586411912116
14,67,Symmetric CPT-PG,Stock_2,0.015080565500757178
14,67,Symmetric CPT-PG,Stock_3,0.0007891806937179916
14,67,Symmetric CPT-PG,Stock_4,0.04050304679717506
14,67,Symmetric CPT-PG,Stock_5,0.0010572693798422046
14,68,Symmetric CPT-PG,Cash,0.019686089636888993
14,68,Symmetric CPT-PG,Stock_1,0.9187214927311182
14,68,Symmetric CPT-PG,Stock_2,0.013162091012616452
14,68,Symmetric CPT-PG,Stock_3,0.00021532399281956816
14,68,Symmetric CPT-PG,Stock_4,0.04681344175238311
14,68,Symmetric CPT-PG,Stock_5,0.0014015608741736324
14,69,Symmetric CPT-PG,Cash,0.011864375622239486
14,69,Symmetric CPT-PG,Stock_1,0.9673909538190592
14,69,Symmetric CPT-PG,Stock_2,0.0041347334085027835
14,69,Symmetric CPT-PG,Stock_3,5.589234241312156e-05
14,69,Symmetric CPT-PG,Stock_4,0.016167273115804952
14,69,Symmetric CPT-PG,Stock_5,0.000386771691980506
14,70,Symmetric CPT-PG,Cash,0.01131244578022273
14,70,Symmetric CPT-PG,Stock_1,0.9415501650689293
14,70,Symmetric CPT-PG,Stock_2,0.0032747949630573623
14,70,Symmetric CPT-PG,Stock_3,0.0006457054978759406
14,70,Symmetric CPT-PG,Stock_4,0.04306017582021417
14,70,Symmetric CPT-PG,Stock_5,0.00015671286970061015
14,71,Symmetric CPT-PG,Cash,0.00645044357828501
14,71,Symmetric CPT-PG,Stock_1,0.971452908982266
14,71,Symmetric CPT-PG,Stock_2,0.00125591701152562
14,71,Symmetric CPT-PG,Stock_3,0.00038227267139566597
14,71,Symmetric CPT-PG,Stock_4,0.020053231968862613
14,71,Symmetric CPT-PG,Stock_5,0.00040522578766497475
14,72,Symmetric CPT-PG,Cash,0.00624963239597873
14,72,Symmetric CPT-PG,Stock_1,0.5997047881893321
14,72,Symmetric CPT-PG,Stock_2,0.006659075321438675
14,72,Symmetric CPT-PG,Stock_3,0.0004435712810739155
14,72,Symmetric CPT-PG,Stock_4,0.38567748437828253
14,72,Symmetric CPT-PG,Stock_5,0.0012654484338939986
14,73,Symmetric CPT-PG,Cash,0.011106710788187566
14,73,Symmetric CPT-PG,Stock_1,0.7504430918094361
14,73,Symmetric CPT-PG,Stock_2,0.016296638004227856
14,73,Symmetric CPT-PG,Stock_3,0.00047032912077381154
14,73,Symmetric CPT-PG,Stock_4,0.22090845030717485
14,73,Symmetric CPT-PG,Stock_5,0.0007747799701997474
14,74,Symmetric CPT-PG,Cash,0.024286320796380156
14,74,Symmetric CPT-PG,Stock_1,0.8938765434417361
14,74,Symmetric CPT-PG,Stock_2,0.006899711617117582
14,74,Symmetric CPT-PG,Stock_3,0.0010570608884136155
14,74,Symmetric CPT-PG,Stock_4,0.07296951321203538
14,74,Symmetric CPT-PG,Stock_5,0.0009108500443171953
14,75,Symmetric CPT-PG,Cash,0.008381704759669368
14,75,Symmetric CPT-PG,Stock_1,0.9587758667299638
14,75,Symmetric CPT-PG,Stock_2,0.002386708735008192
14,75,Symmetric CPT-PG,Stock_3,0.00027580772122931605
14,75,Symmetric CPT-PG,Stock_4,0.02823461349027584
14,75,Symmetric CPT-PG,Stock_5,0.0019452985638533302
14,76,Symmetric CPT-PG,Cash,0.010411448499973976
14,76,Symmetric CPT-PG,Stock_1,0.9453576039308647
14,76,Symmetric CPT-PG,Stock_2,0.003685797038070699
14,76,Symmetric CPT-PG,Stock_3,0.00026123658932599326
14,76,Symmetric CPT-PG,Stock_4,0.03894150404457367
14,76,Symmetric CPT-PG,Stock_5,0.0013424098971909794
14,77,Symmetric CPT-PG,Cash,0.01895061236836004
14,77,Symmetric CPT-PG,Stock_1,0.7555409545852249
14,77,Symmetric CPT-PG,Stock_2,0.0038928446855919768
14,77,Symmetric CPT-PG,Stock_3,0.00042736618863172996
14,77,Symmetric CPT-PG,Stock_4,0.22046555330095716
14,77,Symmetric CPT-PG,Stock_5,0.0007226688712344541
14,78,Symmetric CPT-PG,Cash,0.008672683373745748
14,78,Symmetric CPT-PG,Stock_1,0.812135100681579
14,78,Symmetric CPT-PG,Stock_2,0.0018614976601469882
14,78,Symmetric CPT-PG,Stock_3,0.0002247370948242335
14,78,Symmetric CPT-PG,Stock_4,0.1765144121826496
14,78,Symmetric CPT-PG,Stock_5,0.000591569007054589
14,79,Symmetric CPT-PG,Cash,0.005422431530110966
14,79,Symmetric CPT-PG,Stock_1,0.8450044239179281
14,79,Symmetric CPT-PG,Stock_2,0.05991312163210405
14,79,Symmetric CPT-PG,Stock_3,0.000127682041142873
14,79,Symmetric CPT-PG,Stock_4,0.08173953481182512
14,79,Symmetric CPT-PG,Stock_5,0.0077928060668888115
14,80,Symmetric CPT-PG,Cash,0.0018783169063121066
14,80,Symmetric CPT-PG,Stock_1,0.9526992354011709
14,80,Symmetric CPT-PG,Stock_2,0.01601743329461206
14,80,Symmetric CPT-PG,Stock_3,0.00014360774656468745
14,80,Symmetric CPT-PG,Stock_4,0.02704994057064469
14,80,Symmetric CPT-PG,Stock_5,0.0022114660806956303
14,81,Symmetric CPT-PG,Cash,0.0014843553037937566
14,81,Symmetric CPT-PG,Stock_1,0.8851922327941724
14,81,Symmetric CPT-PG,Stock_2,0.03446276405760548
14,81,Symmetric CPT-PG,Stock_3,7.638299072361805e-05
14,81,Symmetric CPT-PG,Stock_4,0.07810633222151847
14,81,Symmetric CPT-PG,Stock_5,0.0006779326321862198
14,82,Symmetric CPT-PG,Cash,0.0027534486918346975
14,82,Symmetric CPT-PG,Stock_1,0.9006960598330911
14,82,Symmetric CPT-PG,Stock_2,0.011908583427244976
14,82,Symmetric CPT-PG,Stock_3,0.001450017589973541
14,82,Symmetric CPT-PG,Stock_4,0.08153502116144033
14,82,Symmetric CPT-PG,Stock_5,0.0016568692964154144
14,83,Symmetric CPT-PG,Cash,0.0012762827795014908
14,83,Symmetric CPT-PG,Stock_1,0.9641288231625439
14,83,Symmetric CPT-PG,Stock_2,0.003227730176644372
14,83,Symmetric CPT-PG,Stock_3,0.0005983904149549048
14,83,Symmetric CPT-PG,Stock_4,0.03007561411193791
14,83,Symmetric CPT-PG,Stock_5,0.0006931593544174373
14,84,Symmetric CPT-PG,Cash,0.005686832961403749
14,84,Symmetric CPT-PG,Stock_1,0.7671630352827575
14,84,Symmetric CPT-PG,Stock_2,0.012122586712290401
14,84,Symmetric CPT-PG,Stock_3,0.0007731010739652415
14,84,Symmetric CPT-PG,Stock_4,0.2128908278962003
14,84,Symmetric CPT-PG,Stock_5,0.0013636160733828564
14,85,Symmetric CPT-PG,Cash,0.002839802090921251
14,85,Symmetric CPT-PG,Stock_1,0.9295262684221124
14,85,Symmetric CPT-PG,Stock_2,0.0044452437521127755
14,85,Symmetric CPT-PG,Stock_3,0.00023151576500759602
14,85,Symmetric CPT-PG,Stock_4,0.06256014320511533
14,85,Symmetric CPT-PG,Stock_5,0.00039702676473062445
14,86,Symmetric CPT-PG,Cash,0.0015564619111492787
14,86,Symmetric CPT-PG,Stock_1,0.9342444362739876
14,86,Symmetric CPT-PG,Stock_2,0.004190049226189887
14,86,Symmetric CPT-PG,Stock_3,0.0001168366096045063
14,86,Symmetric CPT-PG,Stock_4,0.05944107298293216
14,86,Symmetric CPT-PG,Stock_5,0.00045114299613639296
14,87,Symmetric CPT-PG,Cash,0.005348193416842391
14,87,Symmetric CPT-PG,Stock_1,0.765712598665378
14,87,Symmetric CPT-PG,Stock_2,0.01636964436378716
14,87,Symmetric CPT-PG,Stock_3,0.0005917809657359835
14,87,Symmetric CPT-PG,Stock_4,0.2103040044669761
14,87,Symmetric CPT-PG,Stock_5,0.0016737781212804207
14,88,Symmetric CPT-PG,Cash,0.002171750073324618
14,88,Symmetric CPT-PG,Stock_1,0.8972492804445847
14,88,Symmetric CPT-PG,Stock_2,0.005043775645269444
14,88,Symmetric CPT-PG,Stock_3,0.0003282514862658544
14,88,Symmetric CPT-PG,Stock_4,0.0930324120122818
14,88,Symmetric CPT-PG,Stock_5,0.002174530338273506
14,89,Symmetric CPT-PG,Cash,0.0007342227400258253
14,89,Symmetric CPT-PG,Stock_1,0.9708869967414405
14,89,Symmetric CPT-PG,Stock_2,0.0015876836076570227
14,89,Symmetric CPT-PG,Stock_3,0.00018913048388053213
14,89,Symmetric CPT-PG,Stock_4,0.02594251875748364
14,89,Symmetric CPT-PG,Stock_5,0.0006594476695123408
14,90,Symmetric CPT-PG,Cash,0.0014417702471190197
14,90,Symmetric CPT-PG,Stock_1,0.974456216039602
14,90,Symmetric CPT-PG,Stock_2,0.003983184543682256
14,90,Symmetric CPT-PG,Stock_3,0.00012409343338329833
14,90,Symmetric CPT-PG,Stock_4,0.019607984451915965
14,90,Symmetric CPT-PG,Stock_5,0.00038675128429757887
14,91,Symmetric CPT-PG,Cash,0.0008211063266706715
14,91,Symmetric CPT-PG,Stock_1,0.9583936038442082
14,91,Symmetric CPT-PG,Stock_2,0.0037160103070997927
14,91,Symmetric CPT-PG,Stock_3,0.002767550725728861
14,91,Symmetric CPT-PG,Stock_4,0.03376414391650374
14,91,Symmetric CPT-PG,Stock_5,0.000537584879788669
14,92,Symmetric CPT-PG,Cash,0.0005198132921234841
14,92,Symmetric CPT-PG,Stock_1,0.9829329850957871
14,92,Symmetric CPT-PG,Stock_2,0.001832063401566783
14,92,Symmetric CPT-PG,Stock_3,0.001018793610610485
14,92,Symmetric CPT-PG,Stock_4,0.013535135091314739
14,92,Symmetric CPT-PG,Stock_5,0.0001612095085972238
14,93,Symmetric CPT-PG,Cash,0.0017252136957719602
14,93,Symmetric CPT-PG,Stock_1,0.8659833575190226
14,93,Symmetric CPT-PG,Stock_2,0.0038603524797190957
14,93,Symmetric CPT-PG,Stock_3,0.000340585141056472
14,93,Symmetric CPT-PG,Stock_4,0.12707351063315742
14,93,Symmetric CPT-PG,Stock_5,0.0010169805312725546
14,94,Symmetric CPT-PG,Cash,0.0018821857818497897
14,94,Symmetric CPT-PG,Stock_1,0.9136049466124457
14,94,Symmetric CPT-PG,Stock_2,0.0068656248402140735
14,94,Symmetric CPT-PG,Stock_3,0.0001105725936461391
14,94,Symmetric CPT-PG,Stock_4,0.07679376939605917
14,94,Symmetric CPT-PG,Stock_5,0.0007429007757851074
14,95,Symmetric CPT-PG,Cash,0.0008455107197142819
14,95,Symmetric CPT-PG,Stock_1,0.9563040761022262
14,95,Symmetric CPT-PG,Stock_2,0.007822181238548134
14,95,Symmetric CPT-PG,Stock_3,0.00035999359902442264
14,95,Symmetric CPT-PG,Stock_4,0.034199913103195936
14,95,Symmetric CPT-PG,Stock_5,0.00046832523729098256
14,96,Symmetric CPT-PG,Cash,0.0017125809115830723
14,96,Symmetric CPT-PG,Stock_1,0.8206848156630763
14,96,Symmetric CPT-PG,Stock_2,0.020018678091743344
14,96,Symmetric CPT-PG,Stock_3,0.0002368057156725064
14,96,Symmetric CPT-PG,Stock_4,0.15582615784751083
14,96,Symmetric CPT-PG,Stock_5,0.0015209617704138886
14,97,Symmetric CPT-PG,Cash,0.0020231549409337993
14,97,Symmetric CPT-PG,Stock_1,0.6741614633512294
14,97,Symmetric CPT-PG,Stock_2,0.005607350396534534
14,97,Symmetric CPT-PG,Stock_3,0.00032708273496984645
14,97,Symmetric CPT-PG,Stock_4,0.3161496181389566
14,97,Symmetric CPT-PG,Stock_5,0.0017313304373759856
14,98,Symmetric CPT-PG,Cash,0.0019972648157108044
14,98,Symmetric CPT-PG,Stock_1,0.8953219971428032
14,98,Symmetric CPT-PG,Stock_2,0.004027723622594602
14,98,Symmetric CPT-PG,Stock_3,0.00025487202880286765
14,98,Symmetric CPT-PG,Stock_4,0.09785557597768427
14,98,Symmetric CPT-PG,Stock_5,0.0005425664124040777
14,99,Symmetric CPT-PG,Cash,0.0018926168959507166
14,99,Symmetric CPT-PG,Stock_1,0.9427627685408996
14,99,Symmetric CPT-PG,Stock_2,0.011519401943810455
14,99,Symmetric CPT-PG,Stock_3,0.0004478245399083133
14,99,Symmetric CPT-PG,Stock_4,0.03912771987627096
14,99,Symmetric CPT-PG,Stock_5,0.0042496682031600945
14,100,Symmetric CPT-PG,Cash,0.0015388758170916976
14,100,Symmetric CPT-PG,Stock_1,0.9312373263995479
14,100,Symmetric CPT-PG,Stock_2,0.0038009158588399395
14,100,Symmetric CPT-PG,Stock_3,0.00015150256958062683
14,100,Symmetric CPT-PG,Stock_4,0.06172847647796974
14,100,Symmetric CPT-PG,Stock_5,0.001542902876970093
14,101,Symmetric CPT-PG,Cash,0.0007918228063564443
14,101,Symmetric CPT-PG,Stock_1,0.9375580834043318
14,101,Symmetric CPT-PG,Stock_2,0.0015954213657979506
14,101,Symmetric CPT-PG,Stock_3,0.000551821907798186
14,101,Symmetric CPT-PG,Stock_4,0.0590585789328272
14,101,Symmetric CPT-PG,Stock_5,0.00044427158288832885
14,102,Symmetric CPT-PG,Cash,0.0011359640952963734
14,102,Symmetric CPT-PG,Stock_1,0.5626494810574483
14,102,Symmetric CPT-PG,Stock_2,0.003754758472210043
14,102,Symmetric CPT-PG,Stock_3,0.0011734098989824176
14,102,Symmetric CPT-PG,Stock_4,0.4302215722664316
14,102,Symmetric CPT-PG,Stock_5,0.001064814209631353
14,103,Symmetric CPT-PG,Cash,0.0010192190690199458
14,103,Symmetric CPT-PG,Stock_1,0.886051318744698
14,103,Symmetric CPT-PG,Stock_2,0.0034206143236293653
14,103,Symmetric CPT-PG,Stock_3,0.0005379724338297752
14,103,Symmetric CPT-PG,Stock_4,0.10859829895442388
14,103,Symmetric CPT-PG,Stock_5,0.0003725764743988467
14,104,Symmetric CPT-PG,Cash,0.0030586326271173723
14,104,Symmetric CPT-PG,Stock_1,0.8488936390074795
14,104,Symmetric CPT-PG,Stock_2,0.02879280188246892
14,104,Symmetric CPT-PG,Stock_3,0.0021522901951494516
14,104,Symmetric CPT-PG,Stock_4,0.11387007242534988
14,104,Symmetric CPT-PG,Stock_5,0.0032325638624348353
14,105,Symmetric CPT-PG,Cash,0.0012576369179837419
14,105,Symmetric CPT-PG,Stock_1,0.7449517814463975
14,105,Symmetric CPT-PG,Stock_2,0.011523842255944813
14,105,Symmetric CPT-PG,Stock_3,0.0008516790391534585
14,105,Symmetric CPT-PG,Stock_4,0.2398348114691666
14,105,Symmetric CPT-PG,Stock_5,0.0015802488713537886
14,106,Symmetric CPT-PG,Cash,0.006584184877431874
14,106,Symmetric CPT-PG,Stock_1,0.784704824681608
14,106,Symmetric CPT-PG,Stock_2,0.033138997640931804
14,106,Symmetric CPT-PG,Stock_3,0.0009842010053495841
14,106,Symmetric CPT-PG,Stock_4,0.17167348103658928
14,106,Symmetric CPT-PG,Stock_5,0.002914310758089692
14,107,Symmetric CPT-PG,Cash,0.0029933734068112203
14,107,Symmetric CPT-PG,Stock_1,0.8460341256305589
14,107,Symmetric CPT-PG,Stock_2,0.012977673999700677
14,107,Symmetric CPT-PG,Stock_3,0.0003871990815097405
14,107,Symmetric CPT-PG,Stock_4,0.13542670175400473
14,107,Symmetric CPT-PG,Stock_5,0.002180926127414535
14,108,Symmetric CPT-PG,Cash,0.004904201829180439
14,108,Symmetric CPT-PG,Stock_1,0.8804840589129896
14,108,Symmetric CPT-PG,Stock_2,0.014010404699446241
14,108,Symmetric CPT-PG,Stock_3,0.0005497396687631292
14,108,Symmetric CPT-PG,Stock_4,0.09852223345438188
14,108,Symmetric CPT-PG,Stock_5,0.0015293614352387922
14,109,Symmetric CPT-PG,Cash,0.0036874759494029386
14,109,Symmetric CPT-PG,Stock_1,0.9462528918143028
14,109,Symmetric CPT-PG,Stock_2,0.019636547387672523
14,109,Symmetric CPT-PG,Stock_3,0.0007627476101927651
14,109,Symmetric CPT-PG,Stock_4,0.028488629004892976
14,109,Symmetric CPT-PG,Stock_5,0.0011717082335359354
14,110,Symmetric CPT-PG,Cash,0.001180583569264746
14,110,Symmetric CPT-PG,Stock_1,0.9677827158189143
14,110,Symmetric CPT-PG,Stock_2,0.005716485399959028
14,110,Symmetric CPT-PG,Stock_3,0.0005579598760366122
14,110,Symmetric CPT-PG,Stock_4,0.024341521475138135
14,110,Symmetric CPT-PG,Stock_5,0.00042073386068724425
14,111,Symmetric CPT-PG,Cash,0.0023560637602208726
14,111,Symmetric CPT-PG,Stock_1,0.9563967070417212
14,111,Symmetric CPT-PG,Stock_2,0.0018958051068967757
14,111,Symmetric CPT-PG,Stock_3,0.00014177636572180688
14,111,Symmetric CPT-PG,Stock_4,0.03888526925679638
14,111,Symmetric CPT-PG,Stock_5,0.00032437846864303687
14,112,Symmetric CPT-PG,Cash,0.0007248641170188019
14,112,Symmetric CPT-PG,Stock_1,0.98385998363718
14,112,Symmetric CPT-PG,Stock_2,0.001810408868085574
14,112,Symmetric CPT-PG,Stock_3,0.0001134734699785899
14,112,Symmetric CPT-PG,Stock_4,0.013211512753427836
14,112,Symmetric CPT-PG,Stock_5,0.0002797571543092991
14,113,Symmetric CPT-PG,Cash,0.0005367908938790041
14,113,Symmetric CPT-PG,Stock_1,0.9195186910983659
14,113,Symmetric CPT-PG,Stock_2,0.007447713603939868
14,113,Symmetric CPT-PG,Stock_3,0.0002176026490337829
14,113,Symmetric CPT-PG,Stock_4,0.07164346976979326
14,113,Symmetric CPT-PG,Stock_5,0.0006357319849879847
14,114,Symmetric CPT-PG,Cash,0.001937751036093856
14,114,Symmetric CPT-PG,Stock_1,0.8308571903348672
14,114,Symmetric CPT-PG,Stock_2,0.010510677895145355
14,114,Symmetric CPT-PG,Stock_3,0.0004186186078256198
14,114,Symmetric CPT-PG,Stock_4,0.155540908697815
14,114,Symmetric CPT-PG,Stock_5,0.0007348534282529289
14,115,Symmetric CPT-PG,Cash,0.0011409289414862401
14,115,Symmetric CPT-PG,Stock_1,0.897290363985427
14,115,Symmetric CPT-PG,Stock_2,0.0029643989162446587
14,115,Symmetric CPT-PG,Stock_3,0.00014629661612818563
14,115,Symmetric CPT-PG,Stock_4,0.09786214629168559
14,115,Symmetric CPT-PG,Stock_5,0.0005958652490283763
14,116,Symmetric CPT-PG,Cash,0.0014110861694365696
14,116,Symmetric CPT-PG,Stock_1,0.936629564656624
14,116,Symmetric CPT-PG,Stock_2,0.00879819790447581
14,116,Symmetric CPT-PG,Stock_3,0.0004123568416717951
14,116,Symmetric CPT-PG,Stock_4,0.051215938179637356
14,116,Symmetric CPT-PG,Stock_5,0.0015328562481545826
14,117,Symmetric CPT-PG,Cash,0.0016743098398805704
14,117,Symmetric CPT-PG,Stock_1,0.880278615467866
14,117,Symmetric CPT-PG,Stock_2,0.006181123124569599
14,117,Symmetric CPT-PG,Stock_3,0.0005161055479368075
14,117,Symmetric CPT-PG,Stock_4,0.11069256890443564
14,117,Symmetric CPT-PG,Stock_5,0.0006572771153113331
14,118,Symmetric CPT-PG,Cash,0.0059418056020710324
14,118,Symmetric CPT-PG,Stock_1,0.8340878482505399
14,118,Symmetric CPT-PG,Stock_2,0.019051626057189925
14,118,Symmetric CPT-PG,Stock_3,0.0031540814379296543
14,118,Symmetric CPT-PG,Stock_4,0.134557739791423
14,118,Symmetric CPT-PG,Stock_5,0.0032068988608465396
14,119,Symmetric CPT-PG,Cash,0.00197750164085581
14,119,Symmetric CPT-PG,Stock_1,0.8999165518534056
14,119,Symmetric CPT-PG,Stock_2,0.006920667817872549
14,119,Symmetric CPT-PG,Stock_3,0.0007621442460841906
14,119,Symmetric CPT-PG,Stock_4,0.0894418102173299
14,119,Symmetric CPT-PG,Stock_5,0.0009813242244518495
14,120,Symmetric CPT-PG,Cash,0.0005935488032722526
14,120,Symmetric CPT-PG,Stock_1,0.9575145819780089
14,120,Symmetric CPT-PG,Stock_2,0.003638259345124281
14,120,Symmetric CPT-PG,Stock_3,0.0002189347288540694
14,120,Symmetric CPT-PG,Stock_4,0.03766927353642499
14,120,Symmetric CPT-PG,Stock_5,0.0003654016083154676
14,121,Symmetric CPT-PG,Cash,0.0013307392485928816
14,121,Symmetric CPT-PG,Stock_1,0.4944062425043956
14,121,Symmetric CPT-PG,Stock_2,0.0038488098997712457
14,121,Symmetric CPT-PG,Stock_3,0.0004897359243217122
14,121,Symmetric CPT-PG,Stock_4,0.49934720580968045
14,121,Symmetric CPT-PG,Stock_5,0.0005772666132380573
14,122,Symmetric CPT-PG,Cash,0.000651217389646661
14,122,Symmetric CPT-PG,Stock_1,0.8675174871805403
14,122,Symmetric CPT-PG,Stock_2,0.001486495436614664
14,122,Symmetric CPT-PG,Stock_3,0.00021626938729562968
14,122,Symmetric CPT-PG,Stock_4,0.12982136076437698
14,122,Symmetric CPT-PG,Stock_5,0.0003071698415258608
14,123,Symmetric CPT-PG,Cash,0.001853411811486294
14,123,Symmetric CPT-PG,Stock_1,0.8757227410886852
14,123,Symmetric CPT-PG,Stock_2,0.007218167070614529
14,123,Symmetric CPT-PG,Stock_3,0.0006747932538814953
14,123,Symmetric CPT-PG,Stock_4,0.11341338437576134
14,123,Symmetric CPT-PG,Stock_5,0.0011175023995710289
14,124,Symmetric CPT-PG,Cash,0.0005970040935773415
14,124,Symmetric CPT-PG,Stock_1,0.9487501337435283
14,124,Symmetric CPT-PG,Stock_2,0.003790296238891306
14,124,Symmetric CPT-PG,Stock_3,0.00021261215089535588
14,124,Symmetric CPT-PG,Stock_4,0.04637645110702307
14,124,Symmetric CPT-PG,Stock_5,0.00027350266608456176
14,125,Symmetric CPT-PG,Cash,0.0017046216609961317
14,125,Symmetric CPT-PG,Stock_1,0.9581696502071119
14,125,Symmetric CPT-PG,Stock_2,0.0038695270149126334
14,125,Symmetric CPT-PG,Stock_3,0.00022964719276933257
14,125,Symmetric CPT-PG,Stock_4,0.03519844772887906
14,125,Symmetric CPT-PG,Stock_5,0.0008281061953310244
14,126,Symmetric CPT-PG,Cash,0.0006807612432196062
14,126,Symmetric CPT-PG,Stock_1,0.9719137524118668
14,126,Symmetric CPT-PG,Stock_2,0.004925761574948988
14,126,Symmetric CPT-PG,Stock_3,0.00016277181402549708
14,126,Symmetric CPT-PG,Stock_4,0.02066136448254599
14,126,Symmetric CPT-PG,Stock_5,0.0016555884733931777
14,127,Symmetric CPT-PG,Cash,0.0009461155953218238
14,127,Symmetric CPT-PG,Stock_1,0.9202527096145543
14,127,Symmetric CPT-PG,Stock_2,0.008757726084886414
14,127,Symmetric CPT-PG,Stock_3,0.0009460870160115587
14,127,Symmetric CPT-PG,Stock_4,0.06763141254154205
14,127,Symmetric CPT-PG,Stock_5,0.0014659491476837943
14,128,Symmetric CPT-PG,Cash,0.002006035734010315
14,128,Symmetric CPT-PG,Stock_1,0.9542330813649138
14,128,Symmetric CPT-PG,Stock_2,0.009293271266261886
14,128,Symmetric CPT-PG,Stock_3,0.0009067334594327481
14,128,Symmetric CPT-PG,Stock_4,0.032548391244547045
14,128,Symmetric CPT-PG,Stock_5,0.0010124869308342204
14,129,Symmetric CPT-PG,Cash,0.0010070731501184906
14,129,Symmetric CPT-PG,Stock_1,0.8843044563762514
14,129,Symmetric CPT-PG,Stock_2,0.008085406217945306
14,129,Symmetric CPT-PG,Stock_3,0.0002384762529034138
14,129,Symmetric CPT-PG,Stock_4,0.10578538435043754
14,129,Symmetric CPT-PG,Stock_5,0.0005792036523437451
14,130,Symmetric CPT-PG,Cash,0.001655309518564402
14,130,Symmetric CPT-PG,Stock_1,0.9204647586605583
14,130,Symmetric CPT-PG,Stock_2,0.003336048690772362
14,130,Symmetric CPT-PG,Stock_3,0.0001283627601197232
14,130,Symmetric CPT-PG,Stock_4,0.07413977160931118
14,130,Symmetric CPT-PG,Stock_5,0.0002757487606740833
14,131,Symmetric CPT-PG,Cash,0.001064551823720291
14,131,Symmetric CPT-PG,Stock_1,0.9604377206078234
14,131,Symmetric CPT-PG,Stock_2,0.0038985990560388545
14,131,Symmetric CPT-PG,Stock_3,0.00018365468377886372
14,131,Symmetric CPT-PG,Stock_4,0.03365024843630254
14,131,Symmetric CPT-PG,Stock_5,0.0007652253923358332
14,132,Symmetric CPT-PG,Cash,0.0016590250446310332
14,132,Symmetric CPT-PG,Stock_1,0.8029285826616371
14,132,Symmetric CPT-PG,Stock_2,0.014613984308955847
14,132,Symmetric CPT-PG,Stock_3,0.0003107638367747827
14,132,Symmetric CPT-PG,Stock_4,0.178837858719294
14,132,Symmetric CPT-PG,Stock_5,0.0016497854287072801
14,133,Symmetric CPT-PG,Cash,0.0018275605269131281
14,133,Symmetric CPT-PG,Stock_1,0.851106799252755
14,133,Symmetric CPT-PG,Stock_2,0.005660282444225702
14,133,Symmetric CPT-PG,Stock_3,0.0003913408596703105
14,133,Symmetric CPT-PG,Stock_4,0.1399526471533657
14,133,Symmetric CPT-PG,Stock_5,0.0010613697630701639
14,134,Symmetric CPT-PG,Cash,0.0011455754865957546
14,134,Symmetric CPT-PG,Stock_1,0.9074949033478528
14,134,Symmetric CPT-PG,Stock_2,0.0036273471965003424
14,134,Symmetric CPT-PG,Stock_3,0.00023187291569741537
14,134,Symmetric CPT-PG,Stock_4,0.08619277610628771
14,134,Symmetric CPT-PG,Stock_5,0.0013075249470659999
14,135,Symmetric CPT-PG,Cash,0.0005544712265518607
14,135,Symmetric CPT-PG,Stock_1,0.9376719173512387
14,135,Symmetric CPT-PG,Stock_2,0.0020393237766822853
14,135,Symmetric CPT-PG,Stock_3,7.691400619219864e-05
14,135,Symmetric CPT-PG,Stock_4,0.058972578446100016
14,135,Symmetric CPT-PG,Stock_5,0.0006847951932349442
14,136,Symmetric CPT-PG,Cash,0.002841403111506927
14,136,Symmetric CPT-PG,Stock_1,0.514624741486676
14,136,Symmetric CPT-PG,Stock_2,0.005572272139508395
14,136,Symmetric CPT-PG,Stock_3,0.0003937009400582398
14,136,Symmetric CPT-PG,Stock_4,0.4686523446929984
14,136,Symmetric CPT-PG,Stock_5,0.007915537629252137
14,137,Symmetric CPT-PG,Cash,0.0016238911687275967
14,137,Symmetric CPT-PG,Stock_1,0.6459973613562048
14,137,Symmetric CPT-PG,Stock_2,0.014085985698805668
14,137,Symmetric CPT-PG,Stock_3,0.00016541133091713115
14,137,Symmetric CPT-PG,Stock_4,0.3361263443042093
14,137,Symmetric CPT-PG,Stock_5,0.002001006141135585
14,138,Symmetric CPT-PG,Cash,0.0013948430128652692
14,138,Symmetric CPT-PG,Stock_1,0.811267568048532
14,138,Symmetric CPT-PG,Stock_2,0.011300448518581287
14,138,Symmetric CPT-PG,Stock_3,0.002248087463646893
14,138,Symmetric CPT-PG,Stock_4,0.1729372561063121
14,138,Symmetric CPT-PG,Stock_5,0.0008517968500625836
14,139,Symmetric CPT-PG,Cash,0.002968388593641008
14,139,Symmetric CPT-PG,Stock_1,0.9251759941766327
14,139,Symmetric CPT-PG,Stock_2,0.006020550935629228
14,139,Symmetric CPT-PG,Stock_3,0.000637952454160074
14,139,Symmetric CPT-PG,Stock_4,0.06467707909756099
14,139,Symmetric CPT-PG,Stock_5,0.0005200347423758598
14,140,Symmetric CPT-PG,Cash,0.0009628927378474125
14,140,Symmetric CPT-PG,Stock_1,0.976565468146796
14,140,Symmetric CPT-PG,Stock_2,0.002101739989300571
14,140,Symmetric CPT-PG,Stock_3,0.00018306446412418904
14,140,Symmetric CPT-PG,Stock_4,0.019651063332598667
14,140,Symmetric CPT-PG,Stock_5,0.0005357713293330898
14,141,Symmetric CPT-PG,Cash,0.0008303341079766918
14,141,Symmetric CPT-PG,Stock_1,0.9493423919907513
14,141,Symmetric CPT-PG,Stock_2,0.0019137449907972162
14,141,Symmetric CPT-PG,Stock_3,0.00023950425732947343
