dimension,M,replication,cost,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9
2,128,77,652,0.0013579949361945533,0.0022782424018345255,,,,,,,,
2,8,78,26,-0.00825577988751039,0.01759595646211888,,,,,,,,
2,16,78,58,-0.021894581168557414,0.004564493587554891,,,,,,,,
2,32,78,130,-0.013342752497219793,0.00530334126999034,,,,,,,,
2,64,78,260,-0.015358364402048737,0.0070553078627634104,,,,,,,,
2,128,78,614,-0.02027988627879675,0.005306271955059244,,,,,,,,
2,8,79,58,0.09011253120095619,0.03089397932417481,,,,,,,,
2,16,79,92,0.04164356633594354,0.003105006327336673,,,,,,,,
2,32,79,162,0.011283007863105094,0.012240995285056356,,,,,,,,
2,64,79,288,0.00921611482853286,0.007349084590027783,,,,,,,,
2,128,79,582,-0.007161506678420932,0.000634067143352853,,,,,,,,
2,8,80,28,-0.05464405182773671,-0.025164885895776843,,,,,,,,
2,16,80,56,-0.04474602612165779,-0.015671471860419443,,,,,,,,
2,32,80,132,-0.00882949374889286,-0.009882789983094548,,,,,,,,
2,64,80,294,-0.007668844731910463,0.007058184200415817,,,,,,,,
2,128,80,584,-0.007336063686606587,-0.0013882505194667705,,,,,,,,
2,8,81,28,-0.029016976824421618,-0.003428509469938574,,,,,,,,
2,16,81,72,-0.005836219555562753,-0.003753867828937717,,,,,,,,
2,32,81,126,0.006362706330292576,0.004281788073169373,,,,,,,,
2,64,81,258,0.006124945001307875,0.005375629105424204,,,,,,,,
2,128,81,534,0.00013163653593306033,0.003731689239354652,,,,,,,,
2,8,82,34,0.016716069447813838,0.011658226719769727,,,,,,,,
2,16,82,66,0.040931110062349896,0.004339887572232918,,,,,,,,
2,32,82,134,0.01935558352031318,-0.001997036959574572,,,,,,,,
2,64,82,280,0.007266501929351719,0.0025081963514433253,,,,,,,,
2,128,82,624,0.008241942942187283,-3.0842082313994734e-06,,,,,,,,
2,8,83,34,-0.03281517605348928,-0.0010424846838243454,,,,,,,,
2,16,83,74,-0.011204063289153673,-6.544020080556457e-06,,,,,,,,
2,32,83,148,0.011784346765516072,0.0060075725451127,,,,,,,,
2,64,83,282,0.0006291434154100558,0.0021584574260440316,,,,,,,,
2,128,83,568,0.009121995149984772,0.0028136136019374855,,,,,,,,
2,8,84,38,0.03086971452194478,0.013469321893636733,,,,,,,,
2,16,84,68,-0.015574434227073611,0.0023947347531648434,,,,,,,,
2,32,84,130,-0.01618713638976403,-0.0005498644168846207,,,,,,,,
2,64,84,258,-0.01824059230051215,-0.0025101457387726508,,,,,,,,
2,128,84,570,-0.013917053780068873,-0.0024593285828134327,,,,,,,,
2,8,85,46,-0.004091329931331577,0.013611049777058008,,,,,,,,
2,16,85,98,-0.0018672682624248382,-0.009113442441754,,,,,,,,
2,32,85,184,0.000434097106630012,-0.005369782527407875,,,,,,,,
2,64,85,328,-0.02370956127269884,0.0006844607659208234,,,,,,,,
2,128,85,646,-0.017798702990302864,-0.0018503728846172062,,,,,,,,
2,8,86,36,-0.09601685038891078,0.017482986949551887,,,,,,,,
2,16,86,74,-0.04788596643915157,0.008939906541671835,,,,,,,,
2,32,86,148,-0.021454200730849627,0.003504944465395329,,,,,,,,
2,64,86,356,-0.006387722623951931,0.0030942806169561303,,,,,,,,
2,128,86,690,0.002481295484710107,0.0007423500632620565,,,,,,,,
2,8,87,34,0.005042997595300455,-0.01118291856921284,,,,,,,,
2,16,87,66,0.01107794518165519,-0.012105695416255733,,,,,,,,
2,32,87,130,-0.0024166340423111476,-0.010286895609543078,,,,,,,,
2,64,87,284,-0.010107232243698189,-0.008717940281118011,,,,,,,,
2,128,87,592,0.0020045736852611715,-0.007833475964200318,,,,,,,,
2,8,88,32,0.06672921741686763,0.017976172257299847,,,,,,,,
2,16,88,60,0.05303608728007802,0.007052949592244981,,,,,,,,
2,32,88,128,0.03147974227623747,0.004514049540598597,,,,,,,,
2,64,88,284,0.030671912310461888,0.00618373556084657,,,,,,,,
2,128,88,646,0.005419272307349329,0.0027069049870786753,,,,,,,,
2,8,89,50,0.011716489280378864,0.0035894567062158865,,,,,,,,
2,16,89,82,0.01693358912744558,0.005522071575378781,,,,,,,,
2,32,89,136,-0.0056048111566055145,0.004601402967088492,,,,,,,,
2,64,89,298,0.0013954090091489754,0.007782749806211687,,,,,,,,
2,128,89,624,-8.541056880206595e-05,0.006031158120988393,,,,,,,,
2,8,90,26,0.009434445780600645,-0.00621959899991761,,,,,,,,
2,16,90,70,0.00025793299656979684,-0.00945732281708104,,,,,,,,
2,32,90,150,-0.0006350569430712055,0.0010476261438290746,,,,,,,,
2,64,90,286,-0.004122225381053665,0.0034889616894316104,,,,,,,,
2,128,90,630,0.0055232071370996515,-0.0017617157534359131,,,,,,,,
2,8,91,32,-0.0026950502912199375,-0.001738349003217348,,,,,,,,
2,16,91,116,-0.009192182179037405,-0.0008160169732323928,,,,,,,,
2,32,91,182,0.004383290324535409,-0.006266009774071989,,,,,,,,
2,64,91,360,0.013347328093400869,-0.007731541699258505,,,,,,,,
2,128,91,672,-0.0006724617507996672,-0.0006800991919389461,,,,,,,,
2,8,92,34,0.0298938238841815,-0.007042932671592285,,,,,,,,
2,16,92,64,-0.00844868031007136,-0.007245299206390081,,,,,,,,
2,32,92,156,-0.010423787380442901,-0.006062447174046844,,,,,,,,
2,64,92,302,-0.002022990563269158,-0.0025364364916158934,,,,,,,,
2,128,92,580,-0.011719669297327092,-0.004325814761797557,,,,,,,,
2,8,93,28,0.03640103879697906,0.005214318820710879,,,,,,,,
2,16,93,56,0.017164953608228773,0.0023533691235593005,,,,,,,,
2,32,93,120,0.03159597603459949,0.003597635007432817,,,,,,,,
2,64,93,260,0.027598524679324467,0.0031180513705479054,,,,,,,,
2,128,93,626,0.011914252223828413,-0.0021314297561996105,,,,,,,,
2,8,94,28,-0.007974775663139047,-0.0035055995427079115,,,,,,,,
2,16,94,84,-0.020088921843452325,-0.0009849725995901926,,,,,,,,
2,32,94,164,-0.004874764054757035,0.0028030019911338875,,,,,,,,
2,64,94,286,-0.0030920197406419494,-0.005546743160011596,,,,,,,,
2,128,94,580,0.0025015854868509126,-0.0028401844114642324,,,,,,,,
2,8,95,34,-0.015832836462988012,-0.01429600794786735,,,,,,,,
2,16,95,92,-0.0023198648233763598,-0.01283236903500307,,,,,,,,
2,32,95,168,-0.008050171717975351,-0.006112293117390549,,,,,,,,
2,64,95,314,-0.01279174561544662,-0.0005314191810706414,,,,,,,,
2,128,95,626,-0.00616239353172666,0.00034216656493297847,,,,,,,,
2,8,96,44,0.013571937980123086,0.002446818899387499,,,,,,,,
2,16,96,72,0.013640790417592917,0.0013766242469460289,,,,,,,,
2,32,96,138,0.018736197116391157,-0.0033785831002441425,,,,,,,,
2,64,96,276,-0.0005881972036631341,-0.000272473141430978,,,,,,,,
2,128,96,536,0.003308101850463438,-0.001089672646191072,,,,,,,,
2,8,97,30,-0.020881698682630293,-0.0054749617812398215,,,,,,,,
2,16,97,62,0.0007620991803580701,0.0018701193662369192,,,,,,,,
2,32,97,126,-0.0020837690940281035,0.0038050325721189684,,,,,,,,
2,64,97,252,-0.010246489191388717,-3.923437109759443e-05,,,,,,,,
2,128,97,502,-0.008035140338645302,-0.003051266152646284,,,,,,,,
2,8,98,44,0.0056248414529443,0.024520596445081994,,,,,,,,
2,16,98,78,0.006009304000127678,0.01038537011314746,,,,,,,,
2,32,98,136,0.012283486896654454,0.00937593010332996,,,,,,,,
2,64,98,268,0.003120477134510705,0.006969143776016024,,,,,,,,
2,128,98,548,-0.001031087621916992,0.00019462124336640599,,,,,,,,
2,8,99,58,0.08960729515270294,-0.01370936823508779,,,,,,,,
2,16,99,116,0.03331938193371481,-0.003256765338207462,,,,,,,,
2,32,99,180,0.010834967753820717,-0.0008461543515952422,,,,,,,,
2,64,99,360,-0.001554967976714126,-0.003994718088662555,,,,,,,,
2,128,99,668,-0.0020670175978021346,-0.0011981576175962632,,,,,,,,
2,8,100,38,-0.03474355277044246,-0.002144111522593058,,,,,,,,
2,16,100,76,-0.029661376299400577,-0.0054102975754705416,,,,,,,,
2,32,100,150,-0.030221518522845922,0.0028549097458929187,,,,,,,,
2,64,100,270,-0.019734676843892664,0.002815307920054887,,,,,,,,
2,128,100,552,-0.015990945693656895,0.004316150793555577,,,,,,,,
2,8,101,46,-0.00568362719979803,-0.0020067458347294053,,,,,,,,
2,16,101,82,-0.0048931816298757435,0.0008670756569744166,,,,,,,,
2,32,101,138,0.012209057030548656,-0.00894726817688438,,,,,,,,
2,64,101,340,-0.021336110186609535,-0.006260236250407309,,,,,,,,
2,128,101,656,-0.0022052156224526926,-0.005101210436657567,,,,,,,,
2,8,102,44,0.01416146794773781,-0.002166683909966197,,,,,,,,
2,16,102,78,0.0068949565707056674,-0.00988378813088072,,,,,,,,
2,32,102,142,0.018337989485850012,-0.011887271660508306,,,,,,,,
2,64,102,302,0.004778954858040836,-0.0037538214731638896,,,,,,,,
2,128,102,602,0.006857008997428843,-0.0056450867703822846,,,,,,,,
2,8,103,32,-0.02002318237503188,-0.0022946822493800055,,,,,,,,
2,16,103,70,-0.004436423070703164,0.00030980468868554376,,,,,,,,
2,32,103,188,0.012298918596411763,0.0001820080733409917,,,,,,,,
2,64,103,366,0.009361725258687219,-0.0004509024131356366,,,,,,,,
2,128,103,640,0.0012030419910768677,-0.003398121283173762,,,,,,,,
2,8,104,28,-0.03568676282554511,0.025544536413758832,,,,,,,,
2,16,104,58,-0.04182326572937444,0.012026538335105617,,,,,,,,
2,32,104,164,-0.022615410883024576,0.0050808309734140964,,,,,,,,
2,64,104,326,-0.020642339151086254,0.004832115289241757,,,,,,,,
2,128,104,642,-0.004993283537451801,0.003685789971361702,,,,,,,,
2,8,105,58,0.048832855957628506,0.03165620459980955,,,,,,,,
2,16,105,88,0.037793643426251536,0.016037006849622903,,,,,,,,
2,32,105,148,0.03427880509015694,0.003306489317935122,,,,,,,,
2,64,105,288,0.020705140148955522,0.005884796784046197,,,,,,,,
2,128,105,580,0.011727266058166793,0.003226545205919404,,,,,,,,
2,8,106,38,0.018014730813958893,0.0006102480646238732,,,,,,,,
2,16,106,74,-0.006184489781258804,-0.00018607605147542383,,,,,,,,
2,32,106,142,-0.0012525982907847393,-0.0018369900109982188,,,,,,,,
2,64,106,406,-0.01930535443751692,0.0011053775285926807,,,,,,,,
2,128,106,676,-0.018483322325354587,-0.0013938766035482678,,,,,,,,
2,8,107,30,0.017602347936722003,0.038529693729655624,,,,,,,,
2,16,107,56,0.028828435003288265,0.00903158121406923,,,,,,,,
2,32,107,134,0.03439062148730433,0.0025381980682064207,,,,,,,,
2,64,107,252,0.013730792696406905,-0.00015765939015502611,,,,,,,,
2,128,107,620,0.006248822124638673,-0.00047947011594147627,,,,,,,,
2,8,108,26,-0.008160398547232385,-0.004404160222991869,,,,,,,,
2,16,108,62,0.01649157140172999,0.000485893534504864,,,,,,,,
2,32,108,130,0.02531693033552672,0.008056879361351544,,,,,,,,
2,64,108,332,0.003428604911792428,0.007839978504111469,,,,,,,,
2,128,108,682,-0.0008863631549937158,0.0015719035252734627,,,,,,,,
2,8,109,42,-0.002936943890571209,0.00923707206507876,,,,,,,,
2,16,109,66,0.014971987390673349,0.00732269749386359,,,,,,,,
2,32,109,130,0.011050249088689644,0.0034606758832668063,,,,,,,,
2,64,109,314,-0.011175772627112968,0.004768242478700045,,,,,,,,
2,128,109,592,-0.011894996239280909,0.005636460790946807,,,,,,,,
2,8,110,28,-0.05010002626698874,-0.015411439520029413,,,,,,,,
2,16,110,70,-0.0038895116335427556,-0.007236240679323389,,,,,,,,
2,32,110,176,-0.024355691281144023,-0.016640307970385442,,,,,,,,
2,64,110,396,-0.025864614637636466,-0.007803574690188421,,,,,,,,
2,128,110,692,-0.02980433392061552,-0.007139909493814416,,,,,,,,
2,8,111,44,0.024388482841041538,-0.020113917454689934,,,,,,,,
2,16,111,76,-0.03843754744772304,-0.02397197027628492,,,,,,,,
2,32,111,166,0.000673043136313476,-0.014466591342614063,,,,,,,,
2,64,111,300,0.013345108163365215,-0.00542549037716349,,,,,,,,
2,128,111,542,0.005715580268475221,-0.005123151431223628,,,,,,,,
2,8,112,36,-0.014365137206416141,-0.023607629998678735,,,,,,,,
2,16,112,104,-0.001433786647388263,-0.014433586510389562,,,,,,,,
2,32,112,164,-0.010853143600076774,-0.0076714338804243455,,,,,,,,
2,64,112,286,0.0019087838751051492,-0.005926707599357957,,,,,,,,
2,128,112,564,0.00438388632405539,-0.00801652853727642,,,,,,,,
2,8,113,36,-0.03584156099305444,-0.0011609233385539465,,,,,,,,
2,16,113,94,-0.014013886156599228,-0.004311807476368085,,,,,,,,
2,32,113,176,0.0022218015325440577,0.0043382623291021855,,,,,,,,
2,64,113,342,-0.004931496728118939,0.0022570020356980727,,,,,,,,
2,128,113,624,-0.01418716034631127,0.0028601411041906085,,,,,,,,
2,8,114,34,0.028175491852922716,-0.01938941364802502,,,,,,,,
2,16,114,68,0.023818489687512625,-0.009804018674324115,,,,,,,,
2,32,114,150,-0.004732169690010689,-0.008777815053062299,,,,,,,,
2,64,114,284,-0.005402396350494945,0.0009298403501605643,,,,,,,,
2,128,114,694,-0.009880670612351521,-0.004024401141677481,,,,,,,,
2,8,115,28,0.03962706281291527,-0.009148325600343376,,,,,,,,
2,16,115,60,0.03614301398304633,-0.005813248318160196,,,,,,,,
2,32,115,156,-0.0015221489842804008,-0.0007672264830024142,,,,,,,,
2,64,115,310,-0.037013041779906546,-0.007975123356634643,,,,,,,,
2,128,115,642,-0.01756663623774257,-0.000884139971818099,,,,,,,,
2,8,116,36,-0.007077395867055018,-0.008276298012954656,,,,,,,,
2,16,116,68,-0.0020994409316188204,-0.002680359855462975,,,,,,,,
2,32,116,134,-0.03094719715474195,-0.012166541792156933,,,,,,,,
2,64,116,280,-0.006624159920320978,-0.007491189610349672,,,,,,,,
2,128,116,572,-0.0030027720911434876,-0.005020009083171404,,,,,,,,
2,8,117,34,0.006527837587010847,-0.001591250023698307,,,,,,,,
2,16,117,84,-0.06789237840403077,0.006472758504831573,,,,,,,,
2,32,117,158,-0.05861554290116717,0.001880936375964109,,,,,,,,
2,64,117,292,-0.025260102912179002,-0.0042278387206938035,,,,,,,,
2,128,117,578,-0.024523927191516654,-0.00018440986088400546,,,,,,,,
2,8,118,28,0.0009655359260767307,-0.0013342055599027645,,,,,,,,
2,16,118,90,-0.012946419038425997,0.003337067247248254,,,,,,,,
2,32,118,152,0.020544185000408815,-0.004345683814975251,,,,,,,,
2,64,118,310,0.052376924332373107,-0.015289381236317495,,,,,,,,
2,128,118,666,0.02487844417173529,-0.00529855233114586,,,,,,,,
2,8,119,38,-0.019662750766061242,0.006718716650515001,,,,,,,,
2,16,119,78,-0.02804487531117091,-0.003217600746979668,,,,,,,,
2,32,119,202,-0.02659009442936162,-0.0032318569753822667,,,,,,,,
2,64,119,378,-0.01924263699828264,-0.002356743504711686,,,,,,,,
2,128,119,758,-0.014497015018442493,-0.0034569463488355544,,,,,,,,
2,8,120,26,0.03322273168645506,-0.004620667068416878,,,,,,,,
2,16,120,72,0.020666339905670194,0.013938244000823283,,,,,,,,
2,32,120,150,0.02007739921672011,0.008655179946093309,,,,,,,,
2,64,120,350,0.007144515125856764,0.0023052786973244204,,,,,,,,
2,128,120,648,0.024893122856982867,0.003996419837430733,,,,,,,,
2,8,121,36,0.07737356799761137,0.003365918067754956,,,,,,,,
2,16,121,68,0.05349058498541237,-0.008385150117339472,,,,,,,,
2,32,121,128,0.026437625675140172,0.0033065733301418454,,,,,,,,
2,64,121,294,0.017701330953225732,0.0036841683453461044,,,,,,,,
2,128,121,596,-0.012417856942369429,0.0024492497810668953,,,,,,,,
2,8,122,30,0.0016014194744835,-0.00357556818983027,,,,,,,,
2,16,122,72,0.07176139890369024,0.011885822106633684,,,,,,,,
2,32,122,140,0.047087656875123014,0.011066862602276727,,,,,,,,
2,64,122,280,0.024259659772805964,0.008377061106491125,,,,,,,,
2,128,122,576,0.014525530613225066,0.005881803670613259,,,,,,,,
2,8,123,44,-0.06965886062150314,-5.2748801365944174e-05,,,,,,,,
2,16,123,76,-0.04291941447715406,0.007346387444061215,,,,,,,,
2,32,123,148,-0.0172965124136256,0.0026850741538647863,,,,,,,,
2,64,123,330,-0.018100891181747465,-0.003960470620298308,,,,,,,,
2,128,123,624,-0.011229352024578856,-0.0072468337676872795,,,,,,,,
2,8,124,38,-0.005394816700782569,-0.004560715033571491,,,,,,,,
2,16,124,72,-0.036295224279871766,-0.0205345931957215,,,,,,,,
2,32,124,154,-0.03778885432530344,-0.007207110395517758,,,,,,,,
2,64,124,354,-0.024590989627627777,-0.009007561978317872,,,,,,,,
2,128,124,602,-0.018417240873479818,-0.004651782584580098,,,,,,,,
2,8,125,28,-0.03770580105183027,0.007236480928185091,,,,,,,,
2,16,125,66,-0.016641439145078707,0.002882508031710189,,,,,,,,
2,32,125,142,-0.004874553425396085,0.002287947241159956,,,,,,,,
2,64,125,374,-0.008592564257531203,0.0018842608677246463,,,,,,,,
2,128,125,738,0.005239836996858901,0.004663814655327372,,,,,,,,
2,8,126,34,-0.052357101810718974,0.034911986625043245,,,,,,,,
2,16,126,64,0.004545073316245169,0.036086461561267644,,,,,,,,
2,32,126,202,0.006019224627232317,0.01922088981087823,,,,,,,,
2,64,126,340,-0.0012552498716044437,0.00890749268791041,,,,,,,,
2,128,126,604,0.003918612411028054,0.0036433313620006006,,,,,,,,
2,8,127,44,0.010814257235776762,-0.011957690108425127,,,,,,,,
2,16,127,72,0.012349554654831792,0.0004847883850146635,,,,,,,,
2,32,127,154,-0.024186814704093416,-0.008589141698911397,,,,,,,,
2,64,127,368,-0.011272215316153853,-0.002434247348996074,,,,,,,,
2,128,127,692,0.006416005926311981,-0.0012035255767836677,,,,,,,,
2,8,128,28,-0.021401497036682725,0.016295145938725556,,,,,,,,
2,16,128,56,-0.026102585120183937,0.011353838051427673,,,,,,,,
2,32,128,134,-0.010918567231966337,0.005183160453127693,,,,,,,,
2,64,128,262,0.005230771608198166,8.99547885968399e-05,,,,,,,,
2,128,128,570,-0.00045852641276650046,0.001964664811224648,,,,,,,,
2,8,129,26,0.018054790932022224,0.001932368377151865,,,,,,,,
2,16,129,56,0.008463582233837138,-0.007813573472028882,,,,,,,,
2,32,129,112,0.03349433880760716,-0.0007264239915688985,,,,,,,,
2,64,129,236,0.03813591086558906,0.005088047802167874,,,,,,,,
2,128,129,592,0.02671851437964962,0.0057567206208581235,,,,,,,,
2,8,130,26,0.0207037245018447,-0.004027205329146685,,,,,,,,
2,16,130,64,-0.003160485754680962,-0.005636466765263966,,,,,,,,
2,32,130,126,-0.0042140470448868645,-0.01155621000116919,,,,,,,,
2,64,130,344,0.003928031077390119,-0.0057609319783535,,,,,,,,
2,128,130,692,0.013457182280616195,-0.003859927834737012,,,,,,,,
2,8,131,42,-0.027136738759913057,-0.010031087394655764,,,,,,,,
2,16,131,82,-0.00755374681693881,-0.00549056960139313,,,,,,,,
2,32,131,166,-0.0009549765318909492,-0.004643625788960317,,,,,,,,
2,64,131,302,-0.01533457475135928,-0.0026211069281046225,,,,,,,,
2,128,131,546,-0.007529331869171456,0.00028098073119166224,,,,,,,,
2,8,132,28,0.004200870762466946,-0.002166334248079961,,,,,,,,
2,16,132,62,-0.013011134093720903,-0.0018348152733569012,,,,,,,,
2,32,132,118,-0.010632423603301765,-0.005428177033225802,,,,,,,,
2,64,132,252,-0.004426002156535391,-3.1511680600136935e-05,,,,,,,,
2,128,132,558,0.006111799700675204,-0.001515262282243399,,,,,,,,
2,8,133,28,-0.025565169411845483,-0.00037164183987721744,,,,,,,,
2,16,133,102,-0.009523056298938714,0.0040936812248949135,,,,,,,,
2,32,133,190,-0.0140068305808735,-0.003960975318346351,,,,,,,,
2,64,133,328,0.03513714740915372,-0.0007832811970138484,,,,,,,,
2,128,133,584,0.011722945891956731,0.0019418799000075857,,,,,,,,
2,8,134,30,0.023031406407982034,-0.028269139058004374,,,,,,,,
2,16,134,70,0.03570506686783946,-0.006957073394869454,,,,,,,,
2,32,134,172,0.025751649969107004,-0.0020282379507590926,,,,,,,,
2,64,134,328,0.008579587313040942,-0.001050849593990389,,,,,,,,
2,128,134,680,-0.018282897389281225,-0.004009561894839863,,,,,,,,
2,8,135,58,0.049107137139749395,-0.05999085513014862,,,,,,,,
2,16,135,90,0.03856427765730962,-0.04042874573115097,,,,,,,,
2,32,135,238,0.03529414225443145,-0.020562684327094894,,,,,,,,
2,64,135,364,0.021552461929815726,-0.017260998393590524,,,,,,,,
2,128,135,736,0.008687431980377703,-0.0042195908594450295,,,,,,,,
2,8,136,28,0.01813179569923645,0.0013371218596549025,,,,,,,,
2,16,136,62,-0.008337556545923086,0.00658307508325583,,,,,,,,
2,32,136,118,0.03100239087538946,0.0008046581889295599,,,,,,,,
2,64,136,310,0.011012501660058701,0.003498033443379287,,,,,,,,
2,128,136,580,-0.005177764472738586,0.002422934371092723,,,,,,,,
2,8,137,36,-0.006201907796759474,-0.0016209138562826313,,,,,,,,
2,16,137,64,-0.01015864931830451,-0.0016633201276669558,,,,,,,,
2,32,137,118,0.017212334382255362,-0.011660024398884328,,,,,,,,
2,64,137,372,-0.013413008735963695,-0.009932136646664279,,,,,,,,
2,128,137,626,-0.0020614069590817376,-0.005212601039069436,,,,,,,,
2,8,138,34,0.06540516888707565,0.0003341904816591279,,,,,,,,
2,16,138,62,0.026147663067209982,-0.005239002804672801,,,,,,,,
2,32,138,134,0.03583541616531828,-0.0018080988499410316,,,,,,,,
2,64,138,256,0.00875071090386043,0.0029712704575897576,,,,,,,,
2,128,138,572,0.0078123515332158685,0.0035121176439267487,,,,,,,,
2,8,139,34,-0.00828003203206102,-0.0021011068963286868,,,,,,,,
2,16,139,58,0.01841535337641153,-0.0059654161680376535,,,,,,,,
2,32,139,122,0.032149524810725624,-0.0008109745760049632,,,,,,,,
2,64,139,322,0.005927181936845592,0.0008943195049934125,,,,,,,,
2,128,139,582,0.002082570286560108,0.00037524204830032394,,,,,,,,
2,8,140,60,0.011628748811864553,0.0030281038891054215,,,,,,,,
2,16,140,90,0.003481595385483516,-0.0004491588775881237,,,,,,,,
2,32,140,152,-0.0006066396517149968,0.0016123363105886677,,,,,,,,
2,64,140,290,-0.011140057998175227,-0.003011326702935302,,,,,,,,
2,128,140,612,0.01393343174535068,0.003943347643841276,,,,,,,,
2,8,141,34,-0.023682111270836855,-0.007983649845736955,,,,,,,,
2,16,141,72,0.07471174225185562,0.014176933252210915,,,,,,,,
2,32,141,138,0.032288635362537066,0.007539807044064815,,,,,,,,
2,64,141,260,0.013345924095812426,0.004903916878198723,,,,,,,,
2,128,141,550,-0.005762570692067848,-0.0021744665432028563,,,,,,,,
2,8,142,30,-0.006069807328392442,-0.009892189269932013,,,,,,,,
2,16,142,58,0.0066250346575157,-0.01754365979354941,,,,,,,,
2,32,142,114,-0.004093150114786116,-0.010691557815954036,,,,,,,,
