day,regime,estimator,budget,cost,cost_std,seconds,mse,mse_se,variance_trace,bias_norm,bias_coordinate,bias_se,reference_variance_trace,reference_gradient_norm
290,negative_shock,multilevel_outer,512,515.068,38.485811559362574,0.015879948799789417,0.010918784391726076,0.0004894888103266726,0.0109174328708607,0.0048152244607179455,0.0009920438746389565,0.002845692587695809,2.0041657816126717e-06,0.0023385470470345844
290,negative_shock,split_base,512,505.248,34.79724403433079,0.01607659100025194,0.011208416962415133,0.0003992091217154346,0.011170902324196959,0.007736694569812519,0.004317000515896896,0.0028777691067212795,2.0041657816126717e-06,0.0023385470470345844
290,negative_shock,plugin,2048,2048.0,0.0,0.037185862398822794,0.00010974150712370137,3.913690017114344e-06,0.0001083377951494211,0.0012729444467764947,0.00035958216318445705,0.0008378510491207174,2.0041657816126717e-06,0.0023385470470345844
290,negative_shock,multilevel,2048,2051.84,107.581494486328,0.03826211059960769,0.008325547893987413,0.0002668246231037037,0.008324915496324067,0.004157189995176114,-0.0020409423318962705,0.002572875034283785,2.0041657816126717e-06,0.0023385470470345844
290,negative_shock,multilevel_outer,2048,2046.768,70.26638531909566,0.04392050960037159,0.002688626760935698,8.946777985576418e-05,0.002688443758448908,0.00235794189998155,-0.0009569789129117549,0.0016014364221616996,2.0041657816126717e-06,0.0023385470470345844
290,negative_shock,split_base,2048,2025.12,71.21657954721505,0.04299002299964195,0.0028783509254669297,9.215832008653533e-05,0.002876673783975233,0.002725892341903387,0.0008048878472813668,0.0016048395436185081,2.0041657816126717e-06,0.0023385470470345844
350,style_switch_lowvol_quality,plugin,512,512.0,0.0,0.009403215199883562,7.768784894049517e-06,3.3793733449446346e-07,7.766488472283623e-06,0.0001335267715121555,0.00010687015309886888,0.00011669082796703739,2.0635282845934223e-08,0.002675348446894951
350,style_switch_lowvol_quality,multilevel,512,508.976,53.38902696622969,0.013448081399837974,0.001884426474150218,6.669153311032734e-05,0.001884845529850989,0.0018304740803768644,-0.0009394698957565045,0.0011044220798408875,2.0635282845934223e-08,0.002675348446894951
350,style_switch_lowvol_quality,multilevel_outer,512,506.152,32.50147053864407,0.015455747399886604,0.000534439734136493,1.912445084066919e-05,0.0005339008229375221,0.0012675617716095293,0.0007206377448163545,0.0006170510116729738,2.0635282845934223e-08,0.002675348446894951
350,style_switch_lowvol_quality,split_base,512,505.856,33.05008138809221,0.0161863048003288,0.0006387907040164858,2.6686950771109634e-05,0.000637027898888072,0.0017426591537619033,-0.0010542596835571274,0.0007285147776354554,2.0635282845934223e-08,0.002675348446894951
350,style_switch_lowvol_quality,plugin,2048,2048.0,0.0,0.036613140200381165,2.1704846191926733e-06,8.07419893559515e-08,2.149838858684964e-06,0.00015794124928301416,-2.7349754922130964e-05,9.762625262165454e-05,2.0635282845934223e-08,0.002675348446894951
350,style_switch_lowvol_quality,multilevel,2048,2048.504,109.76156515999918,0.03817020659969421,0.00045714097256429844,1.386805727779152e-05,0.00045745252388600116,0.0007767584734454405,-5.2763925344040375e-05,0.000589744689146425,2.0635282845934223e-08,0.002675348446894951
350,style_switch_lowvol_quality,multilevel_outer,2048,2037.572,67.0330939713717,0.04358778840000741,0.0001410301402324715,4.245171667288302e-06,0.00014107315250222945,0.0004890133282911669,-0.00022056129979989534,0.00032430064199971155,2.0635282845934223e-08,0.002675348446894951
350,style_switch_lowvol_quality,split_base,2048,2026.2,68.55105026902193,0.04333288839989109,0.0001581157951254954,5.134692169223821e-06,0.00015828930059302843,0.0003782500940555633,-0.0002732044686235504,0.000338574381552053,2.0635282845934223e-08,0.002675348446894951
