Z_db,raw_trajectory_cost
0.036715732041006394,3
0.0091247795575896858,33
0.21922107788640138,3
0.11345311097641737,3
0.086368656642537928,3
0.0049583939380351541,5
0.0037328539079149723,3
0.035443064089125044,9
0.087885381424022288,3
-0.11800627710180425,5
-0.023150650106228923,3
0.062956392312455298,17
0.045922919622009888,3
0.017836903246818098,3
-0.0059305975790650686,3
-0.19792638556590539,17
-0.02037487704608126,3
0.16412591770919743,3
0.039140399133763486,3
0.014879877438568568,3
0.015861041223875768,3
0.2608404363954942,3
0.21625846272410307,3
-0.11870438896066493,5
0.11593302295816871,3
-0.00013433744262489079,5
0.0078831677083924506,3
0.65841817341818543,3
-0.001700415559437201,3
-0.001975651658068245,3
0.038013461753466475,3
-0.037569135755641941,17
2.1271749017048749,3
0.014187165600419072,5
0.088051010725772219,3
0.0056863427077195432,3
-0.00050568210127666276,3
0.032122435384503968,3
0.8604615567205135,3
0.068326724786882218,5
0.014178960403721205,5
0.081043390381532743,3
-0.011084127162083332,3
0.050347729997384835,3
0.00074096033586774142,5
0.0011460120771708325,3
0.093775004271485815,33
0.14032860442943956,3
-0.014156176525757992,9
0.12561585387963453,3
0.12369664256030918,5
0.029142569182778046,3
0.38861712044325963,3
0.15629806391969847,33
0.0081183692981660806,5
0.093346937744151898,3
-0.12004680891187759,9
-0.50324804755451014,17
0.081944825986389289,5
-1.61897784665304,17
0.014856458581415641,3
0.17438748020311909,3
0.01479389783124458,3
0.077714337615427037,9
0.3326215329429697,257
0.059225973945659156,3
0.0061352844167093376,3
0.17098061777979734,5
0.0090407420867081693,3
0.0076987268975978202,3
0.015103728124607639,5
0.0097863225056201587,3
0.0065132784154112392,3
-0.008367416748340354,3
-0.038162556624089891,17
0.032783282601822276,5
0.048342893805411964,3
0.03065014878131669,3
0.014264786491130103,3
0.03699741510420216,9
0.011664153472512963,3
0.027453746300596611,5
0.037153479049253015,3
0.023420256902217381,5
0.66117816514576944,3
0.078790398723510124,3
0.0071654409888955457,3
0.011317924582506566,3
0.45717484554571924,3
0.044054679807445735,5
0.045034577980467755,3
0.019819515340331634,3
-0.00026361433899150182,3
-0.00081266770792320833,3
-0.07263784885879257,9
0.013426138396283186,3
0.076493015009780965,3
0.091429298522726646,3
-5.2267978066319002e-05,3
-0.084386714562087267,3
0.01234603823458354,3
0.0003291195284240466,3
0.0056748910697692299,3
1.6345059559545647,3
0.01752832021804232,5
0.041387299656974873,3
0.37050057716369733,3
-0.24619792952454828,5
0.13373126005040889,5
0.0015074156420527595,3
-0.00018271492179412405,3
-0.021356908436327014,3
0.0028121472859683428,3
-0.00088805490982142501,3
0.014286510222723996,3
0.055494145036783238,3
0.0089176343550024673,3
0.019968984261619183,5
0.050175936116105692,33
0.0066333015900592865,3
2.6332011413114826,3
0.0023534425801403653,3
1.0248920477195729,3
-0.011312317326597269,3
1.3516567983148442,3
-0.004749504608439474,9
0.06462517768581634,3
0.57209265188209191,3
0.62172519747432375,3
0.087987568334357044,17
0.036378723009782669,5
0.0043724337657654521,9
-0.071618630364012725,5
0.015847732455334631,5
-0.085313507066838559,5
0.43481452826666261,3
0.084691558991639049,5
-0.012029357135836126,5
0.05856434928353707,3
0.004430846793139028,9
0.01732388238168385,5
-0.039307219113584209,3
0.0028174733252261564,3
1.9649584339200707,3
-0.0054757190986454577,3
-0.0028901802202383688,9
0.022115658777109803,3
-0.0011962771142696462,3
0.040462897270299454,3
0.034783124819336375,3
-0.010708741344544659,3
0.30985031330122459,3
0.10468833805740078,5
-0.00086623230075792885,3
-0.013279054591388199,9
-0.13477077769342119,5
-0.012660882445509567,3
0.016138172982655866,9
0.13679791618492285,3
-0.39787101115537815,17
0.0017664639293136402,3
-0.0030544261961082809,3
2.0133861609431603,3
0.091554075949840982,9
-0.0038448451421308778,3
0.022592940223393053,9
0.077277814857837593,3
0.012183176612719364,5
-0.0026733292367644682,9
0.041808430047236611,3
0.83623392361285154,3
-0.0037066098226643846,3
