level,n,T_fine,Delta
2,8,0.21699961865074038,-0.07048778074240061
2,8,0.02177663069331896,0.0016603254903851707
2,8,0.05957468071565761,0.0032823440557837105
2,8,0.005663693234328369,0.002194025506794628
2,8,0.034180273999742265,0.001884108790845919
2,8,0.10825578066117883,-0.027268966216879548
2,8,0.00027617784821364056,0.0012914171703110435
2,8,0.053511924006424266,0.02432540449895978
2,8,0.24225631219718347,-0.012714009863168618
2,8,0.0529808969342652,-0.008667862413627485
2,8,-2.03449355335205e-05,4.335541649559288e-05
2,8,0.0022333851345180166,0.0013548044864703777
2,8,0.001971943909762685,0.00020345253848795433
2,8,0.33366748379141137,-0.006530844825433979
2,8,0.06132791933290181,0.009474157856672535
2,8,0.16287756028968517,-0.005157758574167087
2,8,0.007424968470910476,-0.018355174781989586
2,8,0.00027090930948955785,8.996422000872044e-05
2,8,0.06320425426110875,0.01474292564957183
2,8,0.03184097460695239,0.012724180764154113
2,8,0.035486831289203595,0.0009809236488089942
2,8,-0.001130057033614746,0.0020116989885525646
2,8,0.009711902605284223,-0.007357306505955761
2,8,0.16496292099907944,-0.017969728798476164
2,8,0.22161798175481584,-0.06972711333808446
2,8,0.044198715591459575,0.01066809582486171
2,8,-0.01555109412610065,0.0016340704948373617
2,8,0.10383270180047878,-0.006699963161144462
2,8,0.0284161716256234,-0.006409566126444225
2,8,0.02828713164452459,0.0026095286304391903
2,8,0.0565875770452551,0.02507594085384724
2,8,0.09564991389560079,-0.016928613871276046
2,8,0.04001835006880459,0.03478835290788557
2,8,0.004511077709404235,0.0010878133914177883
2,8,0.0037715755084290013,0.007531186812350061
2,8,0.019238795513169673,0.005972478305188555
2,8,-4.37875052191717e-05,0.0072243714751987044
2,8,2.1748957078930505e-05,4.007638674370675e-05
2,8,0.019273651306117277,0.0007035766569934467
2,8,3.97920458340508e-05,-0.00022823412978374482
2,8,0.02028518615061424,-0.0023669190613458645
2,8,-0.0006246680662723753,0.001145313421210965
2,8,0.01188546580800364,0.0038147268548134796
2,8,0.024773880421090952,0.0017384305183010124
2,8,0.04081086461121919,-0.00015937979982485334
2,8,0.01667673683541978,0.0016446455008593507
2,8,0.006724040891004757,0.0011428319641574557
2,8,0.005497547992603514,0.0025959710978775575
2,8,0.05006820638480193,0.034507450685900096
2,8,0.024952068542031674,0.0016606003840250703
2,8,0.0066622918168017,-0.0025827345339892727
2,8,0.02409370864404833,0.007123662496346321
2,8,0.05780961727067673,0.010230491009152153
2,8,0.021043252606022547,0.001975755701658647
2,8,0.004661076285762552,-0.00554821029458749
2,8,0.18780835239456686,-0.008759455926440979
2,8,0.04213288949445557,0.005170069782776628
2,8,0.0487448193802549,0.0027912694756396725
2,8,0.005893880990080609,0.0012888258410208653
2,8,0.08147031198320373,-0.011512657356269024
2,8,0.043841886597733144,0.005789588729345201
2,8,0.022172695176865,0.009594458857084983
2,8,0.015335700447717374,0.0043958154946814095
2,8,0.06939036951619508,-0.007597531865183568
2,8,0.002541831032799434,0.0015930483506866443
2,8,-0.006489495601321445,-0.001552217295685888
2,8,-0.007248552528616157,0.0017683027429371409
2,8,-0.002556609042717407,0.007470007559890735
2,8,0.003804702219090497,0.004545229766633747
2,8,0.010246373086764694,0.01510550124661732
2,8,0.017019198145270687,0.00893294728408676
2,8,0.3084436668789091,-0.0056435181264768985
2,8,0.05048591815967737,-0.0028360894352357224
2,8,0.04932916081024378,0.014439680608592756
2,8,0.027150867831826502,0.0033043215424318415
2,8,0.003956174881598501,0.0012154173641571158
2,8,0.05176626012372638,0.04040607853954124
2,8,0.015178567254070994,0.004224388474274735
2,8,0.010195078465293862,0.004632647128148608
2,8,0.4644740019160942,-0.021797731171248502
2,8,0.041895302321961585,0.018193828121435725
2,8,0.0034409740095092977,0.0015671879844866817
2,8,0.031077371768792085,-0.0179764889416301
2,8,0.03799179165833646,0.003226393251086375
2,8,0.03455305173704037,-0.008533096207601322
2,8,0.03866846293409674,0.005022628053841523
2,8,0.037891129400230636,-0.06425336712183312
2,8,0.04023609582668224,0.0040977886392516635
2,8,0.04886315329751018,0.016504549275191065
2,8,0.02909037076435324,0.0014777319863345864
2,8,0.05502062534030563,0.006980249008756913
2,8,0.08614249727398494,-0.024291348163858986
2,8,0.029967461547414437,0.0013788104107800986
2,8,0.04972205629908572,0.004080867149807148
2,8,0.03767148764064506,0.003242530507865396
2,8,0.033725187405996046,0.005973892570478978
2,8,0.03539996247600341,0.012104873260395527
2,8,0.049798707008998556,0.008872369785782382
2,8,0.004578665155833381,0.0011718091668743691
2,8,-0.0003721501261295103,0.0007426533464853724
2,8,0.2611205084717909,-0.07165233636165047
2,8,0.021332762807438874,0.004268100571959171
2,8,0.03663457588575242,0.002277003047984942
2,8,0.022231573635869036,0.019473339017344188
2,8,0.007846806695778741,0.0048426987687190505
2,8,0.0006642447606110025,-0.006676205712324766
2,8,0.06322175417834507,0.004580098624996969
2,8,0.0017584508690404177,-0.0033146300124717787
2,8,0.0023563543301791264,0.002147454577566035
2,8,0.03708763929612693,-0.010030473914393205
2,8,0.04802614997648617,0.005778374533021734
2,8,0.0044035556900669055,-0.0014435891163054049
2,8,0.024168546247913765,0.004923019590316078
2,8,0.008658301203819083,0.002626931269047783
2,8,0.003375430756406,0.00995929607630489
2,8,-0.009464431026086408,0.0006585109255112295
2,8,0.0019462396309075157,-0.00021308159121167592
2,8,0.04391043138790709,0.0032425808287027125
2,8,0.29955593199702946,-0.025402373666452482
2,8,0.17337348504312056,-0.011157489171891077
2,8,0.21321867339315398,-0.021203610141496965
2,8,0.010418315535581275,-0.0008585385401439962
2,8,0.006847405159851475,0.002876499364605106
2,8,0.3273007043501651,-0.05523986929009678
2,8,0.027492038402964648,0.0028829232195872016
2,8,0.038080221878476594,0.0018113667070425443
2,8,0.019267483369181236,0.004484709588477964
2,8,0.2616158718076985,-0.0067290387377462735
2,8,0.0327719603304513,0.001338471703332629
2,8,0.013420571148930431,0.03456071789029621
2,8,0.03968737677604123,0.005468881649718885
2,8,-0.0045280922011067095,0.0009464321766349659
2,8,0.0070441940937557524,0.001341634036523565
2,8,0.058147628621703036,-0.01058695449541875
2,8,0.0022859696893836262,0.0034081253682347232
2,8,0.021306181904399264,0.005809310909466981
2,8,0.03972493192500256,0.0037145701862535754
2,8,0.01353286122792618,0.0022106612206085514
2,8,0.041108710609710566,0.0043224681586832014
2,8,0.037205097697369335,0.013757794486580315
2,8,0.13965203769293613,-0.03733812164405617
2,8,0.02980770445154826,-0.01864471200668339
2,8,0.03150143434927481,0.0042861210233859845
2,8,0.0022607998164266593,0.0004113858317385424
2,8,0.34999654760469107,-0.01283349485388352
2,8,0.04858444472942395,0.015084664127993176
2,8,0.7888010945722931,-0.05258737809385694
2,8,0.03233978032016494,-0.002193559095002219
2,8,0.12192707088813877,-0.01784215856604092
2,8,0.025453185753322703,-0.00011288566048030593
2,8,0.06148667959589549,0.0018834466344765932
2,8,0.06512512046945336,-0.007506605089806384
2,8,0.0069460656262846435,0.0013711369844104032
2,8,0.05322207140260877,0.015729990380675712
2,8,0.0024866484536821823,0.00680937636776107
2,8,0.0009248679284025883,0.00039566067010450557
2,8,0.040425508591885616,0.0005238564191062042
2,8,-0.0014198804349623989,0.014918489534201539
2,8,0.37278823878446504,-0.02496801852603453
2,8,0.31287123391849325,-0.031574297463263346
2,8,0.03220684840294477,0.0007350581218561955
2,8,0.03935401189691308,0.010433905787138875
2,8,0.057644201774743054,0.0021695485121557903
2,8,0.01910832017001764,0.0012250916925662138
2,8,0.014618896798593538,0.015469857387476567
2,8,0.0036581207918305373,-0.005489917838516472
2,8,0.01564742610867375,0.003380253791193529
2,8,0.00986211565093165,-0.0016321524238728773
2,8,0.007903717644721517,-0.0036498005680937282
2,8,0.047520898955524186,0.006498559285567314
2,8,0.03762242850044865,0.0014892468827487695
2,8,-0.0009698325011543171,-0.00017781955112969382
2,8,0.05872395491659487,-0.008742107799312275
2,8,0.00864570031012869,-0.007631956195458322
2,8,0.06217672508231666,-0.003921498129061597
2,8,0.010003744834695431,0.0030958886260086405
2,8,0.03554749937257659,0.0010799323572040082
2,8,0.08599142684949666,-0.03784653993698869
2,8,0.0506650778902873,0.0008932906883373018
2,8,0.05046836299234125,0.0033524026283775835
2,8,0.013082775671497246,0.005359324132068163
2,8,0.04705361796838994,0.0029876796141089165
2,8,0.03635474543985236,0.009629743009535195
2,8,0.05307745512052527,-0.007012086749917941
2,8,0.009587411911394367,-0.007753365337211458
2,8,0.09480381304473785,-0.01548604113393974
2,8,0.0010444582087592847,-0.0009540650700561842
2,8,0.04955904104284048,0.01773405764970698
2,8,-0.006203872784615155,0.0067312318801925584
2,8,0.010613937395239456,0.00531157671093229
2,8,-0.007087557680491058,0.0050761182834356275
2,8,0.12114828961970647,-0.023883669474008884
2,8,0.03573650498889841,0.017987454252951778
2,8,0.11108025717233407,-0.004614710661003926
2,8,0.021735764460238984,0.0120974051156411
2,8,0.041701366892234845,0.0014250145741009773
2,8,0.020055582362131227,0.021818552510787168
2,8,8.875188125417728e-05,-0.0009453544855257282
2,8,-0.0025322944029007575,0.0019261736220706669
2,8,0.04128224876211254,0.01025471925149559
2,8,0.05581217982794058,0.00952347516331975
2,8,0.00496752850836228,-0.0029531015568414355
2,8,0.05917472253459804,0.004588701491697621
2,8,0.05138098068066897,-0.012660888024477901
2,8,0.16467746327949437,-0.03877118774884744
2,8,0.004479668512016933,-0.0023780414890640046
2,8,0.00699083595637894,-0.0008933721320971821
2,8,0.22271205682492268,-0.017079830067542434
2,8,0.056549041632371795,0.014327438572497644
2,8,0.03720188653356128,0.0035289234233057618
2,8,0.026303371630134076,-0.009549834656818766
2,8,0.021124834221302277,0.01404590006396319
2,8,0.032502656501064965,0.004661658747648456
2,8,0.02295694369700228,0.002412312574043795
2,8,0.10352858219043617,-0.006044224614713045
2,8,0.013373051045956789,0.003712975294015068
2,8,0.1731388042090197,-0.014690727113168434
2,8,0.11514606269932619,-0.1822187139696732
2,8,-0.0021598641459030427,0.0005169658927582257
2,8,0.0039126659916620815,0.005040915029822784
2,8,0.03346626447810316,0.0060172460832289415
2,8,-0.0009371600389878619,0.0014196536726554052
2,8,-0.003135857222510655,-0.0018203982286273662
2,8,0.042103432499259345,-0.00499144087107916
2,8,0.008217920351706026,0.003016597071817604
2,8,0.00048391492233734653,0.0009568756030189983
2,8,0.03912421645610125,0.004933064945671729
2,8,0.010563484655097693,0.003702492338285875
2,8,0.03715432632488116,0.009802245105744914
2,8,0.026285534547816652,0.007840509630049924
2,8,0.3076110002299165,-0.01009860170219945
2,8,0.11920620150993443,-0.009010229309189557
2,8,0.011121615988820782,0.008351957380018047
2,8,0.004001726501844646,0.003039502426776729
2,8,0.043111226316723726,-0.06149299070798669
2,8,0.049896682440163355,0.004190538732924964
2,8,0.016103721288476796,0.0024856933325368667
2,8,0.032061937204599086,-0.013906234578130845
2,8,-0.0044358081593587236,-0.008587177633060269
2,8,0.433625936816931,-0.09249457654799292
2,8,0.18467493579831654,-0.030877983441331053
2,8,0.086085530500954,-0.0038538226381328866
2,8,0.00010889740720647686,-0.0012543902170939706
2,8,0.02328865329085204,0.007460375058445871
2,8,0.034364341765034785,0.003866601532152736
2,8,0.012920420116969195,-0.01144346307190553
2,8,0.010500625522384675,-0.003965879284272281
2,8,0.023895104008190206,0.010592571749896883
2,8,0.19538533380764447,-0.013759467373488016
2,8,0.005791709693192198,-0.006039510242522454
2,8,0.1658196897343122,-0.044075101963049645
2,8,0.03136515629590133,-0.0155240272541887
2,8,0.02174048576341586,0.005365060759361606
2,8,0.022638784558432892,0.011904641140967136
2,8,-0.003188039779752679,-0.000485960291200049
2,8,0.0049934216301988545,0.0025437419255459983
2,8,0.024197565850921057,0.0022875286788291045
2,8,0.009679590323247991,-0.003746371874388893
2,8,0.06205182814118752,-0.013550358433044488
2,8,0.030744868062515484,0.007736945613183076
2,8,0.02881385065883875,-0.0023426816149564322
2,8,0.027878195226959366,-0.0010845473630036323
2,8,0.032300427479234596,0.0005102671117512073
2,8,0.03819317427611877,0.013146721095693564
2,8,0.005244185946204919,0.0018947755582067443
2,8,0.036804691563132895,0.0006888411971560995
2,8,0.4313822031910635,-0.06644561596042048
2,8,0.0673812664013303,-0.011218649937905653
2,8,0.04384236261805552,0.0027520019772360044
2,8,0.0008880002106391131,-0.00014896698701844598
2,8,0.1145243988072537,-0.04434068509443394
2,8,0.002153835051289056,0.00044963538390286185
2,8,0.036551181287944705,0.035098019095738536
2,8,0.04243326003767233,0.005872734089806424
2,8,0.018449087202561474,0.0015423275016612364
2,8,0.018496932968207074,-0.0036911120754904783
3,16,0.056629423327379316,-0.0011557060376054945
3,16,0.010585126486562051,-0.0038878972586147142
3,16,0.0029592098206522844,0.0010319445145044138
3,16,0.16026806286324005,-0.010648582108819166
3,16,0.24268652581221958,-0.013498493337170486
3,16,0.02019345941548743,0.0031971470810068757
3,16,0.0006633109904265662,0.0005816135329378365
3,16,0.052454230402468736,0.0017291270701714281
3,16,0.1822669562310976,-0.024417097696319667
3,16,0.049107962230764426,0.0014584220882748744
3,16,-0.0009643297668335394,-0.0004354532716866062
3,16,0.0004235379401643644,0.0006776733750292812
3,16,-0.0013790984774062001,0.0006689799987213635
3,16,0.04858501470563868,0.0005184318082886163
3,16,0.4629706001117607,-0.024435970500868875
3,16,0.09687974515135674,-0.022566932898826136
3,16,0.01835389716224361,0.0012157003394508911
3,16,0.012877279978693668,0.0011157063682436848
3,16,0.034920612585035225,0.002601646748904049
3,16,0.006163035641205911,-0.000631520635291853
3,16,0.9733172597878403,-0.03261764946447365
3,16,-0.0012146069262813878,0.00365940901707018
3,16,0.04722552544618775,0.001563808411525043
3,16,0.025450503021939814,0.0037155909687674876
3,16,0.048693303644257405,0.00136497752805783
3,16,0.004203821197276789,0.0007412984172929871
3,16,0.028237659805265866,0.0033523701962962713
3,16,0.05371893474414219,0.006697629897599255
3,16,0.011716262346564043,-0.0008724112439184306
3,16,0.02810349061292537,0.005575255954365935
3,16,0.11342087471713755,-0.011357196113002649
3,16,0.5017747844179644,-0.09780813696037716
3,16,0.015805474384804466,-0.010920961616113667
3,16,0.0058403710255948505,0.0017008835619348244
3,16,0.04056729276080807,0.0009811302209875375
3,16,0.09183341807496989,-0.003410811700038971
3,16,0.002079587895279773,-0.00029122645022582787
3,16,0.06288524148945536,0.0032133216093324993
3,16,0.07690346191798259,0.0024788051261629696
3,16,0.0074436067171704465,0.0005868976910837764
3,16,0.024512193251793678,-0.006832030768088818
3,16,0.047626884128825195,0.00882964896548949
3,16,0.03101015296405581,0.000976353587268549
3,16,0.02576407375255268,0.0006946378171499012
3,16,0.0006499864135757919,0.000442017040482541
3,16,0.06041827832362868,0.0017553677051144537
3,16,0.0464154495532094,0.003473260788720435
3,16,0.017377899904723486,0.0005154029794462098
3,16,0.10479818746500794,-0.01290726724484216
3,16,0.007736311854417895,0.0019714485933836085
3,16,0.013896965643908625,0.00043201072727107673
3,16,0.04050342465199011,0.004151078088232646
3,16,1.0898113096546896e-05,0.0004646396238523033
3,16,-0.0009262311368809938,-0.0013591218534366855
3,16,0.009518466826081972,0.002165875580799295
3,16,0.5690284761880774,-0.008598177482347258
3,16,0.009592285058349734,0.005500761322917571
3,16,0.002529450040972293,0.0002520966188934736
3,16,0.03935719572246316,0.001640788711652727
3,16,0.012252939355073168,-0.0003932092186235397
3,16,0.005931629554645589,0.002558443762278315
3,16,0.050983482548168244,0.0006117011616478124
3,16,0.06540488226773775,0.0007218585151990836
3,16,0.052145089912328864,0.0022852764256038743
3,16,0.040335712611208344,0.007844056850574703
3,16,0.22141352060485317,-0.008357799962475349
3,16,0.7368120999018954,-0.01530322821671426
3,16,0.1428913781448311,-0.012470230754450778
3,16,0.000335369903357127,0.000593809947371297
3,16,0.007081005574233605,-0.001974203160905198
3,16,0.014856629603765763,-0.0030942725325546136
3,16,0.010086325932366243,0.011374542674751926
3,16,0.05243886404348891,0.0018987024545120273
3,16,0.027729423082786156,-0.015910138552230904
3,16,0.020838418383046984,0.0034696729602775936
3,16,0.274707629480865,-0.0079634441441645
3,16,0.0001376104164478453,-0.003208438225115211
3,16,0.025116172460429815,0.0036310537783242926
3,16,0.021131117202892593,0.0026988986630338933
3,16,0.04021576367564454,0.0025631167111932404
3,16,0.14964831259844547,-0.020140398459773223
3,16,0.06695825451569233,0.0028292249137362863
3,16,0.00017142971679642334,-0.00499042405836591
3,16,-6.808958158148728e-05,-0.0005070724108302278
3,16,0.022479942304614437,0.006871068195307629
3,16,0.034786787882456746,0.0013647784213953254
3,16,0.16822261811797976,-0.009039719749807162
3,16,0.0003686297429520431,0.0009471826397107403
3,16,0.0012622589679499507,-0.003919410073073968
3,16,-0.0013445389438241277,0.0005156353157590894
3,16,0.49457203848139414,-0.019396195876297984
3,16,0.05572869197137076,0.002010977460924393
3,16,0.005752114103619607,0.00038190319971084276
3,16,0.08485324718973068,-0.004445491608268973
3,16,0.0002641701500538222,0.0002706882187654432
3,16,0.08879826673184646,-0.007377784473415541
3,16,0.03015608839913288,0.005188186103469352
3,16,0.06324182415201432,0.007758679842539917
3,16,0.0039013505550189492,0.002364464776130703
3,16,0.038451296054968685,0.0007224879465507969
3,16,0.0012153512682918117,-0.0010634883160966161
3,16,0.010038024629384565,-0.0008246398285487507
3,16,0.1286688342436019,-0.003048835728339777
3,16,0.1308339726868677,-0.0019946123229760415
3,16,0.13513067417158067,-0.007493756756841774
3,16,0.013134627029450311,0.001236112550503975
3,16,0.001822050472556894,-0.00017062161125338854
3,16,0.3943741614078177,-0.004314017476781784
3,16,0.19674797093503357,-0.005001934087687204
3,16,0.0014195712526580571,0.001538375942434743
3,16,0.006369195206207184,-0.0012297988122918335
3,16,0.029975016966734686,-0.003195749353227556
3,16,0.03507419784046284,0.001174838241046361
3,16,0.000669020495658282,-0.0007497119828743129
3,16,0.040190628969255814,0.0021327649407577795
3,16,0.009406899856974871,0.0005673232155480063
3,16,0.040689608285715426,0.000689206888355956
3,16,0.05995864029012034,0.00027598030257523776
3,16,0.05592689535199111,0.004909145390695556
3,16,0.007133053889561785,-0.0010663605754409932
3,16,0.005896004155285521,0.0009204722521590483
3,16,0.03313873195794628,-0.0025031838282066204
3,16,0.049604747380270105,0.003567971191819709
3,16,0.015661102872204583,0.0021704638782904587
3,16,-0.0010671391449618064,-0.0013234919704051822
3,16,0.012204746360617483,0.0009064603661848615
3,16,0.892010134388279,-0.01342324536963213
3,16,0.11725351032205951,-0.00460151148269855
3,16,0.010602525574088424,0.0027140724792605857
3,16,0.00010276047126049208,0.0008449078395693949
3,16,-0.006515626030754081,0.0005848703178879889
3,16,0.20339473462678925,-0.00911248638771639
3,16,0.24562647925705847,-0.008208069113716493
3,16,0.05390864941377997,0.0036612264363125036
3,16,0.043424292198617064,0.0041721875774481595
3,16,0.04089682296706955,-0.004505785009563577
3,16,0.00019375782847435677,0.00020484149418875607
3,16,0.0065931177522258536,0.0007830229678525485
3,16,0.061277620883683465,-0.009360149335326806
3,16,0.0047324612646683665,0.000924097302045155
3,16,-3.0868358166981496e-05,-0.002826394217902297
3,16,-0.002508542200135214,-0.007682838759142525
3,16,0.0022734429158054593,-0.0007372452885545913
3,16,0.027448114057573206,0.00226194498184824
3,16,0.04843447907758408,-0.012081955247693697
3,16,0.053915489203847276,0.010205703820546412
3,16,0.010694587160529626,-0.00022961742923195
3,16,0.029967876483573994,0.0026434758122551825
3,16,0.030682905234286587,0.0024161959003515115
3,16,0.05819278366606518,0.0035089722099944792
3,16,0.0014027731931318232,-0.0002798855144606246
3,16,0.026662761094342218,0.001084224471928661
3,16,0.013706638912898007,-0.0035173072039537054
3,16,0.01593745166222219,0.0020591322172601907
3,16,0.5101163981490973,-0.010450753161178494
3,16,0.009750518612299027,0.001999226522508552
3,16,0.016978723853380624,-0.0014535515578567894
3,16,0.03404958404799232,0.0031730892931355684
3,16,0.20396416977803833,-0.020165296102168773
3,16,0.38111541373114016,-0.008554921700138551
3,16,0.05375944136180213,0.002894644861678279
3,16,0.045832003397335834,0.007923053367940212
3,16,0.0020528237866852452,0.0009246535546141013
3,16,0.732644873653805,-0.03648401154195169
3,16,0.6017392050805546,-0.009197328062391152
3,16,0.026144587452090164,0.002344886765975874
3,16,0.07116099837333091,0.0008459178280570134
3,16,0.2330716563838577,-0.0023118163116014334
3,16,0.021756577155432524,0.0010472079596182092
3,16,0.06000522560797752,0.024456037983497353
3,16,0.41724388029763926,-0.01825384776152028
3,16,0.05367429207274042,0.0039537255789878
3,16,0.03767319761624266,0.008720749835431824
3,16,0.0014495106826854336,0.01279246555144399
3,16,0.010878989348492407,-0.0019356636350676172
3,16,0.038906097097471004,0.003575776750292657
3,16,0.02436724302324795,0.0007568143197384733
3,16,0.12728193590306014,-0.0026385738410108495
3,16,0.03850215695430529,0.00313841553719154
3,16,0.007400544620403187,0.002336975409414112
3,16,-5.246486923118217e-05,-1.6164772717135574e-05
3,16,0.041755150604391604,0.00868628833996226
3,16,0.030980490826509565,0.001039374598762726
3,16,0.05173265645813126,-0.0023359653920252688
3,16,0.007916560093011726,-0.005150892342066952
3,16,0.14155954454226866,-0.012900316277104168
3,16,0.007565715569966909,0.002711746738190114
3,16,0.03790808103984481,0.003158093850032316
3,16,0.3193815851079131,-0.008847158872430982
3,16,0.0032932760264388983,0.0011095484277039206
3,16,0.021420575353459575,-0.008115938156870256
3,16,0.012978299309107351,0.0006171603272939804
3,16,0.00016550306709485176,-0.0003736443687827903
3,16,0.03516426916479366,0.0050517228296890065
3,16,0.005113065560913098,0.0007589405870014982
3,16,0.005086738430044298,0.0014674385381714975
3,16,0.060485707833076365,0.007406845349423201
3,16,0.002850569097074666,0.0007337085585162333
3,16,0.04965823721005918,0.0010060290322865331
3,16,0.056498061469923186,-0.007898861723721048
3,16,0.02685431454092026,0.0025611907027556745
3,16,0.06564845421384453,0.0019401672889523408
3,16,0.13138675843776554,-0.012441056177626003
3,16,0.02368088981650381,0.0031343694808536222
3,16,0.00046819264133659617,-0.00026714648359006606
3,16,0.006240055960715978,0.0021838221236720927
3,16,0.22569582953559356,-0.0141097516738449
3,16,0.04551395750767258,0.001599168223776322
3,16,0.05255897562886056,0.0021195353089224975
3,16,0.04076366123644758,0.004788614001056568
3,16,0.05720615653369713,0.0007711071935049066
3,16,-0.003388803753520627,0.0011928471736772908
3,16,0.04756003906283083,-0.0051215265121047
3,16,0.12386673431674686,-0.015208318001867976
3,16,-0.002491528178923072,0.0008791071158225274
3,16,0.03005898354063715,-0.01397369141035882
3,16,0.05482029731312566,0.0021300065110087738
3,16,0.039851245955915,0.007530562603552109
3,16,0.008052791432698539,0.0009606610711147398
3,16,0.16736064951507199,-0.0029504255461597906
3,16,0.05516242490296821,0.002091516588378202
3,16,0.02230467644345752,0.0006789665396830548
3,16,-6.04469117422646e-07,-0.0004382643133977123
3,16,0.16295249823110236,-0.004621765488620255
3,16,0.29842205953212264,-0.051150344118365165
3,16,0.016754000123111082,0.0008651405791010487
3,16,0.062415848626994536,0.005395173819417412
3,16,0.0006543765432899218,0.0001642237080663739
3,16,0.09481197069786884,-0.014628659063004881
3,16,-0.0003384557184515917,-7.94843268709408e-05
3,16,0.1010196326286771,-0.009484549862326483
3,16,0.07239518056177918,-0.004863583145658101
3,16,0.26864704418092017,-0.003474234819399069
3,16,0.0016522440477135822,-0.0025481941494605344
3,16,0.004272593096870353,0.0010080788396731686
3,16,0.037662655261993916,-0.003909773254567435
3,16,0.03172879829318238,0.001377702320386788
3,16,0.20533281544273646,-0.01783022858039615
3,16,0.039654709330506875,-0.0031196192026505046
3,16,0.037402727347961906,0.0011277483078370454
3,16,0.05609923019041968,0.010979478626666733
3,16,0.011792542098673567,0.0012192720616660286
3,16,0.01820475825208838,0.013745732453686469
3,16,0.04988137061784168,-0.002511097067690017
3,16,0.03903084202849846,0.005902511821937122
3,16,-2.846680052671693e-05,0.0004956916179975713
3,16,0.04968445714340985,0.0066503554620562025
3,16,0.03005906661542578,0.0017193521485618889
3,16,0.036883996588962256,0.005196470638215031
3,16,0.046344978065562835,0.0004273860843912111
3,16,0.06517081284031558,0.001463847323454004
3,16,0.023829808422093098,0.010782758397382875
3,16,0.041704321806578105,0.010451887611183791
3,16,0.8223943673091598,-0.035037201017701136
3,16,0.050871092773310984,-0.0015476373514681854
3,16,0.06442575645376457,0.0014057223342896913
3,16,0.05961535588948784,0.018200658074707443
3,16,0.056389008537597964,0.0066880125064281495
3,16,0.4617412380338878,-0.01296028670550009
3,16,-0.0028421404808919633,0.0011379811793345122
3,16,0.021145685906551293,0.013483181818016545
3,16,0.0016616629229286633,-0.0033314950315328383
3,16,0.0322382037701669,-0.0014726444838304778
3,16,0.04122772337849137,0.0024801318185766405
3,16,0.022153983778815858,0.0040943406613937715
3,16,0.007690135069452393,-0.0035542638534310942
3,16,0.005016358280446238,0.0012145622129122405
3,16,0.01071261423087486,0.0034985044516404338
3,16,0.07939899598656706,-0.0044445436696812085
3,16,0.20238397389564805,-0.015125695149148771
3,16,0.04314877611106399,-0.003448406802042031
3,16,0.02789782597231228,0.0016815680476589684
3,16,-0.00122646376291059,-0.0003834056330574104
3,16,0.012138337310597928,0.0019547505033764533
3,16,0.010604910041729804,0.0011279896873635595
3,16,0.5276173613359613,-0.020871302593704177
3,16,-0.004092783752928074,0.0018062008840349537
3,16,0.005027309528776498,0.0006168515305812394
3,16,0.008514060965849179,0.0002697597249504344
3,16,0.0536477052673729,-0.013515946466445015
3,16,0.03944921460900852,0.0026118587527712706
3,16,0.0050533421494725565,0.001685953387332957
3,16,0.17511732049244316,-0.011792526717960577
3,16,0.002731893087616835,0.000804695620667821
3,16,0.03883340070469538,0.004817063652263677
3,16,0.7192206314507541,-0.01858080711707788
3,16,0.017509483666713375,0.0030183870987820147
3,16,0.027204765901235554,0.0012170678099661346
3,16,0.0445187729093875,0.0066375319619256315
3,16,0.12937351806808667,-0.007155464006172618
3,16,0.015602156637364091,0.0032690759912028314
3,16,0.03443800160919134,0.002276519080168425
3,16,0.011747277285865857,0.0015698025977530453
3,16,0.059107131467805524,0.006491185166789086
3,16,0.04164588245484631,0.00017014213031533998
3,16,0.01538768961170922,-0.0019563663580768244
3,16,0.02895672242818761,0.001619254965022434
3,16,0.0526365806775759,0.002865857315153375
3,16,0.028380086803276285,0.0059228019966786755
3,16,0.05608651058097517,-0.001735164871613494
3,16,0.022137808769464987,0.0012583594160662584
3,16,-0.00014143991062532258,-8.762969955240253e-05
3,16,0.11210901691944727,-0.0005444474709098146
3,16,0.01924633179708753,0.01644729313119423
3,16,0.022679343254514605,0.0015752681696462635
3,16,0.014109843629879732,0.0005879320641025768
3,16,0.27293491308276124,-0.02416469731829296
3,16,0.026201305049377968,-0.013577440900993352
3,16,0.04797353008648947,0.0029908100947341615
3,16,0.0019315091431371654,0.005225871098753294
3,16,0.058915882452356044,0.0024584879537472015
3,16,0.050979753980339125,0.0051952402684035184
3,16,0.00397876052921724,0.00027531511763987824
3,16,0.0011138715722839622,-0.001516639723885071
3,16,-0.0010614291557359305,0.0007352055204252242
3,16,0.03423405985202697,0.0007103984467297306
3,16,0.18279370207755646,-0.01485032626222127
3,16,0.18842589484130784,-0.01994536968902874
3,16,0.0163632669970879,0.002905533586672832
3,16,0.010061917176066451,-0.0007761924089178182
3,16,0.01453531512136273,0.014964345848098807
3,16,0.03187788564771478,0.002772520846779411
3,16,0.823154750877502,-0.0712543794684165
3,16,-7.576824632183285e-05,-0.00041945611456254285
3,16,0.00025150226297698434,-0.00022881939387456903
3,16,0.023588819766400464,0.0017638683102876203
3,16,0.04619681492607311,0.0013643853652679921
3,16,0.008637422944292194,-0.006537035737981797
3,16,0.14625061664682912,-0.0059633283575920015
3,16,0.021131277397717432,-0.004698860130330065
