user_id,PGR,PLR,disposition,transnum,stknum,num_posts,lag_pos,lag_neg,lag_neu,lag_num_posts,guanzhu,fans,status_count,stocks_count,following_count,e6_pgr,e6_plr,e6_disposition,e6_reduce_rate,e6_opportunity_count,gain_opportunities,loss_opportunities,sentiment_balance,activity_rank,diversification_rank,reference_rank,base_adoption,loss_aversion,cluster,agent_type,type_prevalence
096988,0.46527777777777773,0.3090277777777778,0.15625,1.375,1.888888888888889,877.8333333333334,20.782608695652176,6.826086956521739,2.391304347826087,886.4347826086956,11,1,69,22,0,0.8387001866731596,0.5389234303707988,0.2997767563023608,0.6730218117226816,45,17.0,28.0,0.450210378681627,0.5948003447285263,0.4304797471990807,0.779373743177248,0.6730218117226816,2.199107025209443,0,Moderate-frequency focused investors,0.4941108876759552
097205,0.5833333333333334,0.4090909090909091,0.17424242424242425,3.106060606060606,1.2676767676767677,25914.848484848484,545.2615384615384,265.9230769230769,73.67692307692307,26088.89230769231,111,7,30,183,0,0.7276353057603058,0.6382443287706445,0.08939097698966125,0.6905343899438762,123,68.0,55.0,0.31532970945277083,0.8526285550129273,0.1967825337546682,0.16834243033611032,0.6905343899438762,1.357563907958645,0,Moderate-frequency focused investors,0.4941108876759552
097218,0.4824561403508772,0.45614035087719296,0.02631578947368421,1.7719298245614035,2.0409356725146197,2037.719298245614,41.839285714285715,16.982142857142858,5.303571428571429,2048.25,36,6,4,87,0,0.7945868662780428,0.626690352254262,0.1678965140237808,0.7181899810336805,98,48.0,50.0,0.381683575541541,0.6811261131858661,0.4857799482907211,0.37517954610744036,0.7181899810336805,1.6715860560951232,0,Moderate-frequency focused investors,0.4941108876759552
097252,0.75,0.5,0.25,5.0,1.1666666666666665,12031.5,293.6666666666667,15.666666666666666,6.0,9246.333333333334,39,3,60,119,0,0.7612762762762761,0.5594923764260149,0.20178389985026124,0.6695149200705109,8,5.0,3.0,0.8788198103266596,0.9386670496983626,0.15613329503016374,0.5044527434645217,0.6695149200705109,1.807135599401045,0,Moderate-frequency focused investors,0.4941108876759552
097269,0.5794871794871794,0.8461538461538461,-0.26666666666666666,10.461538461538462,9.64102564102564,19.46153846153846,0.25,0.25,0.08333333333333333,19.166666666666668,3,0,18,0,0,0.9143432225328777,0.8749085569561417,0.03943466557673603,0.9346524122700387,91,38.0,53.0,0.0,0.9890835966676242,0.9864981327204826,0.09451307095662166,0.9346524122700387,1.157738662306944,0,Moderate-frequency focused investors,0.4941108876759552
097305,0.2974206349206349,0.3869047619047619,-0.08948412698412699,1.2380952380952381,3.531746031746032,28936.880952380954,542.7317073170732,306.6829268292683,97.65853658536585,28895.0,221,21,443,30,0,0.6047462297462297,0.5108540582224792,0.09389217152375051,0.5479895216024788,131,71.0,60.0,0.2489773867407579,0.5606147658718759,0.79689744326343,0.18012065498419993,0.5479895216024788,1.375568686095002,3,Active diversified investors,0.19419706980752657
097439,0.53125,0.515625,0.015625,2.375,1.3020833333333333,24158.28125,703.2258064516129,109.0,26.580645161290324,24481.0,23,1,44,249,0,0.7453597214235511,0.6292688536455849,0.11609086777796618,0.687457354309218,64,27.0,37.0,0.7075747099946224,0.7785119218615341,0.20870439528871015,0.2278081011203677,0.687457354309218,1.4643634711118647,0,Moderate-frequency focused investors,0.4941108876759552
097481,0.5757575757575758,0.2752525252525252,0.30050505050505055,0.7272727272727273,2.01010101010101,26517.333333333332,527.875,295.09375,67.84375,25369.6875,33,34,176,173,0,0.8275366712866712,0.5131564342090658,0.31438023707760543,0.6504736506323909,78,32.0,46.0,0.26102039386081716,0.39787417408790576,0.4811835679402471,0.8066647515081873,0.6504736506323909,2.2575209483104217,2,Disposition-effect investors,0.28669922436081585
097497,0.5897435897435898,0.4358974358974359,0.15384615384615385,2.8974358974358974,0.9658119658119657,1662.128205128205,44.078947368421055,11.578947368421053,4.894736842105263,1688.2894736842106,14,4,165,115,0,0.8895979312645979,0.7284957233609352,0.1611022079036627,0.8597942085147622,46,25.0,21.0,0.5280034202650705,0.8328066647515082,0.0423728813559322,0.34961218040792874,0.8597942085147622,1.6444088316146508,0,Moderate-frequency focused investors,0.4941108876759552
097512,1.0,0.0,1.0,0.0,1.3333333333333333,268.6666666666667,7.5,2.0,0.5,295.0,2,0,0,9,0,0.7929961211211211,0.5434162328899171,0.24957988823120392,0.6977674067489295,4,4.0,0.0,0.5,0.06391841424877909,0.22163171502441828,0.6651824188451594,0.6977674067489295,1.9983195529248157,0,Moderate-frequency focused investors,0.4941108876759552
097538,0.0,0.8,-0.8,0.0,1.2,10277.0,218.5,114.25,31.75,10372.75,123,86,413,240,0,0.7158050908050908,0.6103201791460902,0.10548491165900065,0.6572747319249743,7,1.0,6.0,0.28522571819425446,0.06391841424877909,0.1694915254237288,0.20425165182418845,0.6572747319249743,1.4219396466360026,0,Moderate-frequency focused investors,0.4941108876759552
097561,0.41666666666666663,0.2857142857142857,0.13095238095238096,0.7142857142857143,3.619047619047619,3768.4285714285716,69.66666666666667,24.5,10.833333333333334,3693.1666666666665,14,0,0,2,0,0.7429647389324808,0.6029706372955801,0.13999410163690074,0.6984240518227738,14,11.0,3.0,0.4261006289308177,0.39184142487790863,0.8056592933065211,0.29215742602700373,0.6984240518227738,1.559976406547603,0,Moderate-frequency focused investors,0.4941108876759552
097584,0.5660919540229885,0.23275862068965517,0.3333333333333333,1.5344827586206897,3.339080459770115,50017.96551724138,1063.842105263158,546.8421052631579,136.0,49899.70175438596,148,7,187,143,0,0.8893320403737071,0.6529021492723852,0.23642989110132184,0.8067856160179482,90,52.0,38.0,0.2958200325242426,0.6297041080149383,0.7704682562482046,0.6230968112611318,0.8067856160179482,1.9457195644052874,0,Moderate-frequency focused investors,0.4941108876759552
097634,0.18163265306122447,0.04674293960008245,0.13488971346114204,0.21428571428571427,10.0,2517.714285714286,42.38461538461539,29.923076923076923,8.23076923076923,2405.769230769231,13,6,19,5,0,0.6436168311168311,0.48195213307995266,0.16166469803687844,0.5394108379293738,37,22.0,15.0,0.1528301886792453,0.17897155989658145,0.9893708704395289,0.35076127549554725,0.5394108379293738,1.6466587921475138,3,Active diversified investors,0.19419706980752657
097695,0.625,0.125,0.5,0.125,2.0,38.625,0.8571428571428571,0.2857142857142857,0.14285714285714285,43.857142857142854,1,0,1,5,0,0.7704579579579579,0.3081849923955187,0.4622729655624392,0.40679250513675114,31,6.0,25.0,0.25,0.14291870152255098,0.4692617064062051,0.9589198506176386,0.40679250513675114,2.8490918622497565,2,Disposition-effect investors,0.28669922436081585
097756,0.4642857142857143,0.6071428571428571,-0.14285714285714285,1.8571428571428572,1.4047619047619049,241.64285714285714,5.384615384615385,2.0,0.15384615384615385,233.69230769230768,14,3,9,26,0,0.7677302302302301,0.5389234303707988,0.2288067998594313,0.6163175476202467,38,10.0,28.0,0.39639639639639634,0.6963516230968113,0.24978454467107153,0.5972421717897156,0.6163175476202467,1.9152271994377252,0,Moderate-frequency focused investors,0.4941108876759552
097761,0.0,0.47222222222222215,-0.47222222222222215,0.3333333333333333,3.0,1546.3333333333333,36.5,13.5,4.0,1664.5,16,2,0,17,0,0.6263294544544544,0.4325211450717524,0.19380830938270205,0.43596320376684433,23,4.0,19.0,0.41818181818181815,0.2345590347601264,0.7157426027003735,0.46365986785406493,0.43596320376684433,1.7752332375308082,3,Active diversified investors,0.19419706980752657
097784,0.511904761904762,0.1886904761904762,0.32321428571428573,1.5357142857142858,3.869047619047619,38945.53571428572,697.7777777777778,393.8888888888889,122.18518518518519,38678.11111111111,622,239,1435,39,0,0.861207137369928,0.3535305876026098,0.5076765497673182,0.5125900784037809,79,23.0,56.0,0.25014481265815064,0.6299913817868429,0.8330939385234128,0.9778799195633439,0.5125900784037809,3.030706199069273,2,Disposition-effect investors,0.28669922436081585
097873,0.6666666666666666,0.037037037037037035,0.6296296296296297,1.2222222222222223,2.0740740740740744,572.1111111111111,14.25,5.75,1.125,595.875,6,1,57,38,0,0.8159965521076631,0.5594923764260149,0.2565041756816482,0.7248805920658102,10,7.0,3.0,0.384180790960452,0.5557311117494973,0.4933927032461936,0.6825624820453893,0.7248805920658102,2.0260167027265927,0,Moderate-frequency focused investors,0.4941108876759552
097888,0.32276422764227647,0.3829268292682927,-0.06016260162601626,0.6829268292682927,2.5853658536585367,16296.292682926829,340.45,172.025,45.175,16069.775,39,3,47,13,0,0.720638138138138,0.6547511142954976,0.06588702384264045,0.6881073996079825,77,30.0,47.0,0.3014857245144545,0.3797759264579144,0.6331513932777937,0.12553863832232118,0.6881073996079825,1.2635480953705618,0,Moderate-frequency focused investors,0.4941108876759552
097942,0.553030303030303,0.19090909090909092,0.3621212121212121,0.2727272727272727,5.545454545454546,1249.090909090909,29.8,7.1,4.5,1232.3,12,2,1,6,0,0.8342196363029696,0.5763975696063982,0.2578220666965714,0.7392854842973257,27,16.0,11.0,0.5353773584905661,0.2038207411663315,0.9319161160586038,0.6893134156851479,0.7392854842973257,2.0312882667862855,0,Moderate-frequency focused investors,0.4941108876759552
097943,0.3134057971014493,0.3090579710144928,0.004347826086956516,2.1956521739130435,2.166666666666667,30684.41304347826,730.5555555555555,228.2888888888889,78.02222222222223,30963.955555555556,110,17,57,118,0,0.705537268037268,0.5948877370942148,0.11064953094305319,0.6404099861850265,142,58.0,84.0,0.48394141829393633,0.7542372881355932,0.5196782533754668,0.21459350761275495,0.6404099861850265,1.4425981237722127,0,Moderate-frequency focused investors,0.4941108876759552
097981,0.5,0.5,0.0,1.0,1.6,18969.4,469.0,89.5,21.75,16718.75,23,31,88,17,0,0.7513294544544543,0.6103201791460902,0.14100927530836416,0.6915472587324769,10,4.0,6.0,0.6529032258064517,0.4860672220626257,0.32921574260270037,0.2947428899741454,0.6915472587324769,1.5640371012334566,0,Moderate-frequency focused investors,0.4941108876759552
097997,0.5263157894736842,0.2733918128654971,0.25292397660818716,2.087719298245614,1.5614035087719298,1298.9122807017543,33.94642857142857,9.946428571428571,3.0714285714285716,1305.642857142857,16,7,10,76,0,0.7504198277224593,0.41846718444462805,0.33195264327783125,0.5401572485831804,148,56.0,92.0,0.5003723008190618,0.7380063200229819,0.31284113760413673,0.8310830221200805,0.5401572485831804,2.327810573111325,2,Disposition-effect investors,0.28669922436081585
098012,0.5,0.5833333333333333,-0.08333333333333331,0.0,2.25,2776.0,58.333333333333336,29.0,9.333333333333334,3124.3333333333335,19,4,12,12,0,0.7741775866775865,0.6195135274082643,0.15466405926932225,0.7210160677682426,6,2.0,4.0,0.3003412969283277,0.06391841424877909,0.5439528871014077,0.33208848032174665,0.7210160677682426,1.618656237077289,0,Moderate-frequency focused investors,0.4941108876759552
098042,0.5555555555555555,0.041666666666666664,0.5138888888888888,1.0,1.0833333333333333,3524.75,61.81818181818182,42.27272727272727,12.0,3517.7272727272725,20,6,58,10,0,0.4536235454204204,0.3708851455561982,0.08273839986422216,0.36508444423650405,56,44.0,12.0,0.1669254658385093,0.4860672220626257,0.13027865555874749,0.15598965814421142,0.36508444423650405,1.3309535994568886,3,Active diversified investors,0.19419706980752657
098110,0.6666666666666667,0.17647058823529413,0.4901960784313726,0.5294117647058824,1.8235294117647058,729.4117647058823,14.0625,7.875,2.6875,756.6875,19,0,40,39,0,0.8294830544830544,0.6347329863119338,0.19475006817112062,0.7936604440493576,20,15.0,5.0,0.24146341463414633,0.32088480321746626,0.4067796610169492,0.4671071531169204,0.7936604440493576,1.7790002726844825,0,Moderate-frequency focused investors,0.4941108876759552
098111,0.24722222222222223,0.15833333333333333,0.08888888888888889,1.0833333333333333,4.138888888888889,394.69444444444446,12.228571428571428,1.3142857142857143,0.8285714285714286,398.45714285714286,8,0,21,36,0,0.7784868201534868,0.4770186571520893,0.3014681630013975,0.5806918516872324,76,25.0,51.0,0.7100371747211894,0.5172364263142775,0.8569376615914966,0.7822464808962941,0.5806918516872324,2.2058726520055902,2,Disposition-effect investors,0.28669922436081585
098212,0.6792929292929293,0.25050505050505045,0.4287878787878788,1.4848484848484849,3.7474747474747474,3828.090909090909,69.84375,41.78125,12.375,3881.8125,21,6,9,15,0,0.7036235454204204,0.45650450913608803,0.24711903628433235,0.5581587738101232,96,44.0,52.0,0.2245,0.6179258833668486,0.8221775351910371,0.6555587474863545,0.5581587738101232,1.9884761451373294,3,Active diversified investors,0.19419706980752657
098213,0.32432432432432434,0.6126126126126127,-0.2882882882882883,1.4324324324324325,1.063063063063063,2171.0810810810813,48.416666666666664,20.52777777777778,7.25,2197.8333333333335,19,1,1,57,0,0.7508863029696362,0.7711004652414781,-0.020214162271841918,0.7934263443764392,49,16.0,33.0,0.3612810363440086,0.6085894857799483,0.12295317437517955,0.03878195920712439,0.7934263443764392,1.0,0,Moderate-frequency focused investors,0.4941108876759552
098272,0.7333333333333333,0.3,0.43333333333333335,1.8666666666666667,1.4666666666666666,11272.4,243.07142857142858,114.78571428571429,30.642857142857142,11183.0,11,2,58,62,0,0.8009116259116258,0.6024401663499408,0.198471459561685,0.7382887851621932,23,15.0,8.0,0.32935998532917654,0.6983625395001436,0.2708991669060615,0.4920999712726228,0.7382887851621932,1.79388583824674,0,Moderate-frequency focused investors,0.4941108876759552
098281,0.5216049382716049,0.32275132275132273,0.19885361552028216,0.3333333333333333,8.0,3568.777777777778,64.375,32.125,10.25,3077.0,29,4,4,54,0,0.8074808679647388,0.4041925727780991,0.4032882951866397,0.5032855701596575,55,11.0,44.0,0.29930394431554525,0.2345590347601264,0.9750071818442976,0.9201378914105143,0.5032855701596575,2.6131531807465587,2,Disposition-effect investors,0.28669922436081585
098384,0.875,0.25,0.625,0.75,1.6666666666666667,13172.5,207.66666666666666,103.33333333333333,24.333333333333332,10074.333333333334,44,3,118,135,0,0.7319964194964194,0.5394693026271974,0.19252711686922197,0.6338006343562252,8,6.0,2.0,0.31020812685827553,0.4050560183855214,0.3500430910657857,0.46093076702097097,0.6338006343562252,1.7701084674768879,0,Moderate-frequency focused investors,0.4941108876759552
098402,0.38095238095238093,0.25396825396825395,0.126984126984127,0.14285714285714285,1.777777777777778,11571.238095238095,244.15,110.9,36.65,11471.5,105,127,537,37,0,0.770048895048895,0.4717081164449586,0.2983407786039364,0.60587148749109,39,19.0,20.0,0.33931754519989815,0.14823326630278655,0.39040505601838554,0.7770755530020109,0.60587148749109,2.1933631144157455,2,Disposition-effect investors,0.28669922436081585
098423,0.5,0.5,0.0,1.4285714285714286,1.0,5248.071428571428,105.76923076923077,47.61538461538461,16.53846153846154,5335.153846153846,63,60,79,419,0,0.7597209278243761,0.6738687377785123,0.08585219004586375,0.7499031827560624,17,9.0,8.0,0.34023402340234027,0.6065785693766159,0.0800057454754381,0.16259695489801781,0.7499031827560624,1.343408760183455,0,Moderate-frequency focused investors,0.4941108876759552
098471,1.0,0.20833333333333331,0.7916666666666666,0.25,2.25,2172.5,38.666666666666664,25.666666666666668,14.0,2343.6666666666665,33,0,6,17,0,0.7612762762762761,0.4766046169554942,0.2846716593207819,0.5858255550616971,12,5.0,7.0,0.16386554621848737,0.19319161160586037,0.5439528871014077,0.749497270899167,0.5858255550616971,2.1386866372831275,2,Disposition-effect investors,0.28669922436081585
098485,0.4166666666666667,0.3958333333333333,0.020833333333333332,0.6666666666666666,2.1666666666666665,1025.0833333333333,29.545454545454547,6.2727272727272725,2.8181818181818183,1104.3636363636363,14,6,321,337,0,0.8012762762762762,0.6851146433723566,0.11616163290391956,0.7866593459404208,14,5.0,9.0,0.5871559633027522,0.3717322608445849,0.5178109738580867,0.22809537489227233,0.7866593459404208,1.4646465316156783,0,Moderate-frequency focused investors,0.4941108876759552
098537,0.3958333333333333,0.38819444444444445,0.0076388888888888895,0.625,3.361111111111111,19831.166666666668,686.6521739130435,32.65217391304348,8.782608695652174,20454.0,38,1,10,39,0,0.5198443635943636,0.3879003202311473,0.1319440433632163,0.40134328221994775,89,32.0,57.0,0.8970123442065716,0.3534903763286412,0.7721918988796322,0.27061189313415684,0.40134328221994775,1.5277761734528652,3,Active diversified investors,0.19419706980752657
098598,0.0,1.0,-1.0,0.0,3.0,44.0,,,,,6,1,0,0,0,0.6263294544544544,0.4945135274082643,0.1318159270461901,0.49094349149908234,8,4.0,4.0,,0.06391841424877909,0.7157426027003735,0.26975007181844296,0.49094349149908234,1.5272637081847604,1,Low-frequency diversified investors,0.024992818155702385
098626,0.5714285714285714,0.5,0.07142857142857142,1.7142857142857142,1.238095238095238,21796.14285714286,794.5,30.5,11.5,22838.333333333332,42,1,10,27,0,0.8012762762762762,0.5947329863119337,0.20654328996434246,0.7248805920658102,10,5.0,5.0,0.9122388059701493,0.6679115196782534,0.18270611893134156,0.5196782533754668,0.7248805920658102,1.8261731598573698,0,Moderate-frequency focused investors,0.4941108876759552
098767,0.34786324786324785,0.24102564102564103,0.10683760683760685,1.4871794871794872,3.888888888888889,1884.3974358974358,50.246753246753244,11.532467532467532,4.402597402597403,1887.077922077922,16,1,498,411,0,0.8362971180135359,0.6900885601893441,0.14620855782419184,0.7641589912196759,121,47.0,74.0,0.5762613570462013,0.6182131571387532,0.834099396725079,0.3068083883941396,0.7641589912196759,1.5848342312967674,0,Moderate-frequency focused investors,0.4941108876759552
098778,0.8703703703703703,0.12037037037037036,0.75,3.037037037037037,2.271604938271605,901.9629629629629,21.03846153846154,6.884615384615385,2.8076923076923075,889.1153846153846,14,0,9,11,0,0.8517825257690123,0.5448175727780991,0.3069649529909132,0.7181899810336805,98,54.0,44.0,0.44606060606060605,0.8454467107153117,0.5507038207411663,0.7920137891410515,0.7181899810336805,2.227859811963653,0,Moderate-frequency focused investors,0.4941108876759552
098807,0.5111111111111112,0.3333333333333333,0.17777777777777776,2.466666666666667,1.7333333333333334,62295.26666666667,1277.857142857143,695.5,165.21428571428572,61026.71428571428,81,684,1361,31,0,0.7971509645238458,0.31618673723936885,0.48096422728447696,0.5213944548759458,85,39.0,46.0,0.27218401549041865,0.7888537776501006,0.37359954036196497,0.9681126113185866,0.5213944548759458,2.923856909137908,2,Disposition-effect investors,0.28669922436081585
098842,0.6732323232323233,0.3484848484848485,0.32474747474747473,3.0303030303030303,4.02020202020202,6887.727272727273,130.875,63.3125,19.84375,6868.4375,98,19,344,63,0,0.8404254254254254,0.4560460069978547,0.38437941842757073,0.6224591796105657,129,55.0,74.0,0.31419851765731727,0.8445848893995979,0.8486067222062625,0.8977305372019535,0.6224591796105657,2.537517673710283,2,Disposition-effect investors,0.28669922436081585
098884,0.8888888888888888,0.3333333333333333,0.5555555555555555,0.0,2.0,23302.0,468.0,186.5,48.5,20616.5,39,3,16,184,0,0.7929961211211211,0.5394693026271974,0.25352681849392367,0.6825545293067041,6,4.0,2.0,0.39985795454545453,0.06391841424877909,0.4692617064062051,0.6758115484056305,0.6825545293067041,2.0141072739756947,0,Moderate-frequency focused investors,0.4941108876759552
098991,0.4,0.5,-0.1,0.2,1.6666666666666667,114.4,3.75,0.75,0.5,137.5,2,0,1,15,0,0.7741775866775865,0.6029706372955801,0.17120694938200642,0.7098567104789723,5,2.0,3.0,0.5,0.170496983625395,0.3500430910657857,0.38494685435219766,0.7098567104789723,1.6848277975280257,0,Moderate-frequency focused investors,0.4941108876759552
099053,0.22595238095238096,0.21529914529914532,0.01065323565323566,1.7333333333333334,13.08888888888889,17415.133333333335,334.2857142857143,177.21428571428572,56.142857142857146,17179.571428571428,246,6,79,44,0,0.6232435265454133,0.6226486546035418,0.0005948719418714665,0.6151282894603854,69,33.0,36.0,0.276221580203492,0.672795173800632,0.9942545245619075,0.052571100258546395,0.6151282894603854,1.0023794877674859,3,Active diversified investors,0.19419706980752657
099087,0.3333333333333333,0.6666666666666666,-0.3333333333333333,0.3333333333333333,0.7777777777777777,33314.0,1060.0,283.0,67.5,41957.0,64,12,166,242,0,0.7634241384241383,0.5594923764260149,0.20393176199812335,0.6561007400822627,4,1.0,3.0,0.5504782146652497,0.2345590347601264,0.012640045963803505,0.509192760700948,0.6561007400822627,1.8157270479924934,0,Moderate-frequency focused investors,0.4941108876759552
099113,0.39705882352941174,0.4117647058823529,-0.014705882352941176,1.411764705882353,2.7058823529411766,1144.6470588235295,34.0,5.0625,2.6875,1198.0,9,5,21,43,0,0.8191486941486941,0.662676504781768,0.15647218936692608,0.7770960383037893,26,13.0,13.0,0.6769005847953217,0.6019821890261419,0.6546969261706406,0.3389830508474576,0.7770960383037893,1.6258887574677043,0,Moderate-frequency focused investors,0.4941108876759552
099138,0.125,0.8125,-0.6875,0.375,1.125,21796.5,438.57142857142856,218.85714285714286,54.0,19802.714285714286,6,2,6,37,0,0.7287230412230411,0.6381544520642265,0.0905685891588146,0.6915472587324769,10,2.0,8.0,0.3084018447964708,0.25682275208273486,0.1453605285837403,0.17322608445848894,0.6915472587324769,1.3622743566352584,0,Moderate-frequency focused investors,0.4941108876759552
099206,0.7222222222222222,0.3055555555555556,0.4166666666666667,2.0555555555555554,1.0,24446.833333333332,515.1176470588235,240.58823529411765,67.41176470588235,24819.117647058825,111,2,12,185,0,0.8692607080764975,0.6617898021406794,0.20747090593581807,0.8388092835994291,25,18.0,7.0,0.3331192005710207,0.7344153978741741,0.0800057454754381,0.5222637173226085,0.8388092835994291,1.8298836237432723,0,Moderate-frequency focused investors,0.4941108876759552
099261,0.8166666666666667,0.1,0.7166666666666666,1.2,1.2666666666666666,13228.3,280.22222222222223,142.55555555555554,49.44444444444444,13706.0,187,8,497,289,0,0.8064418585251918,0.28947133311703277,0.516970525408159,0.48677925898200536,37,16.0,21.0,0.29091335994364875,0.5498419994254524,0.19563343866704969,0.9804653835104855,0.48677925898200536,3.067882101632636,2,Disposition-effect investors,0.28669922436081585
099387,0.0,1.0,-1.0,0.0,2.0,10917.0,,,,,73,0,1,10,0,0.7515953453453453,0.5849238480817429,0.16667149726360242,0.6702917164533775,2,0.0,2.0,,0.06391841424877909,0.4692617064062051,0.3697213444412525,0.6702917164533775,1.6666859890544097,1,Low-frequency diversified investors,0.024992818155702385
099416,0.2857142857142857,0.5,-0.21428571428571427,0.42857142857142855,1.3333333333333335,1677.857142857143,34.166666666666664,13.666666666666666,4.666666666666667,1574.3333333333333,12,1,1,7,0,0.8089194964194963,0.5289441552599448,0.2799753411595516,0.6596227156103974,16,6.0,10.0,0.383177570093458,0.2779373743177248,0.22795173800632001,0.7404481470841712,0.6596227156103974,2.1199013646382063,0,Moderate-frequency focused investors,0.4941108876759552
099438,0.6764705882352942,0.20588235294117646,0.47058823529411764,0.35294117647058826,1.8627450980392157,13704.882352941177,292.875,138.25,29.625,13347.625,9,4,64,30,0,0.778664080747414,0.4325211450717524,0.3461429356756616,0.5772075956722601,35,16.0,19.0,0.3348673524634542,0.24748635449583453,0.4201378914105142,0.8514794599253088,0.5772075956722601,2.3845717427026463,2,Disposition-effect investors,0.28669922436081585
099477,0.5229885057471264,0.1264367816091954,0.39655172413793105,0.7586206896551724,2.1379310344827585,4923.551724137931,85.10714285714286,62.892857142857146,20.392857142857142,4961.107142857143,33,85,181,32,0,0.6890476542115886,0.311143620741144,0.37790403347044466,0.48637410610841636,72,41.0,31.0,0.1311406282943285,0.40792875610456764,0.5116345877621373,0.8925596093076702,0.48637410610841636,2.5116161338817786,2,Disposition-effect investors,0.28669922436081585
099490,0.335163139329806,0.2777777777777778,0.05738536155202821,0.5833333333333334,5.0,3926.25,83.68571428571428,37.25714285714286,9.857142857142858,3933.9714285714285,45,208,60,373,0,0.7294990302802803,0.5060381091442351,0.2234609211360452,0.6404848011822941,117,76.0,41.0,0.3522653370908302,0.3399885090491238,0.9115196782533754,0.5756966388968687,0.6404848011822941,1.8938436845441808,2,Disposition-effect investors,0.28669922436081585
099493,0.3055555555555555,0.08333333333333333,0.2222222222222222,0.16666666666666666,3.6666666666666665,5222.166666666667,90.0,55.0,17.2,5136.6,34,6,4,74,0,0.6461905453840937,0.447365311541882,0.19882523384221168,0.4939623276660549,22,11.0,11.0,0.2144607843137255,0.15527147371444988,0.811117494972709,0.49497270899166906,0.4939623276660549,1.7953009353688467,3,Active diversified investors,0.19419706980752657
099522,0.5,0.5,0.0,0.0,1.0,176.5,4.0,2.0,0.0,196.0,17,0,0,76,0,0.7634241384241383,0.5651583170380163,0.19826582138612192,0.6702917164533775,2,1.0,1.0,0.2857142857142857,0.06391841424877909,0.0800057454754381,0.4852054007469118,0.6702917164533775,1.7930632855444877,0,Moderate-frequency focused investors,0.4941108876759552
099622,0.4107142857142857,0.2857142857142857,0.12500000000000003,1.1428571428571428,1.8095238095238095,3469.964285714286,73.70370370370371,29.62962962962963,9.11111111111111,3522.703703703704,59,0,122,69,0,0.8294830544830544,0.4756466366835574,0.353836417799497,0.5822733873411501,62,15.0,47.0,0.38850799869409075,0.5336110313128412,0.40218328066647513,0.86210858948578,0.5822733873411501,2.415345671197988,2,Disposition-effect investors,0.28669922436081585
099667,1.0,0.1,0.9,0.7,1.6,1201.7,29.555555555555557,9.444444444444445,3.111111111111111,1249.0,18,5,77,117,0,0.8343968968968968,0.49493556376147474,0.33946133313542204,0.6874004933881752,16,10.0,6.0,0.4664948453608248,0.38623958632576844,0.32921574260270037,0.8422866992243608,0.6874004933881752,2.357845332541688,2,Disposition-effect investors,0.28669922436081585
099680,0.5,0.0,0.5,0.0,3.0,17814.0,,,,,85,6,38,116,0,0.7634241384241383,0.5175392694189688,0.24588486900516948,0.6248371709988321,2,1.0,1.0,,0.06391841424877909,0.7157426027003735,0.6508187302499282,0.6248371709988321,1.983539476020678,1,Low-frequency diversified investors,0.024992818155702385
099699,0.875,0.0,0.875,0.25,1.4166666666666667,540.75,8.333333333333334,2.3333333333333335,2.3333333333333335,544.0,15,0,9,6,0,0.6797109609609608,0.45284686074159763,0.2268641002193632,0.5233255550616971,12,8.0,4.0,0.4285714285714285,0.19319161160586037,0.25452456190749784,0.5897730537201954,0.5233255550616971,1.9074564008774528,3,Active diversified investors,0.19419706980752657
099710,0.4601851851851852,0.10740740740740741,0.35277777777777775,0.3888888888888889,4.7592592592592595,9143.5,173.35294117647058,106.17647058823529,28.352941176470587,9393.64705882353,50,16,177,154,0,0.7444078694078693,0.3436216280345835,0.4007862413732858,0.4753016586193564,51,19.0,32.0,0.2174823843077509,0.26127549554725654,0.900316001149095,0.9178397012352772,0.4753016586193564,2.603144965493143,2,Disposition-effect investors,0.28669922436081585
099711,0.29583333333333334,0.22499999999999998,0.07083333333333333,1.088235294117647,4.9411764705882355,7802.85294117647,162.6060606060606,74.6969696969697,24.96969696969697,7932.636363636364,43,3,2,85,0,0.7406381381381381,0.5056665331968976,0.23497160494124048,0.59733071328394,75,30.0,45.0,0.3339088397790055,0.5189600689457052,0.9074978454467107,0.6187877046825625,0.59733071328394,1.939886419764962,2,Disposition-effect investors,0.28669922436081585
099788,1.0,0.0,1.0,0.6666666666666666,0.7777777777777778,1765.6666666666667,46.5,10.5,6.0,1816.0,12,0,0,6,0,0.7513294544544543,0.5434162328899171,0.20791322156453718,0.6561007400822627,4,4.0,0.0,0.5625,0.3717322608445849,0.01522550991094513,0.5238437230680839,0.6561007400822627,1.8316528862581487,0,Moderate-frequency focused investors,0.4941108876759552
099807,0.3333333333333333,0.6666666666666666,-0.3333333333333333,0.0,3.0,11941.333333333334,218.5,145.5,39.0,11507.0,144,11,64,96,0,0.6679961211211211,0.5877157280666053,0.08028039305451573,0.6047231536120744,11,4.0,7.0,0.1806930693069307,0.06391841424877909,0.7157426027003735,0.14995690893421432,0.6047231536120744,1.321121572218063,3,Active diversified investors,0.19419706980752657
099830,0.3125,0.6875,-0.375,0.625,1.5,2229.375,40.57142857142857,28.285714285714285,7.428571428571429,2244.285714285714,8,3,4,16,0,0.7513294544544543,0.6617898021406794,0.08953965231377492,0.7337554116765905,11,4.0,7.0,0.15896487985212568,0.3534903763286412,0.2889974145360529,0.16906061476587186,0.7337554116765905,1.3581586092550997,0,Moderate-frequency focused investors,0.4941108876759552
