seed,method,episode,day,date,regime,wealth,reference,net_return,drawdown,cash,turnover,fee,cumulative_fee
29,dynamic,7,481,20250227,real_market,1.035892026827592,1.026143492827187,-0.000992210574968455,0.000992210574968455,0.03201812201665959,0.0012870244032711989,2.669084929655041e-06,0.0020046220443017304
29,dynamic,8,482,20250228,real_market,1.0124252489964543,1.0254575806356505,-0.022653690947892047,0.02362342429113984,0.0320690560612997,0.0012040843108196107,2.494602674412462e-06,0.002007116646976143
29,dynamic,8,483,20250303,real_market,1.0179391058300042,1.0250816568953682,0.005446186608853765,0.018305895259315696,0.03206981522614388,0.001242266191786065,2.5154033170777675e-06,0.002009632050293221
29,dynamic,8,484,20250304,real_market,1.018689338908684,1.024762040996034,0.0007370117469531756,0.017582375172207176,0.03206917554362265,0.0009097731808198409,1.8521873963837352e-06,0.0020114842376896046
29,dynamic,8,485,20250305,real_market,1.0158323448160782,1.0243155561870363,-0.0028045783768253507,0.020337642399811284,0.03206987366457826,0.0008351441286552005,1.7015048406264703e-06,0.002013185742530231
29,dynamic,8,486,20250306,real_market,1.0301084308263992,1.025474131114909,0.014053584809711639,0.006569874372394868,0.03206706922385732,0.000649473768924231,1.3195129231656744e-06,0.002014505255453397
29,dynamic,9,487,20250307,real_market,1.0270531266002687,1.0257899302119808,-0.002966002543712265,0.009516390652006712,0.0320718173362432,0.000976639492141787,2.0120891494665353e-06,0.0020165173446028634
29,dynamic,9,488,20250310,real_market,1.0232343943223712,1.0256621534175003,-0.003718144834959247,0.013199152168215766,0.032072302395246034,0.000508841481155365,1.0452144683290587e-06,0.0020175625590711926
29,dynamic,9,489,20250311,real_market,1.022386256936211,1.0254983585934359,-0.0008288788872483632,0.014017090556902367,0.03207432739271655,0.0013539013844346207,2.7707169261483576e-06,0.002020333275997341
29,dynamic,9,490,20250312,real_market,1.021756912294879,1.025311286278508,-0.0006155644572315433,0.01462402659139328,0.032072215471107016,0.0008702238094322363,1.7794097264443895e-06,0.0020221126857237854
29,dynamic,9,491,20250313,real_market,1.0184725498533715,1.0249693494572512,-0.0032144264472171447,0.017791445180770138,0.03207182834082327,0.0005082863071668546,1.0386900955451437e-06,0.0020231513758193305
29,dynamic,10,492,20250314,real_market,1.0395730159955283,1.0278900827649067,0.020717756355038253,0.0,0.03209531424622779,0.0014504085681773977,2.954402625521624e-06,0.0020261057784448522
29,dynamic,10,493,20250317,real_market,1.0350771975460262,1.0293275057211306,-0.004324677901721752,0.004324677901721752,0.03209555093589641,0.0012166724187678245,2.5296396317140837e-06,0.0020286354180765664
29,dynamic,10,494,20250318,real_market,1.0366106396688584,1.0307841325106761,0.0014814760932495563,0.002849608715394636,0.03209686175521452,0.002342633965300541,4.8496139993588385e-06,0.002033485032075925
29,dynamic,10,495,20250319,real_market,1.0327867559909667,1.0311846572067342,-0.0036888331371103256,0.006527930121447922,0.032095703102451405,0.0020426768618386493,4.234921136774676e-06,0.0020377199532126996
29,dynamic,10,496,20250320,real_market,1.0261033777139006,1.0309305932320925,-0.006471208347993751,0.012956894873544567,0.032095515316262264,0.0016840891000468317,3.478609836874228e-06,0.0020411985630495737
29,dynamic,11,497,20250321,real_market,1.012946500666136,1.0300313886037946,-0.012822174971373057,0.025612934271763366,0.03210345289069719,0.0017461960194310872,3.583555267377613e-06,0.0020447821183169515
29,dynamic,11,498,20250324,real_market,1.013655249851023,1.029212581666156,0.0006996906395557723,0.02493116476256907,0.03210595507351507,0.0012811879633263662,2.595549728294033e-06,0.0020473776680452454
29,dynamic,11,499,20250325,real_market,1.0157223364649477,1.0285380694060955,0.002039240278416621,0.02294276511952409,0.032103873467804925,0.0011552977436521603,2.3421472459881073e-06,0.0020497198152912336
29,dynamic,11,500,20250326,real_market,1.0172097950605268,1.027971655688817,0.0014644342672978095,0.021511929023653842,0.03210487935767088,0.0011942062559376805,2.4259639370041565e-06,0.002052145779228238
29,dynamic,11,501,20250327,real_market,1.0179857349178028,1.0274723596502662,0.0007628120187632703,0.02076552656289654,0.032103834183676336,0.0009543342412151601,1.9415162758514327e-06,0.0020540872955040895
29,dynamic,12,502,20250328,real_market,1.0092412276334346,1.0265608030494247,-0.008590009647899688,0.029177160137277114,0.03217350297736313,0.0021047742695417954,4.285260363231172e-06,0.0020583725558673206
29,dynamic,12,503,20250331,real_market,0.9943310288306678,1.024949314338487,-0.014773671937411526,0.04351977828275522,0.032174356655336266,0.002465306903103332,4.976178730762376e-06,0.002063348734598083
29,dynamic,12,504,20250401,real_market,0.9995113919082114,1.0236774182169732,0.005209897838183375,0.03853661404336539,0.03217502380860389,0.0010598384460855995,2.107660504981181e-06,0.0020654563951030642
29,dynamic,12,505,20250402,real_market,0.999306972888301,1.0224588959505396,-0.00020451894952411287,0.038733251525067014,0.03217399336692633,0.002007154324789394,4.012347225889667e-06,0.002069468742328954
29,dynamic,12,506,20250403,real_market,0.9906880658419559,1.0208703544451105,-0.008624884325017512,0.04702406603614906,0.03217401170622274,0.0027704874086726394,5.537134771571617e-06,0.0020750058771005254
29,dynamic,13,507,20250407,real_market,0.916492886697902,1.0156514810577502,-0.07489257386077186,0.11839488655807484,0.03219554198104197,0.0016577227127297332,3.2845722159529997e-06,0.0020782904493164786
29,dynamic,13,508,20250408,real_market,0.9302843970824333,1.0113831268589843,0.01504813685376405,0.10512837216002258,0.03219694301543764,0.002885477870293189,5.289039885695839e-06,0.0020835794892021743
29,dynamic,13,509,20250409,real_market,0.9339948420699437,1.0075137126195324,0.003988506094638522,0.1015591712184638,0.032202605450763575,0.00308960828433218,5.748428760021706e-06,0.002089327917962196
29,dynamic,13,510,20250410,real_market,0.9509332565950686,1.0046846898183093,0.018135447608667254,0.08526554463860869,0.032195249493882735,0.002638448796187305,4.92859513340919e-06,0.002094256513095605
29,dynamic,13,511,20250411,real_market,0.953312814934833,1.0021160960741355,0.00250234001520222,0.08297656800767361,0.032195271894991356,0.001594644978378492,3.0328018848048643e-06,0.00209728931498041
29,dynamic,14,512,20250414,real_market,0.9575414798097882,0.9998873652609181,0.004435757926158024,0.07890887405074098,0.032207772208612886,0.002190616633327598,4.1766858183211985e-06,0.002101466000798731
29,dynamic,14,513,20250415,real_market,0.9581531726549374,0.9978006556306191,0.0006388160283883337,0.07832046627587841,0.0322074903119755,0.001362004870568357,2.608352318544327e-06,0.0021040743531172755
29,dynamic,14,514,20250416,real_market,0.9539453945338863,0.9956078925757825,-0.004391550579947223,0.08236806856673007,0.032207158132096805,0.0016361237508204472,3.1353143254094155e-06,0.002107209667442685
29,dynamic,14,515,20250417,real_market,0.9543787574734869,0.9935464358206677,0.0004542848490949325,0.08195120228323427,0.03220719571225033,0.0016462040672852174,3.14077757689937e-06,0.0021103504450195845
29,dynamic,14,516,20250418,real_market,0.9549076558796286,0.9916144968236158,0.0005541808239128976,0.08144243724412326,0.03220780691780797,0.0015801351491761505,3.0160948406218346e-06,0.0021133665398602062
29,dynamic,15,517,20250421,real_market,0.9598697459303988,0.990027259278955,0.005196408281174847,0.07666923711828277,0.03198731055704607,0.003031056638902605,5.788758379785745e-06,0.002119155298239992
29,dynamic,15,518,20250422,real_market,0.9581547322123837,0.9884336329256264,-0.0017867150467928417,0.07831896608549027,0.031988673395147695,0.0022649091116973656,4.348035467200791e-06,0.0021235033337071926
29,dynamic,15,519,20250423,real_market,0.9607404822907766,0.9870489753938839,0.002698676937515465,0.07583164673551979,0.03198731284023865,0.002519916188347425,4.828939241287355e-06,0.00212833227294848
29,dynamic,15,520,20250424,real_market,0.9635730638345031,0.9858751798159149,0.002948331621222655,0.07310689195625686,0.031988049857227696,0.002884276187367342,5.542081790622204e-06,0.0021338743547391023
29,dynamic,15,521,20250425,real_market,0.962046498539841,0.9846837457521112,-0.0015842756008425107,0.07457534609191974,0.031986021656022164,0.003140384542614741,6.0519799106916016e-06,0.002139926334649794
29,dynamic,16,522,20250428,real_market,0.9615547239914104,0.9835272946640761,-0.000511175446485157,0.07504840045256955,0.03182990973769463,0.004314508925936492,8.301516410232185e-06,0.0021482278510600262
29,dynamic,16,523,20250429,real_market,0.9603895067064451,0.9823704052661946,-0.00121180548115718,0.07616926187070616,0.031827307193811855,0.002901604405557083,5.580102846635403e-06,0.0021538079539066618
29,dynamic,16,524,20250430,real_market,0.9634818917143644,0.9814259795886031,0.0032199279420745963,0.0731945934632563,0.031834240597112706,0.0046788703330757735,8.987075942252126e-06,0.002162795029848914
29,dynamic,16,525,20250506,real_market,0.976154974672252,0.9811624293427855,0.013153421010682287,0.06100393175610197,0.031826612350286214,0.00438037915572961,8.44083199077707e-06,0.0021712358618396913
29,dynamic,16,526,20250507,real_market,0.981069854643186,0.9811578006078056,0.005034938199832695,0.0562761445826081,0.031823399572117765,0.005072476406133019,9.903046155508746e-06,0.0021811389079952
29,dynamic,17,527,20250508,real_market,0.9858908681169214,0.9821044141096287,0.004914036906667363,0.051638650727384605,0.0317907895174726,0.0032538493035621664,6.384506926553133e-06,0.002187523414921753
29,dynamic,17,528,20250509,real_market,0.9794778844330005,0.9819730876257973,-0.006504760203499882,0.057807513890670514,0.03179136515365105,0.003335624187701315,6.577122852249301e-06,0.0021941005377740025
29,dynamic,17,529,20250512,real_market,0.9928487581804375,0.9841482217367253,0.013651021590116885,0.04494562392074608,0.03179305489420326,0.0033552191957709736,6.572725999365494e-06,0.002200673263773368
29,dynamic,17,530,20250513,real_market,0.9950339810620901,0.9863253736017983,0.002200962496702319,0.042843585056684286,0.031793895599674826,0.0037650060704291326,7.476163203134746e-06,0.0022081494269765027
29,dynamic,17,531,20250514,real_market,1.0028506619959383,0.9896304312806263,0.007855692451331997,0.0353244586330701,0.031793441630532285,0.0052949236505922224,1.0537257918937189e-05,0.00221868668489544
29,dynamic,18,532,20250515,real_market,0.9918757674564762,0.9900794985157964,-0.010943697756173543,0.04588157619056288,0.031802824647653244,0.005739538113222033,1.151179919279127e-05,0.0022301984840882314
29,dynamic,18,533,20250516,real_market,0.987121306379703,0.9899315889089917,-0.004793403803951546,0.05045505107267134,0.031803753202743146,0.003749813197559737,7.438697686295974e-06,0.0022376371817745275
29,dynamic,18,534,20250519,real_market,0.9867117775878109,0.9897705983429327,-0.00041487179867893964,0.05084899049355929,0.0318069417831645,0.0035090276283128146,6.927671873165233e-06,0.0022445648536476926
29,dynamic,18,535,20250520,real_market,0.994893281945348,0.9907951350634158,0.008291686126964182,0.042978928235640645,0.03180488714888735,0.002475008338392792,4.884239754240412e-06,0.002249449093401933
29,dynamic,18,536,20250521,real_market,0.9978836177926894,0.9922128316092705,0.0030056850333679552,0.04010242432362077,0.03180777733666042,0.0021212528385270418,4.220840396716108e-06,0.0022536699337986493
29,dynamic,19,537,20250522,real_market,0.9920812005199799,0.992206250054806,-0.005814723449959369,0.0456839632664654,0.03184952658529639,0.004017271632645441,8.017539100880353e-06,0.0022616874728995295
29,dynamic,19,538,20250523,real_market,0.9881722117859377,0.9920045481413626,-0.003940190311028324,0.04944415006806191,0.031838968274130824,0.0034432456270923287,6.831958510821857e-06,0.0022685194314103515
29,dynamic,19,539,20250526,real_market,0.9892278183503426,0.9918657116518116,0.0010682414986118438,0.04842872686241628,0.03184348847364773,0.002981063160514162,5.891607553597715e-06,0.0022744110389639493
29,dynamic,19,540,20250527,real_market,0.9860236880128407,0.991573610469863,-0.00323902166726886,0.05151088683405958,0.03185019668803283,0.0037042273453954007,7.328649471118347e-06,0.0022817396884350677
29,dynamic,19,541,20250528,real_market,0.9848133978789675,0.9912355998403183,-0.001227445292224516,0.05267510533074127,0.03185245837754267,0.003705577799822857,7.307574976799683e-06,0.002289047263411867
29,dynamic,20,542,20250529,real_market,0.9954436581050633,0.9920772114932673,0.010794187253128973,0.04244950302813055,0.031840409161212065,0.0025553034561015472,5.032994158430467e-06,0.0022940802575702975
29,dynamic,20,543,20250530,real_market,0.9942149610520274,0.9925047614050193,-0.0012343210417099515,0.043631427755042806,0.03183983334526208,0.0018045731653949706,3.592701826158006e-06,0.0022976729593964557
29,dynamic,20,544,20250603,real_market,1.001570719264679,0.9943179529769512,0.007398559165583407,0.036555678289184046,0.03183894540130268,0.0046013268675956145,9.149416024908443e-06,0.002306822375421364
29,dynamic,20,545,20250604,real_market,1.0102220914375586,0.9974987806690727,0.00863780460677921,0.02823363448873506,0.031831943742320436,0.004022839984480619,8.058317473485927e-06,0.00231488069289485
29,dynamic,20,546,20250605,real_market,1.0096052512679765,0.9999200747888535,-0.000610598575115584,0.028826993646861587,0.031827270185353196,0.005233929461679032,1.0574862334428093e-05,0.002325455555229278
29,dynamic,21,547,20250606,real_market,1.0081254608917858,1.0015611520094398,-0.001465711845627049,0.030250453426426516,0.03177193618157297,0.003633086499818302,7.3359664170547e-06,0.0023327915216463328
29,dynamic,21,548,20250609,real_market,1.014090685373431,1.004067058682238,0.005917144951748776,0.02451230479245803,0.031767183088914526,0.0038910845712622436,7.845402853545333e-06,0.0023406369244998782
29,dynamic,21,549,20250610,real_market,1.0070283075174027,1.004659308449271,-0.006964246844874289,0.031305841896020925,0.03176694419882006,0.002611053181968661,5.2956894216981555e-06,0.0023459326139215766
29,dynamic,21,550,20250611,real_market,1.017720528895663,1.0072715525385494,0.010617597636971565,0.02102063709198787,0.03176383540078459,0.003920519443078578,7.896148118704981e-06,0.0023538287620402817
29,dynamic,21,551,20250612,real_market,1.0167199559365767,1.0091612332181548,-0.000983151003323135,0.02198312163486349,0.03176585064017884,0.003376528793406301,6.872725338913791e-06,0.0023607014873791954
29,dynamic,22,552,20250613,real_market,1.010721902374652,1.0094733670494542,-0.005899415593155544,0.027752849657460055,0.03179569409609186,0.004891235081303506,9.94603263267668e-06,0.002370647520011872
29,dynamic,22,553,20250616,real_market,1.0123586764894756,1.0100504289374586,0.0016194109487268626,0.026178381977326914,0.03179112207208657,0.0029304310971962413,5.923701786672048e-06,0.002376571221798544
29,dynamic,22,554,20250617,real_market,1.0117829719802853,1.010396937546024,-0.0005686764212725626,0.02673217137002193,0.0317907170587754,0.0023196234083138756,4.696581767189284e-06,0.0023812678035657333
29,dynamic,22,555,20250618,real_market,1.0088384483065314,1.0103190130840494,-0.0029102324859162643,0.02956460702239805,0.03179220436508718,0.0028874642743545835,5.842974369986757e-06,0.00238711077793572
29,dynamic,22,556,20250619,real_market,0.9956578735437517,1.0095859561070344,-0.013065099555736648,0.04224344204406083,0.031795200125756276,0.0011437993830055275,2.3078175894505287e-06,0.0023894185955251708
29,dynamic,23,557,20250620,real_market,0.9949849689872285,1.008855906751044,-0.0006758391355136117,0.042890731408222305,0.031743883725407505,0.0017668125029516105,3.518281559278628e-06,0.0023929368770844494
29,dynamic,23,558,20250623,real_market,1.0008222540962417,1.0084542241183039,0.005866706825686796,0.037275651929246756,0.03174628278075708,0.001445776195723043,2.8770511665279303e-06,0.0023958139282509775
29,dynamic,23,559,20250624,real_market,1.013964520297299,1.009556283354103,0.013131468797049406,0.024633667192396014,0.031760277504867124,0.002073393761421438,4.150197235869777e-06,0.002399964125486847
29,dynamic,23,560,20250625,real_market,1.025880813199185,1.0128211893231194,0.011752179354749037,0.013170987112657184,0.0317482436932383,0.0025775562807825118,5.22710123556586e-06,0.002405191226722413
29,dynamic,23,561,20250626,real_market,1.0232631490950828,1.014909581277512,-0.002551625949547831,0.01568900562970721,0.03174676778969669,0.0026127734808447396,5.360788366468534e-06,0.002410552015088882
29,dynamic,24,562,20250627,real_market,1.023517606309829,1.0166311862839754,0.00024867231363834286,0.015444234737397533,0.03183726931866055,0.002413219221855497,4.938716600825282e-06,0.0024154907316897073
29,dynamic,24,563,20250630,real_market,1.0334698364257116,1.0199989163123226,0.009723555368787551,0.005870852240207669,0.03184299134640653,0.001614810520478533,3.3055739971282346e-06,0.0024187963056868356
29,dynamic,24,564,20250701,real_market,1.0313442401657842,1.0222679810830149,-0.0020567569415269604,0.007915534265636959,0.03184284293937264,0.0009933158982018842,2.05312403766752e-06,0.002420849429724503
29,dynamic,24,565,20250702,real_market,1.0384739976956296,1.0255091844055377,0.006913072524358466,0.001057182403725876,0.031833807094894445,0.003084919641763686,6.363228207814544e-06,0.0024272126579323178
29,dynamic,24,566,20250703,real_market,1.047633759248495,1.0299340993741293,0.008820405299690526,0.0,0.031834683485722534,0.0019271704551281302,4.002632813555631e-06,0.0024312152907458736
29,dynamic,25,567,20250704,real_market,1.0500447517010547,1.0339562298395144,0.002301369568587841,0.0,0.03192188546255594,0.004251798855079871,8.908656036231546e-06,0.002440123946782105
29,dynamic,25,568,20250707,real_market,1.046343692913942,1.0364337224544,-0.0035246676687988865,0.0035246676687988865,0.03192173570202997,0.0025347430223950345,5.32318721515355e-06,0.002445447133997259
29,dynamic,25,569,20250708,real_market,1.0681203488930855,1.042771047742137,0.020812144352395423,0.0,0.03192473213242111,0.0019696668447473815,4.121896960286255e-06,0.002449569030957545
29,dynamic,25,570,20250709,real_market,1.0704295837779618,1.048302754949302,0.0021619613251160352,0.0,0.031927271820488524,0.0019281825511365796,4.119062038499127e-06,0.0024536880929960443
29,dynamic,25,571,20250710,real_market,1.0748657904208714,1.053615362043616,0.004144323652988335,0.0,0.03192328404271427,0.0032879472580293403,7.0390320297924755e-06,0.0024607271250258367
29,dynamic,26,572,20250711,real_market,1.079541420347272,1.058800573704347,0.004349966263760052,0.0,0.03195831487482991,0.002455032027669033,5.2776598818580596e-06,0.0024660047849076948
29,dynamic,26,573,20250714,real_market,1.0782949391958814,1.062699446802654,-0.0011546394866346343,0.0011546394866346343,0.03195633082348278,0.002258151824489168,4.87553685593764e-06,0.0024708803217636326
29,dynamic,26,574,20250715,real_market,1.0780590588190904,1.0657713692059414,-0.00021875311495656025,0.0013731400206068445,0.0319551385334804,0.003606595378409818,7.777947088533123e-06,0.0024786582688521657
29,dynamic,26,575,20250716,real_market,1.0727825327041531,1.0671736019055837,-0.004894468509653915,0.006260887739670595,0.0319589888151639,0.002260953115094876,4.8748819745865455e-06,0.002483533150826752
29,dynamic,26,576,20250717,real_market,1.0770446478060802,1.0691478110856831,0.003972953484974839,0.002312808470460115,0.03195766333517137,0.003029999117636021,6.501060255017839e-06,0.00249003421108177
29,dynamic,27,577,20250718,real_market,1.0800197691678022,1.071322202702107,0.00276230086448348,0.0,0.0320026523498051,0.0012952842944434217,2.7901580334351247e-06,0.0024928243691152052
29,dynamic,27,578,20250721,real_market,1.0881238576520968,1.0746825336921049,0.007503648280937636,0.0,0.03200259964699431,0.002142553009388662,4.627999213259445e-06,0.0024974523683284648
29,dynamic,27,579,20250722,real_market,1.1023636825530723,1.0802187634642983,0.013086584583947403,0.0,0.03199883835152066,0.0024795147010015783,5.396038203117846e-06,0.0025028484065315825
29,dynamic,27,580,20250723,real_market,1.1043009286449892,1.0850351965004366,0.0017573565988950879,0.0,0.03200193387663869,0.00286636409563756,6.3195513600098546e-06,0.0025091679578915925
29,dynamic,27,581,20250724,real_market,1.1157552982643193,1.091179216853213,0.010372507458981328,0.0,0.03200296805692858,0.003692652515311156,8.155599203642729e-06,0.002517323557095235
29,dynamic,28,582,20250725,real_market,1.1136592781561345,1.0956752291137974,-0.001878566125964487,0.001878566125964487,0.03192998796244891,0.0028557948110233995,6.3727363823102165e-06,0.0025236962934775454
29,dynamic,28,583,20250728,real_market,1.1099589377031194,1.0985319708316619,-0.003322686323901314,0.00519501056389049,0.031929171829004614,0.002518234240558902,5.6089098531377765e-06,0.0025293052033306834
29,dynamic,28,584,20250729,real_market,1.1223780995748476,1.103301196580299,0.011188848028403253,0.0,0.03192576082680616,0.002884315876699614,6.402944373003491e-06,0.0025357081477036868
29,dynamic,28,585,20250730,real_market,1.1215958808203852,1.1069601334283163,-0.0006969298089107845,0.0006969298089107845,0.031927203236020725,0.0019452146905093795,4.366532735197985e-06,0.0025400746804388847
29,dynamic,28,586,20250731,real_market,1.0998128454319356,1.1066027690284974,-0.019421465218396272,0.02010485962926367,0.03192402091688285,0.003378543857877685,7.578721748333249e-06,0.002547653402187218
29,dynamic,29,587,20250801,real_market,1.0982820603219594,1.1061867335931705,-0.0013918596389688176,0.021468736125567323,0.031937555684718885,0.002037058998070841,4.480767305962039e-06,0.00255213416949318
29,dynamic,29,588,20250804,real_market,1.0997196378267913,1.1058633788048515,0.0013089328841540127,0.02018790437610929,0.031937206523877,0.0027856517225527,6.11886262636919e-06,0.002558253032119549
29,dynamic,29,589,20250805,real_market,1.1079089303271445,1.10627248910931,0.007446709341788704,0.012891528490429294,0.031937297645494765,0.0018025805068570579,3.964666364308955e-06,0.002562217698483858
29,dynamic,29,590,20250806,real_market,1.1110070297396588,1.1072193972353799,0.0027963484431878793,0.010131229252865914,0.03193643027090327,0.0013470871598264267,2.984899788601455e-06,0.0025652025982724593
29,dynamic,29,591,20250807,real_market,1.1110314779876316,1.1079818133858301,2.200548450037587e-05,0.010109446710973802,0.03193946590507819,0.002030350105958383,4.511466481104849e-06,0.0025697140647535643
29,dynamic,30,592,20250808,real_market,1.1113872744251339,1.108662905593691,0.00032023974527417565,0.009792444412339285,0.03191135585015729,0.0034287268414082382,7.618846900451317e-06,0.0025773329116540156
29,dynamic,30,593,20250811,real_market,1.1177298330916852,1.1104762910932897,0.005706884371005527,0.004141444389304416,0.03191060284950573,0.0015195368090915196,3.377587745289778e-06,0.0025807104993993053
