reference,bootstrap,log_loss,brier,calibration_intercept,calibration_slope,observed_rate,predicted_rate,auroc,auprc
asymmetric,88,0.5714439755350194,0.18416440725386682,0.5489293174946979,0.11531443911067124,0.598861128905972,0.5636134042896601,0.7858494472186257,0.8095607024893285
none,89,0.5952617671275189,0.1936178746442273,0.5558181531060512,0.11196388040250081,0.6027278279161294,0.5623445708038072,0.7643842134536506,0.7939704069349439
static,89,0.5723108903343629,0.1852495167695127,0.5524620303969293,0.11647652361906305,0.6027278279161294,0.5645140272823937,0.7833507729764445,0.8107748103688219
symmetric,89,0.5709615460916176,0.18470446120874626,0.5522845192522682,0.11679119759561728,0.6027278279161294,0.5644630971962357,0.7846178977178807,0.8119555772121743
asymmetric,89,0.5704030448286848,0.18448907176362556,0.552118706531835,0.11686925675769884,0.6027278279161294,0.5644696197380293,0.7850738615283168,0.8124350756933967
none,90,0.6000829756611976,0.1958833928721073,0.5547056902104818,0.11230464527883229,0.6018879986941795,0.5644630513630461,0.7594977133037242,0.7914435656412847
static,90,0.5765906322281302,0.1869481625797534,0.5517503379936607,0.11661477887932427,0.6018879986941795,0.5656456218312389,0.7804996148298923,0.8095339323277604
symmetric,90,0.5751838916481031,0.18639534856397613,0.5516502304475357,0.11700957385058137,0.6018879986941795,0.5654985838944665,0.7817844276170017,0.8107342601649723
asymmetric,90,0.5748440500138511,0.18626468198451893,0.5514345891089467,0.11699736285445146,0.6018879986941795,0.5656173678944355,0.782098912501551,0.8111468818165393
none,91,0.599017330823007,0.19597157961478084,0.5521468036598941,0.11107536794872498,0.5988764044943821,0.5614858373885327,0.7610989869985408,0.7919527081794526
static,91,0.5749173896388928,0.18674577587271216,0.5494716869482634,0.11581268772031053,0.5988764044943821,0.5623630312788724,0.7820615160754067,0.8093311200672412
symmetric,91,0.5735032471680843,0.18619932732357156,0.5493078996435765,0.11612695318974484,0.5988764044943821,0.5623463502986604,0.7833451397678253,0.8105718900957175
asymmetric,91,0.5734559917289686,0.18616234909141208,0.5492284610620219,0.116051044250199,0.5988764044943821,0.5622595618898727,0.7835464400145878,0.8109830717366753
none,92,0.6091373801339395,0.19671306169415592,0.5515037604470504,0.1084308495103009,0.5989604666600754,0.564904209804115,0.757762486646527,0.7830027628072581
static,92,0.5849635526157433,0.18802575938412328,0.5471828269379334,0.11343613210026987,0.5989604666600754,0.5678103687561433,0.7774977594591514,0.8004298696311788
symmetric,92,0.5840666480963196,0.18773982102229964,0.5471441369441229,0.11364487881218013,0.5989604666600754,0.5676699414011708,0.7782658498608307,0.8013160445701559
asymmetric,92,0.5834034880535173,0.1874857199559183,0.5469217047719281,0.11370753352924395,0.5989604666600754,0.5677359311455705,0.7788629866415615,0.8020133591936336
none,93,0.6101036607078921,0.1994278039251889,0.5585298210698367,0.1037279357786208,0.5960967510447593,0.5516253908941463,0.7569821074908378,0.7908110405121509
static,93,0.5885402756894852,0.1909378512727466,0.5549696125319354,0.10830027207606709,0.5960967510447593,0.5542116608375387,0.776327214390372,0.806866678109702
symmetric,93,0.5873297162935586,0.19047580965008318,0.5549087012661598,0.10863952071959211,0.5960967510447593,0.5540907701683271,0.7774190893856744,0.8078509684296155
asymmetric,93,0.5869814275828159,0.19030754889860058,0.5548229815070636,0.10865269943602708,0.5960967510447593,0.553980318262585,0.777871056084451,0.808412980031253
none,94,0.6066698272760006,0.19763265806490748,0.5533253083163854,0.10647476966180436,0.5995896662898296,0.5629193389713284,0.7576202918240973,0.7893188468338027
static,94,0.5839982205490049,0.18912718510766524,0.549242936379195,0.11129713336605453,0.5995896662898296,0.5653271042675581,0.776931728775938,0.8055287323260246
symmetric,94,0.5826868931026516,0.18865578175180894,0.5490395861465796,0.11166003714660058,0.5995896662898296,0.5653417322318885,0.77806734690844,0.8067335348253065
asymmetric,94,0.5821300400169841,0.18843048105999258,0.5488546914217496,0.11173276682938406,0.5995896662898296,0.5653679309420451,0.7785667020944382,0.8072373942109865
none,95,0.604654439995533,0.1962429389650932,0.5560490803421236,0.10832754128815562,0.602180066753982,0.5623054131651735,0.7597649775590181,0.789961425425883
static,95,0.579603582806202,0.18692646771371377,0.5515154806023441,0.11323311723502898,0.602180066753982,0.5652596622515241,0.7802290173554364,0.80775292574314
symmetric,95,0.5786347264141662,0.18658901990314233,0.5514045150530033,0.11342766446638605,0.602180066753982,0.5652643419064626,0.7810879813384943,0.8086884099962444
asymmetric,95,0.5782656922932825,0.18646378860212928,0.5513204437781205,0.1134602181268376,0.602180066753982,0.5651649679167264,0.781440867707507,0.8091418231353084
none,96,0.601684870553462,0.19772144953355852,0.5562410180337592,0.11210614033370808,0.6006966261439693,0.5598393817068723,0.757096651937412,0.7907966303435066
static,96,0.57674242473188,0.1884018954848118,0.5525398672531147,0.1176047422355737,0.6006966261439693,0.5618970815354767,0.7783398438245802,0.8089071061440005
symmetric,96,0.575429024121549,0.18800450287787476,0.5524835492934981,0.11792264949018853,0.6006966261439693,0.5616933833438802,0.779435054074569,0.8101677128038127
asymmetric,96,0.5754147223296225,0.187962814458652,0.5523868084833515,0.11784995479446947,0.6006966261439693,0.5616897714357787,0.779563429629639,0.8104198495170927
none,97,0.6019495901423847,0.1925696791847906,0.5619758915996526,0.09637773189517466,0.609813689636306,0.5715481160581928,0.7653367661810915,0.8012585902469704
static,97,0.5802335640724163,0.18449905597031083,0.5584365548750507,0.10103932357731639,0.609813689636306,0.5729982229184142,0.7840089706039433,0.8175229408853351
symmetric,97,0.5792263361303673,0.18412595289861064,0.5582359146552117,0.10128325956768547,0.609813689636306,0.5730599742733972,0.7848746847646972,0.8182458721732306
asymmetric,97,0.5789087518399141,0.18397841503810444,0.5581490060166266,0.10129723943844593,0.609813689636306,0.5730196113775483,0.7852196362167617,0.8187300296408627
none,98,0.609669612593869,0.19935939661578317,0.555234013543193,0.10961161960845862,0.5983294939016635,0.5588742902592022,0.7543597281087039,0.7839834377663338
static,98,0.5895440077097103,0.19164068289970956,0.5521644215672349,0.11283237691933935,0.5983294939016635,0.5611191168289613,0.7723763240777508,0.7998610904127306
symmetric,98,0.5879838940799175,0.19108358019712546,0.5520877594756781,0.11316792238678948,0.5983294939016635,0.5609452033546174,0.7737180052580008,0.8012658748550044
asymmetric,98,0.5881088859835584,0.19111707656674215,0.552061067276406,0.11304204445601677,0.5983294939016635,0.560888326935446,0.7737500323462289,0.8015676298887726
none,99,0.6135782959331764,0.1980819636219258,0.5520419487289048,0.10025851742676482,0.5958848671598768,0.5605039048598243,0.7579368071271999,0.786588597486776
static,99,0.5881702415947955,0.18870533474445955,0.547653774759668,0.10608400894949177,0.5958848671598768,0.5634655591516441,0.7787249237196274,0.8043792469695428
symmetric,99,0.586827715287095,0.18823423884048393,0.5474960778596056,0.10641243136099025,0.5958848671598768,0.5634415447104454,0.7797984805697982,0.8053936018912566
asymmetric,99,0.5862735626573226,0.18796872592745845,0.5473310292938162,0.10649606136874067,0.5958848671598768,0.5634408480267503,0.780361340141496,0.8059044670867737
none,100,0.6010406538090292,0.19434836153654034,0.5531749803014729,0.10566514221547833,0.5975563192058038,0.5599051313091384,0.7646716908797433,0.791968368028927
static,100,0.5757258519215319,0.184615118126071,0.5496324212541424,0.11065666884627656,0.5975563192058038,0.5619451622588216,0.7859094548084568,0.8092623587384074
symmetric,100,0.5742102137488704,0.1840676548901314,0.5494957026654262,0.11098225963532417,0.5975563192058038,0.5619065043501386,0.7871420476458739,0.8104922468795009
asymmetric,100,0.5740010199492309,0.18395775800888342,0.549401641255491,0.11095271601225709,0.5975563192058038,0.5618607075778381,0.787441672727202,0.8108461341138837
none,101,0.6133374457054187,0.19935206606180939,0.5560868650919872,0.10331426356318033,0.5975153677513648,0.5556915029681484,0.7565555868879605,0.788167472020976
static,101,0.5901059281219352,0.19042787952353799,0.5529301719158736,0.10815868839643848,0.5975153677513648,0.5570832975516171,0.7768565013417015,0.8043798888978964
symmetric,101,0.5886561861661204,0.1898836213304794,0.5528598496699366,0.10850766359936087,0.5975153677513648,0.556915595599471,0.7781365419252763,0.805642721957216
asymmetric,101,0.588498387432793,0.18980516515967108,0.5527942950143201,0.10846260929036718,0.5975153677513648,0.5568364450973242,0.7783799537321974,0.8060767459805775
none,102,0.5881826965401613,0.19190302659931943,0.5566646571691555,0.11248618524181425,0.6091052732615662,0.5687464200892605,0.7672438246749761,0.8060990622095161
static,102,0.5658158241923856,0.18335416682091868,0.5529234693136916,0.11647477779602179,0.6091052732615662,0.570907178841921,0.786160921609136,0.8209199783861523
symmetric,102,0.5644741575058411,0.18283343686530826,0.5528462498954559,0.11683358203490507,0.6091052732615662,0.5706918325141053,0.7873799082285373,0.8218893212519831
asymmetric,102,0.5639314007862987,0.18260070959108327,0.5526936729369559,0.11692017678506224,0.6091052732615662,0.5706602872090091,0.7879392401557815,0.822390461808542
none,103,0.6035846617222693,0.1936966056018949,0.558656987799221,0.09561908604434932,0.602945789488693,0.5636414484184438,0.7650471777469809,0.7983320187751884
static,103,0.5828831377714104,0.18583299433436667,0.5553472158602648,0.09996861165549498,0.602945789488693,0.5655013399321226,0.7827954622765976,0.8126311014817529
symmetric,103,0.5815149079976458,0.18531275345585202,0.5552438639301535,0.10025454072219019,0.602945789488693,0.5653370132569248,0.783992065179112,0.8136870212654632
asymmetric,103,0.581168727707704,0.18514815712650276,0.5550820445899314,0.10028774905196898,0.602945789488693,0.5653901207172701,0.7844086294845741,0.8142504345620012
none,104,0.6003422529708332,0.19545153033198792,0.5416556327773614,0.11328341525631667,0.5893371555443138,0.564490869692953,0.7601685100119373,0.781920387905827
static,104,0.5782807213907563,0.18741157596030014,0.5387665283170856,0.11740245314636084,0.5893371555443138,0.5656565579711565,0.7787090740265181,0.7989003700488699
symmetric,104,0.5773107966665072,0.18702537864554447,0.5387185486594189,0.1175957500631179,0.5893371555443138,0.5655855845050852,0.779659540670592,0.7999218726471657
asymmetric,104,0.5769954457925638,0.18687866661524777,0.5385721859922623,0.11760203828492724,0.5893371555443138,0.5655756521105483,0.7800624484642671,0.8004207923467526
none,105,0.6017634066614438,0.19493547285959897,0.5537700989849141,0.10536845964208247,0.5996594746978535,0.5619218217266635,0.7631491305788198,0.7932377782483448
static,105,0.5781635723576667,0.1862187416581254,0.5507887460447104,0.1101517612282406,0.5996594746978535,0.5632105356493906,0.7828413153090402,0.8096304455569292
symmetric,105,0.5762635910395877,0.18550653576751147,0.5506336851554745,0.11067397073919188,0.5996594746978535,0.5630842059705778,0.7844309475630908,0.8112064017107972
asymmetric,105,0.5759203355719403,0.18536754121182314,0.5505899559907641,0.11070343470686447,0.5996594746978535,0.5629118841050388,0.7848220150647774,0.8116811299399911
none,106,0.5892723973932279,0.19193321285629955,0.5491385191716536,0.10871345452543944,0.5989795767023123,0.5675589676295703,0.7678092781491789,0.7991743185907014
static,106,0.565931630102987,0.18319182057224798,0.5456533663201802,0.11311341152352923,0.5989795767023123,0.5689655274658862,0.7881599435121108,0.8175917196487602
symmetric,106,0.5644600288309256,0.18265911715509633,0.5454979336718768,0.11345139741797085,0.5989795767023123,0.5688683198355303,0.7894113922890801,0.8188121922261502
asymmetric,106,0.5639266553509116,0.18244216779081412,0.5452558870307049,0.11351158254612753,0.5989795767023123,0.5689925237425005,0.7899173846028887,0.8194781610497546
none,107,0.6098289115678404,0.19952668359871953,0.5644779281060323,0.10530245694924899,0.6054073033707865,0.555638671313294,0.7555598103184427,0.7932518132408346
static,107,0.5886866879261887,0.19150192385876602,0.5620215444258387,0.10934292508890567,0.6054073033707865,0.5564579204091276,0.774854147379187,0.8095050443087406
symmetric,107,0.5872347464020905,0.19097384326990693,0.5618880065422044,0.10974788668168466,0.6054073033707865,0.5563250588126707,0.7761442637112937,0.8106862117461007
asymmetric,107,0.5867623508744669,0.19075141275405022,0.5616866569356523,0.10981775752373626,0.6054073033707865,0.5564269679658758,0.7765964017678348,0.811113766826743
none,108,0.6052445184438671,0.193920101661123,0.5537515030979265,0.10435557233425914,0.5984434189682485,0.5610082402966364,0.7647288014174682,0.7871855458849797
static,108,0.5789199047544313,0.18455012997725817,0.5505871080374637,0.11018729909569,0.5984434189682485,0.5623608920994119,0.7855137286348429,0.8047385418620361
symmetric,108,0.5776596267934752,0.18412717198429565,0.5504011434917925,0.11047720295335732,0.5984434189682485,0.5623648219011805,0.7865192488156947,0.8056949562288933
asymmetric,108,0.5772589443650572,0.18394408442850835,0.5502280202538933,0.11050374122548462,0.5984434189682485,0.5624162446770503,0.786885225449253,0.8061308060598561
none,109,0.6037870686943794,0.1973586295586706,0.5501444486825084,0.10746163018302003,0.5889969483501126,0.5520516367710673,0.761034734973834,0.7875723444217176
static,109,0.5814593902534766,0.18859585228893896,0.5477862288740952,0.11153399889544904,0.5889969483501126,0.5532931141613435,0.7808165072202509,0.8039169838052341
symmetric,109,0.580392290066646,0.18815837171559238,0.5477225046860918,0.11174872844329194,0.5889969483501126,0.5531562010147071,0.7818833879654818,0.8049461923453944
asymmetric,109,0.5801877150437857,0.18806586368599915,0.5476253343890988,0.11171093780137394,0.5889969483501126,0.5530975294784753,0.7821516178573911,0.8053648395717501
none,110,0.6118134233889033,0.19756478846837267,0.5517891603997446,0.102301255479785,0.5910889362786518,0.5527257377317851,0.7611550269355261,0.7861936823754081
static,110,0.584946680832152,0.18745795638112225,0.5485599798979954,0.10806474823601488,0.5910889362786518,0.5543710226953231,0.7833076997167467,0.804253465839815
symmetric,110,0.5832740542228402,0.18688947387806554,0.5484401614805378,0.10847890582951815,0.5910889362786518,0.5542461456349553,0.7845931915962447,0.805487665740863
asymmetric,110,0.5828783075998469,0.18669361303722995,0.5483016468791164,0.10853248684555253,0.5910889362786518,0.5542657974482207,0.784997856801536,0.8061117780858322
none,111,0.6122472955250561,0.19802550290544968,0.5561193998158035,0.10548294667083773,0.5955581130886323,0.5543990966394595,0.7581819013037204,0.7839274675151996
static,111,0.5907533782544853,0.18981857004262284,0.5540762118959104,0.10980570814052928,0.5955581130886323,0.5549337726346313,0.7774951957160146,0.800087034879263
symmetric,111,0.589069753568195,0.18916793798769885,0.553873493431836,0.11023235584049156,0.5955581130886323,0.5549139963748315,0.7789029083691421,0.8012857803861673
asymmetric,111,0.588760586163303,0.18902623161178364,0.5537697738154791,0.11023358075304945,0.5955581130886323,0.5548793466281288,0.7792122553680553,0.8016996573454256
none,112,0.5817957944252015,0.190179195294795,0.5518171894398847,0.1247383410425309,0.598930403357426,0.5603629211851724,0.7714105512703221,0.7980101892797116
static,112,0.5586365337412323,0.18136665789822995,0.5483352620283012,0.12758375688936718,0.598930403357426,0.5628577070702442,0.7909345482680381,0.8151003889756279
symmetric,112,0.5576175837654243,0.180984572705862,0.5482233613749247,0.12775357842226162,0.598930403357426,0.5628460160052838,0.7918025355292888,0.8160797139072533
asymmetric,112,0.5571500536796548,0.18079567640415764,0.5480649737290216,0.12777610077512147,0.598930403357426,0.5628272758590237,0.7923040830480134,0.8166649355273765
none,113,0.5841041922053486,0.1925150966666815,0.5554528639663299,0.11815525541304835,0.6045869064150835,0.5642390972744739,0.7675527671322433,0.8060650841853098
static,113,0.5603953478423815,0.1835709284880794,0.5525663143620657,0.12199164149291757,0.6045869064150835,0.5652625776556516,0.7878493490107707,0.8232499085949554
symmetric,113,0.5592828778186354,0.18316272501142694,0.552502666078205,0.12211884976423937,0.6045869064150835,0.5651454919899459,0.7889069927131408,0.8243893633409707
asymmetric,113,0.5589154648720356,0.18299832456900847,0.5523636826900935,0.12210277695059964,0.6045869064150835,0.5651530666166358,0.7893109894819896,0.8249617477167844
none,114,0.6090946704047259,0.1934340683421315,0.5521186687037871,0.09755941380464676,0.5955417722256195,0.560701893689968,0.7659798698754816,0.7865467031710609
static,114,0.5852874949597668,0.1850506506754433,0.549010334820788,0.1026589601249931,0.5955417722256195,0.5620344091526833,0.7850510981203598,0.8044190308663954
symmetric,114,0.5841142936467731,0.18462010834364811,0.5489057997635512,0.10298734563040503,0.5955417722256195,0.5619969403540391,0.7860376305631145,0.8054253780273921
asymmetric,114,0.5836381885674551,0.18442386574318048,0.5487616710803781,0.10305315856267962,0.5955417722256195,0.5619535740589734,0.7864892024109421,0.8058883921625575
none,115,0.6009671922610483,0.19669422596358035,0.5599629359135295,0.10519792281774541,0.6039029753315468,0.5582700355362897,0.7607348863486363,0.8000032592843207
static,115,0.5785975840853368,0.1881740261148692,0.5563432206179563,0.10991358232400444,0.6039029753315468,0.5604845828853212,0.7801690567460711,0.8157563760800972
symmetric,115,0.5775343195055558,0.18774545967221107,0.5562204536502531,0.11008725498242625,0.6039029753315468,0.5604151188662512,0.7812189829983842,0.8166995149781794
asymmetric,115,0.5772216203555026,0.18761272480043545,0.5560379359497247,0.11009716571829498,0.6039029753315468,0.560531908900421,0.7815489132815054,0.8171298741176296
none,116,0.6130088152579248,0.19627439501971744,0.5564893984190807,0.09827712553617723,0.6012485145254356,0.5632056041943695,0.7597984950984179,0.7867840263240085
static,116,0.5904152942996502,0.18806303316911846,0.553420397644474,0.10332697661888635,0.6012485145254356,0.5641918455959405,0.7781852233130587,0.8025584904102024
symmetric,116,0.5888482586406634,0.1874706960246973,0.5532196808071312,0.10369257066084259,0.6012485145254356,0.5641634515053924,0.7795077015699933,0.8038770260896868
asymmetric,116,0.5888573602629916,0.18741913749334427,0.5531846298029729,0.10361486647739326,0.6012485145254356,0.5640884580921882,0.7796908602489574,0.8042524104055855
none,117,0.592697647482547,0.191964705320512,0.5533849528455276,0.11062116675449105,0.6054975894077859,0.5710815507989604,0.7652248866023373,0.7978216233419912
static,117,0.5711895279395556,0.18405313291700773,0.5497751303186182,0.11444044230473821,0.6054975894077859,0.5726880743280923,0.7835726997181793,0.8137336018015809
symmetric,117,0.5699284798699377,0.18361877746121272,0.5495505618674192,0.11480902579994001,0.6054975894077859,0.5726794192647863,0.784648961347327,0.8147263328574856
asymmetric,117,0.5692337612353613,0.18330768553468943,0.5493382729132845,0.11490251416454485,0.6054975894077859,0.5726864936900313,0.7853206292486655,0.815341894274118
none,118,0.6086658296134537,0.19860699616579172,0.5520069204583312,0.10701653235746564,0.5979604323883336,0.5636209182699643,0.7558915082511402,0.7868622991476744
static,118,0.5854694204186623,0.19013963503362505,0.5491928611783121,0.1117212768435806,0.5979604323883336,0.5644713389306152,0.7755365417179405,0.8044605979315818
symmetric,118,0.5840625649120896,0.18964404771062526,0.5489528286612063,0.11207156181330467,0.5979604323883336,0.5645544981435614,0.7767297123388092,0.8057310885811098
asymmetric,118,0.5840024370626762,0.18955510626228853,0.5488896844065836,0.11201171382181223,0.5979604323883336,0.5644778516981734,0.7770085162088368,0.8061258953850117
none,119,0.6048662318282255,0.19712201562165527,0.5566103141597083,0.1044350563179366,0.597639914429646,0.555969915315818,0.7606604337225317,0.7939472362300168
static,119,0.5854626014496069,0.18980017360057394,0.5544508168431554,0.10839186308861498,0.597639914429646,0.556720210571784,0.7778283019237188,0.8076675723907006
symmetric,119,0.584150382053145,0.18932929650694394,0.5543299895359087,0.10868759278835727,0.597639914429646,0.5566498404640755,0.778997728919407,0.8088163448551369
asymmetric,119,0.5836799715597106,0.18908732878190482,0.5541842924788184,0.10871302052669327,0.597639914429646,0.556622153513415,0.779552060596725,0.8093038002004356
none,120,0.5968381401922113,0.19408003765716514,0.5514463633677774,0.11549243596252612,0.5936573000377542,0.555877094405242,0.7649712395837878,0.7875119531847217
static,120,0.5726015881903481,0.1850720990396662,0.5478926220133904,0.11972808640674795,0.5936573000377542,0.5585120916453489,0.7850374334331105,0.8053680609692427
symmetric,120,0.5711090667216443,0.18453595295152606,0.5477163238537491,0.12001424455370749,0.5936573000377542,0.5584882997648377,0.7863049385229647,0.8067560767185228
asymmetric,120,0.5708205986844963,0.18443483056694024,0.5475300510135767,0.11999813900089816,0.5936573000377542,0.5585956886642273,0.7865808537531044,0.8072953403556697
none,121,0.5976494092945474,0.19394568532494347,0.5555533310732583,0.10925602198221994,0.6030022136137244,0.5646284881817512,0.7644352547150517,0.7958593449739719
static,121,0.5768461574386892,0.18638238015545427,0.5519005293087985,0.11295383405768597,0.6030022136137244,0.5671478601683667,0.7820378455471013,0.8119893811862157
symmetric,121,0.5754632780046242,0.18590789933829036,0.5517642456868045,0.11328369022202653,0.6030022136137244,0.5670725821905299,0.7832522522949321,0.8133376165739967
asymmetric,121,0.5751628110221989,0.18576266324305885,0.5516766972178268,0.11327309721023829,0.6030022136137244,0.5669788827416296,0.7836450316702848,0.8139245993907231
none,122,0.5993054347807694,0.1969874974320914,0.5553346436474561,0.1147771969791057,0.600264725347452,0.5608976743663001,0.7580510031219135,0.7923659424681576
static,122,0.5734045178864027,0.1871812813515619,0.5515879182597173,0.1200644443448675,0.600264725347452,0.5628236367656828,0.780634548989288,0.8117984954988784
symmetric,122,0.5717057277599787,0.1865176429813053,0.5514430818115922,0.12051944636954282,0.600264725347452,0.5626699645528562,0.7821060760081766,0.8131152004198163
asymmetric,122,0.5712897188383502,0.18636112172606056,0.5513028705529515,0.12057840963934212,0.600264725347452,0.5627099372974163,0.782534323425114,0.8137661017420605
none,123,0.6035908968626216,0.19491609304058982,0.5505587566928604,0.10539040487890088,0.5987278329144837,0.5658371838996419,0.7625184228799597,0.7908953139791791
static,123,0.5820213941972606,0.1868478059718564,0.5473406580432162,0.10941136587412006,0.5987278329144837,0.5675729990354792,0.7806272222940747,0.806391657958939
symmetric,123,0.5806229763645288,0.18628813036429853,0.5472215535386675,0.1097386949727994,0.5987278329144837,0.5673919366810859,0.7819210690110111,0.8075807156106823
asymmetric,123,0.5807282886970235,0.1863004369497283,0.547244000349078,0.10961498410071281,0.5987278329144837,0.5672423385926905,0.782007906326505,0.8078940887327276
none,124,0.6231782377863094,0.2023482272481258,0.5574969302487472,0.09970802273095089,0.5997418977169922,0.5624942621514921,0.7470136225273835,0.7769846634625912
static,124,0.6018016497987065,0.1946031351836158,0.5547871668685377,0.10447536467343879,0.5997418977169922,0.5630178102101404,0.7658272530646373,0.7947216348572366
symmetric,124,0.6006363199882284,0.1941813131989229,0.5546945561696435,0.10475721370859593,0.5997418977169922,0.5629154789270551,0.7669079684064548,0.795895686338318
asymmetric,124,0.6004941780381048,0.19411867513889125,0.554560949673224,0.10471831838420288,0.5997418977169922,0.562978489526746,0.7671749390170916,0.7964060082382979
none,125,0.6014882346732086,0.1952359360091181,0.5387223611706906,0.11670750883707891,0.5902604276942621,0.5678715865919604,0.7612242486734979,0.780902973158988
static,125,0.5795971999564854,0.18700887658559284,0.5355795910423294,0.1200518550804911,0.5902604276942621,0.5692063553284309,0.7804264363823938,0.7995190565454222
symmetric,125,0.5783622331981906,0.18661494110142415,0.5353908178221318,0.1202789683911401,0.5902604276942621,0.5691869993735895,0.7814241874679528,0.8007524953885273
asymmetric,125,0.5779838290353383,0.18646870169659002,0.5352926659636406,0.120277547737377,0.5902604276942621,0.5691439741041288,0.7817903018311749,0.8012198908988207
none,126,0.6081169240914188,0.20053486316287789,0.5596550683831817,0.10829462275976992,0.6081828812640826,0.5666740691189575,0.7514456338599373,0.7968078468014248
static,126,0.5882640568260504,0.19307051984915802,0.5561222461334709,0.11212973541527778,0.6081828812640826,0.5690350486371784,0.7686643128889333,0.8109045098769484
symmetric,126,0.5873862408538618,0.19271825874371276,0.5561176551929298,0.11234238857070389,0.6081828812640826,0.5688449706378391,0.769616232271644,0.8118803544756
asymmetric,126,0.587070312263355,0.19257229502860201,0.555997026785406,0.11235712531151536,0.6081828812640826,0.5688035472552381,0.7700329183096574,0.8123129379572823
none,127,0.6030341823577559,0.19630831355387326,0.5516211401593055,0.11195450477532021,0.6018004293331487,0.5696862216097468,0.7563456964663693,0.7870266626092877
static,127,0.5779929372460215,0.18695765430739508,0.5486620423034153,0.11687072602472487,0.6018004293331487,0.5702396504640616,0.7782788167134342,0.8061606843032255
symmetric,127,0.5765124535186363,0.1864208485742084,0.5486513678321973,0.11713422721744468,0.6018004293331487,0.569954942364619,0.779601815794654,0.8074647347120372
asymmetric,127,0.5764663152991285,0.1863854306319614,0.5485646970407645,0.11705230473269315,0.6018004293331487,0.5699347403462887,0.7797577923728054,0.807742538141432
none,128,0.604815812124378,0.19492811950274733,0.5583561209662675,0.1015577470462129,0.6061124111934756,0.5682711013247159,0.760525806142735,0.7931923384563468
static,128,0.5813040267850782,0.18598030171608154,0.5539531574439026,0.1065471406596662,0.6061124111934756,0.5707848688616326,0.7804280901431044,0.8095482029835077
symmetric,128,0.5800648504385713,0.18554828591531225,0.5538169671637405,0.10682921278587022,0.6061124111934756,0.5706543743859551,0.7814937305134952,0.8105248223102086
asymmetric,128,0.5795891748984239,0.18532665927044245,0.5537266500875986,0.10687580420963042,0.6061124111934756,0.5705587672387602,0.782053734671851,0.8111083899596256
none,129,0.5854094708773843,0.1901570235720844,0.5537910489116671,0.11743363361143223,0.6077295629963572,0.5709348537023619,0.7696852532316072,0.8025534204793437
static,129,0.5638694461673822,0.1821635153208283,0.5503374355834744,0.12055024318316933,0.6077295629963572,0.5726038521177436,0.7874875365466405,0.8169263841312345
symmetric,129,0.5625506627784724,0.18166288701528857,0.5502627234001435,0.12093110152841749,0.6077295629963572,0.5724670770398391,0.7886365918287861,0.8178883984656362
asymmetric,129,0.5619939122557038,0.18147473099934383,0.5500094571274957,0.1210404365112932,0.6077295629963572,0.5725856333211152,0.7890677198378218,0.8184438225462076
none,130,0.6134805640191409,0.1983371450282724,0.5537328126402516,0.10157532801641962,0.594735697193822,0.5562188628605805,0.758331829331349,0.7872177150875304
static,130,0.5880757255434251,0.18878515083930433,0.549983177603008,0.10747202999230146,0.594735697193822,0.5585256905358598,0.7798276632297472,0.8048349259022581
symmetric,130,0.5866769333710877,0.18835008239025014,0.5498862695769916,0.10780529247054507,0.594735697193822,0.5583639005242984,0.7809316509960259,0.8060523574710616
asymmetric,130,0.5862387476971043,0.18816597275061583,0.5497692590742856,0.1078602621781664,0.594735697193822,0.5583146215632088,0.7813682916618565,0.8065837981619073
none,131,0.6107441820706834,0.1985856755186757,0.5552313928014461,0.10249140617051072,0.5939014752370917,0.5521377933220362,0.7595191017878666,0.7881375952192952
static,131,0.5907116822141334,0.19091879224529332,0.5524990393662841,0.10636371197528743,0.5939014752370917,0.5541095320070347,0.7769560866612616,0.8031631815758731
symmetric,131,0.5897258492574745,0.1905705678452804,0.5523761238837476,0.1065691484279889,0.5939014752370917,0.5541305806857479,0.7777928612818628,0.8041120883342736
asymmetric,131,0.5893179399314397,0.19040406698554924,0.5522482346954074,0.1065961539361448,0.5939014752370917,0.5540887935798688,0.7782204832804775,0.804644651743842
none,132,0.5961729238332685,0.19604498579440519,0.5518732382963711,0.11678131932076652,0.5999208044010126,0.5625898452381447,0.760055146359887,0.7931780822008396
static,132,0.5724842770783432,0.18728255758659498,0.547766790380434,0.12126520736752643,0.5999208044010126,0.5654173762045317,0.779728847690093,0.8104391139712193
symmetric,132,0.5709372374840022,0.18669022868670732,0.5475710419231163,0.12162417068586953,0.5999208044010126,0.5654117187396962,0.7811162335321009,0.8118263623890424
asymmetric,132,0.570594999762587,0.18651416484839897,0.5475887906797022,0.1216133138779823,0.5999208044010126,0.5651240194817002,0.781625891102892,0.8123867400703864
none,133,0.60227763502197,0.1974759106632661,0.5540999675082625,0.11561646179902302,0.5969097617132236,0.5559310972480277,0.7598480815049709,0.7920325466923391
static,133,0.578602457318277,0.1887372413474554,0.5499993881707879,0.11940128626827223,0.5969097617132236,0.5591417520050859,0.7795162592605075,0.8088116896652658
symmetric,133,0.5770675794265568,0.18817081219215304,0.549839045359543,0.11977687369722334,0.5969097617132236,0.5590736251843318,0.7808206416422094,0.8099627357381712
asymmetric,133,0.5764578798696959,0.18792738528984848,0.5497416331833656,0.11986384416934366,0.5969097617132236,0.5589752181129074,0.7813962032954676,0.8106169583274729
